Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
1723;0.196708221911875;0.206388518220947;0.234878359444528;0.145785852168357;0.0536071046200396;0.47648;0.4567;0;0;62648;4055.67;9302;0;936.7;0.01;9302;936.71;53346;3118.96
1724;0.187688761106726;0.195711315121951;0.240972008429466;0.158032433911029;0.0610232817409519;0.52868;0.47938;0;0;58249;3816.84;9766;0;1011.5;0;9766;1011.5;48483;2805.34
1725;0.154117153642196;0.171544758450502;0.232081447752422;0.169459083140324;0.0668435901315024;0.55986;0.48799;0;0;54213;3452.56;9823;0;1018.6;0;9823;1018.6;44390;2433.96
1726;0.134574414151841;0.153806550243902;0.220071090893826;0.182507608417858;0.0787824252298382;0.58133;0.49402;0;0;49710;3113.33;9746;0;1038;0;9746;1038;39964;2075.33
1727;0.117538694516971;0.136926153342898;0.204322186657263;0.192811718712563;0.0953328267194228;0.58541;0.49431;0;0;46578;2900.97;9467;0;1011.8;0;9467;1011.8;37111;1889.17
1728;0.0944394735563786;0.117238276269727;0.18461456064346;0.195268451002316;0.111350487606191;0.56171;0.48597;0;0;44770;2789.27;8810;0;1121.9;0;8810;1121.9;35960;1667.37
1729;0.0750004760459044;0.0985432501578192;0.166338620858731;0.191431103346378;0.121567968113581;0.51142;0.4675;0;0;43535;2710.87;7982;0;1132.6;0;7982;1132.6;35553;1578.27
1730;0.0634306201550388;0.0855884172166428;0.154412788944302;0.185875202060538;0.131300387524729;0.45576;0.43326;0;0;43685;2713.23;7390;0;1161.9;0;7390;1161.9;36295;1551.33
1731;0.0556622031291113;0.0793917507030129;0.148929482309875;0.177629479674147;0.135554260444548;0.41039;0.39104;0;0;45026;2773.37;7161;0;1257.8;0;7161;1257.8;37865;1515.57
1732;0.0440861337462303;0.0683100149210904;0.146504944939802;0.180252958629502;0.14111710462004;0.37782;0.37477;0;0;48640;3030.02;6891;0;1333.7;0.01;6891;1333.71;41749;1696.31
1733;0.0353743746837493;0.0571498590530847;0.144483290044162;0.193538877086495;0.147336263237519;0.37881;0.40084;0;0;56615;3626.02;6803;14;1536.3;0.43;6817;1536.73;49798;2089.29
1734;0.0269888323516911;0.0445710822381636;0.137538348261213;0.206698750898491;0.161256385430001;0.41051;0.45847;0.00489322769385427;0.00728198564593301;62045;4150.96;6739;1052;1632.3;20.1;7791;1652.4;54254;2498.56
1735;0.0144082235310786;0.0189030689239598;0.124304962369654;0.212641240316269;0.178108548818806;0.44517;0.53227;0.0761798290443207;0.100077438016529;64907;4340.79;5914;4710;1635.5;77.82;10624;1713.32;54283;2627.47
1736;0.0136968348614569;0.019859662553802;0.142772946753312;0.238733678619919;0.213829254043989;0.4757;0.59625;0.207009285280003;0.222276372335798;65741;4407.4;5118;9371;1925.5;154.86;14489;2080.36;51252;2327.04
1737;0.0206449211650171;0.0303399411190818;0.180673439860293;0.284091316188803;0.245223952053997;0.50697;0.64928;0.333151544461573;0.339725846020009;67077;4458.73;4865;13785;2033;210.13;18650;2243.13;48427;2215.6
1738;0.0197757178132653;0.0302632008034433;0.197886820109818;0.31572837592844;0.266961675782614;0.51437;0.67643;0.433102158566038;0.401319230100044;67735;4426.69;4566;17188;2224.8;259.96;21754;2484.76;45981;1941.93
1739;0.0173611921387658;0.0288558085509326;0.203399173945897;0.336522073316828;0.278960193180496;0.51205;0.68448;0.490816491523551;0.422375998260113;67105;4293.1;4940;19189;2398.9;266.59;24129;2665.49;42976;1627.61
1740;0.0150400042504099;0.0248571346915352;0.199236177656877;0.349323329206932;0.296737712091237;0.50525;0.69275;0.49764125646498;0.373891966072205;65396;4158.4;5504;19104;2708.3;210.15;24608;2918.45;40788;1239.95
1741;0.0116602232477179;0.020576832482066;0.184897474585663;0.350324346298219;0.308419699755615;0.48427;0.69675;0.461894940469876;0.288459334493258;64396;4075.78;6203;17538;2805.6;169.88;23741;2975.48;40655;1100.3
1742;0.00997750784301819;0.0181690560688666;0.167081862811277;0.345691368900248;0.309377081345281;0.44669;0.6846;0.399956979397668;0.247760643758156;63263;3977.21;6251;14775;2603;151.09;21026;2754.09;42237;1223.12
1743;0.00828791244155686;0.0178443150645624;0.151999260994408;0.334667774139446;0.305334992435703;0.41133;0.66945;0.336834342146948;0.17972788168769;61829;3982.67;5995;11279;2510.4;102.38;17274;2612.78;44555;1369.89
1744;0.00442474467180764;0.0166947364131994;0.142443960102766;0.331255739158214;0.303563137437449;0.39758;0.66516;0.248035136418476;0.111083549369291;61314;4165.56;5580;6960;2391.4;54.47;12540;2445.87;48774;1719.69
1745;0.00147945979314672;0.019582896527977;0.128158616526455;0.317285773899848;0.314975468404515;0.40296;0.65284;0.113934943776902;0.0573529578077425;60624;4071.63;4878;2745;2229.1;21.73;7623;2250.83;53001;1820.8
1746;0.00149473232537899;0.0437781305021521;0.135226821050157;0.30479522881559;0.34161890026766;0.41517;0.63321;0.0143191294620157;0.0089546498477599;60437;3868.48;4748;309;2102.4;2.9;5057;2105.3;55380;1763.18
1747;0.0039796534903961;0.0805390016642755;0.14527782412305;0.30101713641083;0.372343556383102;0.42147;0.61528;0;0;60266;3721.19;5517;0;1989.3;0.01;5517;1989.31;54749;1731.88
1748;0.0104488270892788;0.0965518941750359;0.138516319077125;0.283896376487501;0.370487336203887;0.4224;0.58581;0;0;56342;3489.52;6082;0;1925.8;0.01;6082;1925.81;50260;1563.71
1749;0.0226954156293643;0.0950972665710187;0.122899241717462;0.252384872214679;0.367150807634121;0.40996;0.54204;0;0;52338;3262.29;6300;0;1977.1;0;6300;1977.1;46038;1285.19
1750;0.0415914277329123;0.0917696254806313;0.107467561365506;0.224058551233927;0.358463613406261;0.39057;0.49177;0;0;48319;2991.79;6125;0;2034.5;0;6125;2034.5;42194;957.29
1751;0.0608499502094845;0.0898321125968436;0.0940655102513727;0.19461208609536;0.345181294076574;0.39001;0.44383;0;0;44438;2766.1;5717;0;1811.7;0;5717;1811.7;38721;954.4
1752;0.0715119315076811;0.0886337784791966;0.0802880151797559;0.166453560019168;0.326070242057489;0.39149;0.39865;0;0;42530;2632.83;5272;0;1643.5;0;5272;1643.5;37258;989.33
1753;0.0762809063493027;0.0837173047919656;0.0649871130925394;0.139369320741155;0.298291617595717;0.38803;0.35351;0;0;41325;2550.04;4796;0;1517.7;0;4796;1517.7;36529;1032.34
1754;0.0748893887505819;0.0774413984505022;0.0513132668715262;0.120559811915981;0.273376742697544;0.38723;0.32851;0;0;41321;2513.59;4517;0;1376.6;0;4517;1376.6;36804;1136.99
1755;0.0709972665816585;0.0702508827546628;0.0420160814736453;0.117173843542848;0.259114481554754;0.39116;0.32244;0;0;41365;2531.44;4080;0;1315.4;0;4080;1315.4;37285;1216.04
1756;0.0559387341874633;0.0600002445911047;0.0374365684684231;0.116337982988579;0.253331936459909;0.4058;0.32513;0;0;41944;2597.61;3845;0;1254;0.01;3845;1254.01;38099;1343.6
1757;0.0503123529054587;0.0545306324246772;0.0357404096183232;0.114086461544605;0.250923458629117;0.41918;0.3273;0;0;44110;2756.62;3905;16;1404.3;0.13;3921;1404.43;40189;1352.19
1758;0.0502491825045034;0.0555505184505022;0.0356330498211677;0.1135660063094;0.260438901431398;0.4364;0.33356;0.00404335130492169;0.00627696824706394;47480;3006.85;4013;1072;1470.1;11.58;5085;1481.68;42395;1525.17
1759;0.0342195371101261;0.0498907197704448;0.0363191144022971;0.107053299257248;0.260778823460957;0.463;0.35389;0.0538770122923323;0.0617688386254893;51217;3359.22;3950;3640;1542;51.8;7590;1593.8;43627;1765.42
1760;0.0242463359442994;0.0439398665136298;0.0471857325743455;0.122595397332481;0.28126397300128;0.49963;0.39327;0.150917443610453;0.157468903871248;53861;3569.56;3860;7204;1639.5;95.52;11064;1735.02;42797;1834.54
1761;0.0416879893537353;0.0513657059397418;0.0664771281715447;0.140043680217235;0.308472254160363;0.53478;0.4365;0.283987483053321;0.213200991735537;55588;3634.31;4244;11930;1777.2;124.29;16174;1901.49;39414;1732.82
1762;0.07031489222175;0.0762007863414634;0.0869664755763774;0.147777085696031;0.329915954846968;0.57414;0.46345;0.389706955070541;0.273454310569813;56737;3582.92;4354;16143;1874.4;163.34;20497;2037.74;36240;1545.18
1763;0.100527369198697;0.100360532338594;0.10741599096603;0.155110016771823;0.338553811241708;0.59966;0.48068;0.484815849141088;0.276718338408003;55754;3489.2;4702;18842;1989.4;180.88;23544;2170.28;32210;1318.92
1764;0.133618141963689;0.116243042295552;0.125883048209158;0.164857048558422;0.339646131735133;0.60984;0.49319;0.551415253437441;0.258543101348412;53650;3468.52;5286;19748;2120.9;184.98;25034;2305.88;28616;1162.64
1765;0.139768390309066;0.115853037245337;0.134575520763018;0.169263512898331;0.337550562085418;0.61625;0.50004;0.528365575616391;0.248939752066116;53112;3427.22;5745;18877;2074.4;198.93;24622;2273.33;28490;1153.89
1766;0.110540315744733;0.0973556548637016;0.138061492452101;0.168881683970929;0.32938712673106;0.61428;0.50489;0.445670027590254;0.271740478468899;52694;3378.35;5876;15546;2098;186.46;21422;2284.46;31272;1093.89
1767;0.0614607300584937;0.0611546302439024;0.13307828821386;0.171137444692916;0.31432873734435;0.60336;0.52913;0.321716843955935;0.23930144845585;51585;3437.43;6030;10692;2172.1;155.82;16722;2327.92;34863;1109.51
1768;0.0400108134474872;0.0343008661119082;0.129791979715547;0.17834225980353;0.288441335971139;0.59095;0.55119;0.200287535658446;0.201229765115267;51808;3668.53;6299;5727;2132.1;88.94;12026;2221.04;39782;1447.49
1769;0.0535555496184751;0.0189077992539455;0.138036414655853;0.178783298857919;0.270436004887699;0.57777;0.58279;0.0765146288339002;0.101705280556764;51879;3717.26;6779;1863;2221.9;31.95;8642;2253.85;43237;1463.41
1770;0.11338683607586;0.0353641556384505;0.203171174315316;0.201295848175066;0.280253600605144;0.56349;0.63383;0.00968344006783793;0.0130658068725533;52413;3542.03;8313;140;2256.5;3.48;8453;2259.98;43960;1282.05
1771;0.204047046572348;0.0858227391678623;0.277232572935033;0.237117548518489;0.302063858954963;0.54037;0.68026;0;0;52756;3531.5;10731;0;2399.6;0.01;10731;2399.61;42025;1131.89
1772;0.258413100370393;0.138275460774749;0.314654283444999;0.254245175704816;0.31528460723845;0.49457;0.69914;0;0;49907;3341.29;11574;0;2491.1;0;11574;2491.1;38333;850.19
1773;0.270815777926205;0.176609920803443;0.320035222003929;0.259244369858637;0.320837930873967;0.42924;0.70453;0;0;47091;3098.82;11112;0;2490.5;0;11112;2490.5;35979;608.32
1774;0.245666250531301;0.205038725509326;0.301352749416486;0.265472173149109;0.332455405562667;0.33426;0.70233;0;0;43532;2868.15;9888;0;2455.2;0;9888;2455.2;33644;412.95
1775;0.201464764507054;0.218277032195122;0.272280076133864;0.267481058222187;0.342436585592925;0.24355;0.66611;0;0;40357;2673.48;8149;0;2430.9;0;8149;2430.9;32208;242.58
1776;0.152554146173619;0.20847165784792;0.234555428744144;0.263473204616245;0.342840574886536;0.1718;0.58907;0;0;37968;2565.27;6747;0;2328.9;0;6747;2328.9;31221;236.37
1777;0.112731878883559;0.175066439368723;0.194124407804813;0.256028785240795;0.336668309088793;0.12893;0.50108;0;0;37031;2514.55;5720;0;2256.9;0;5720;2256.9;31311;257.650000000001
1778;0.0769327245127208;0.135261406140603;0.157375726797978;0.246253784442137;0.334302797625975;0.10094;0.42213;0;0;36657;2485.42;5225;0;2165.4;0;5225;2165.4;31432;320.02
1779;0.0500675543951262;0.0977351235581062;0.129634358235521;0.235394051193994;0.345219009659025;0.0754;0.35409;0;0;36753;2448.02;4945;0;1922.6;0;4945;1922.6;31808;525.42
1780;0.0242687714291497;0.0650684859684361;0.105067059862643;0.21914816548199;0.351237752822064;0.06108;0.29419;0;0;37042;2513.75;4531;0;1950.9;0.01;4531;1950.91;32511;562.84
1781;0.0162434227943409;0.0456631560401722;0.0854022317599449;0.205910704017251;0.346685306644944;0.0528;0.24246;0;0;37919;2669.93;4533;9;2164.4;0.02;4542;2164.42;33377;505.51
1782;0.0164212441556864;0.0328225860545194;0.0729048125535237;0.194725823815989;0.338261846852089;0.05163;0.21567;0.00386307449514811;0.0043645802522836;39442;2876.39;4365;794;2396.6;1.21;5159;2397.81;34283;478.579999999999
1783;0.0117818784787581;0.0176424627833572;0.0590638185817675;0.180845132976599;0.32211801931805;0.05624;0.20763;0.0488550154486398;0.0370857981731187;43187;3227.67;3737;3406;2427.2;8.3;7143;2435.5;36044;792.17
1784;0.00996850122452284;0.0212283407747489;0.0548788597383843;0.16329822058941;0.30407158268358;0.0664;0.20762;0.146539292515952;0.0611728316659417;46460;3459.86;3024;7381;2372.8;18.45;10405;2391.25;36055;1068.61
1785;0.0137597650130548;0.0319689524246772;0.0570888095981731;0.144253236163246;0.285873393459793;0.08935;0.21002;0.245176461292067;0.0713482296650718;48750;3546.59;2484;10887;2148.4;26.84;13371;2175.24;35379;1371.35
1786;0.0200166686906714;0.0357995952941176;0.0563141120682417;0.128166900007987;0.274909947631793;0.10751;0.20096;0.306753868744728;0.0621637581557199;51405;3616.93;2261;13290;1888.9;38.36;15551;1927.26;35854;1689.67
1787;0.0320374260732285;0.040350373830703;0.0536318626097762;0.120064379841866;0.273534784126615;0.11862;0.19584;0.318162815420398;0.0681740060896042;51249;3599;2130;14008;1642.8;51.77;16138;1694.57;35111;1904.43
1788;0.0447942619466877;0.0490600336298422;0.0480170606686481;0.111381042249022;0.270385582450832;0.11675;0.19409;0.322360689705126;0.0940877424967377;48918;3539.44;2298;13332;1530;65.98;15630;1595.98;33288;1943.46
1789;0.0534597510474224;0.058817212625538;0.0466361593874364;0.106163852727418;0.26441239613639;0.10427;0.18082;0.29454655334006;0.101619095258808;48579;3508.62;2678;11954;1461.7;71.49;14632;1533.19;33947;1975.43
1790;0.0624426255388912;0.0792435275753228;0.0504129122294427;0.10610732848814;0.258056977772606;0.08523;0.1647;0.220581553672957;0.0953004871683341;47779;3465.75;3213;9330;1403.6;62.34;12543;1465.94;35236;1999.81
1791;0.0665697449754083;0.110108028694405;0.0551040338521989;0.109176814152224;0.251189473990457;0.06858;0.15734;0.164463958173439;0.0895767986080905;47262;3551;3799;6719;1305.2;49.44;10518;1354.64;36744;2196.36
1792;0.0689776910154432;0.141100840860832;0.0650354773059292;0.111198184649788;0.237526703130455;0.0772;0.16684;0.123026045755483;0.074268816876903;47910;3877.16;4597;3922;1228.5;34.72;8519;1263.22;39391;2613.94
1793;0.056364818547979;0.167399001090387;0.0990673447517337;0.117041699145436;0.230036359827767;0.1223;0.19252;0.0636634676800409;0.0389529099608525;49157;3877.65;5590;1582;1255.4;15.01;7172;1270.41;41985;2607.24
1794;0.060821140526646;0.225067068350072;0.16287191372391;0.136939435348614;0.232155007564297;0.19981;0.24087;0.00901384048867892;0.00633484703494273;50320;3766.23;7427;176;1302.2;1.56;7603;1303.76;42717;2462.47
1795;0.0744699914991803;0.269494853715925;0.2314640397629;0.159044965657695;0.238967551495403;0.31115;0.32242;0;0;51622;3690.26;9389;0;1391.8;0.01;9389;1391.81;42233;2298.45
1796;0.0847187708219483;0.280213674949785;0.27674878635837;0.178143328807603;0.245198421971372;0.43901;0.42705;0;0;49770;3449.41;10803;0;1513.7;0.01;10803;1513.71;38967;1935.7
1797;0.0999709118141154;0.267944642754663;0.300103935015868;0.194224461704337;0.251883629698592;0.5536;0.5348;0;0;48435;3165.8;11334;0;1611.6;0;11334;1611.6;37101;1554.2
1798;0.109251082235311;0.248985806370158;0.312405537218948;0.201253524478875;0.252359591527988;0.62045;0.59195;0;0;45103;2896.58;11660;0;1600.1;0;11660;1600.1;33443;1296.48
1799;0.119988405489101;0.222197554088953;0.311713401944486;0.198198012538935;0.246944945886186;0.63833;0.61584;0;0;42887;2711.25;11216;0;1561.3;0;11216;1561.3;31671;1149.95
1800;0.155559514846074;0.188268047862267;0.293598312729837;0.18919883795224;0.245102292563715;0.63074;0.6315;0;0;41534;2612.82;10923;0;1655.7;0;10923;1655.7;30611;957.12
1801;0.217971103689761;0.165111503931133;0.266952144912935;0.183922644357479;0.250360927499127;0.60737;0.64743;0;0;40589;2574.16;10591;0;1885;0;10591;1885;29998;689.16
1802;0.263402966988483;0.152966454519369;0.238549679176532;0.184887367622394;0.263547008029792;0.56798;0.64932;0;0;41151;2581.87;9967;0;2110.7;0;9967;2110.7;31184;471.17
1803;0.263398858663752;0.151141212395983;0.222153126861787;0.196442370417698;0.285465932735948;0.51647;0.63773;0;0;42730;2631.03;9366;0;2380.1;0;9366;2380.1;33364;250.93
1804;0.246631125346611;0.145378532453372;0.193648693835743;0.207687181535021;0.301048146165484;0.4658;0.59627;0;0;47464;2891.61;8925;0;2487.4;0.01;8925;2487.41;38539;404.2
1805;0.214492776529642;0.142018566542324;0.163759337262606;0.220322899928121;0.315021655999069;0.43061;0.53539;0;0;56742;3543.21;8411;9;2547.5;0.04;8420;2547.54;48322;995.67
1806;0.183088610115975;0.140558893773314;0.140764343425184;0.237412363629103;0.334200799487955;0.4264;0.49117;0.00355402853553626;0.00663297520661157;62236;4123.97;7808;535;2661;10.09;8343;2671.09;53893;1452.88
1807;0.146701421053697;0.119486236212339;0.112715223280103;0.247911937544925;0.359358920051205;0.42818;0.45845;0.0328361332087589;0.0566269508481949;65197;4365.07;6784;1999;2721.5;43.86;8783;2765.36;56414;1599.71
1808;0.1471045691906;0.112073069956958;0.104791875808104;0.257282817266991;0.392046854416385;0.43783;0.42627;0.0830174709007329;0.158251452805568;66095;4482.86;5762;4095;2697.6;101.56;9857;2799.16;56238;1683.7
1809;0.201602299876536;0.147667358393113;0.105155309018857;0.272286918377126;0.428751068311416;0.43768;0.39003;0.137242159897629;0.237278508046977;67110;4544;5165;5902;2713.8;151.45;11067;2865.25;56043;1678.75
1810;0.258568852389338;0.20887157107604;0.112335430624822;0.273982471048638;0.446596202723147;0.41652;0.35616;0.178963364445228;0.248912479338843;67957;4541.7;5422;7306;2493.8;166.64;12728;2660.44;55229;1881.26
1811;0.320491712105572;0.266275315236729;0.122527178949843;0.247106828128744;0.446822292563715;0.36205;0.31075;0.201111658217411;0.255268877772945;67856;4492.27;5759;8978;2156;169.53;14737;2325.53;53119;2166.74
1812;0.398689965187119;0.320541846197991;0.127953832754017;0.211225735164923;0.421480150122193;0.28602;0.26048;0.227329057124482;0.226370595911266;67436;4493.65;5993;9564;1989.3;154.63;15557;2143.93;51879;2349.72
1813;0.480169602080677;0.377862952654232;0.131005043104462;0.162132097675904;0.369946422669615;0.19548;0.19763;0.238738003800153;0.186030126141801;66123;4397.54;6619;9420;1891.5;122;16039;2013.5;50084;2384.04
1814;0.54678795676726;0.43439654748924;0.137569697815391;0.113208074434949;0.306280854183638;0.13481;0.13051;0.216692725347841;0.112025028273162;65564;4285.43;7226;8723;1703.6;68.31;15949;1771.91;49615;2513.52
1815;0.577924868338495;0.46387123661406;0.141137924537807;0.0772219395415702;0.240303379494938;0.11077;0.08522;0.183779330649179;0.0565814963027403;63651;4313.61;7701;6818;1571.2;30.39;14519;1601.59;49132;2712.02
1816;0.57170975428583;0.477215779397417;0.146295090692324;0.0569176195990736;0.205677103456302;0.12752;0.07162;0.154497225975957;0.0326902740321879;63364;4625.55;8506;4940;1465.6;11.19;13446;1476.79;49918;3148.76
1817;0.571620264132613;0.53440048045911;0.189474260608198;0.0494519135851769;0.19128533108344;0.1747;0.0896;0.0733211539179111;0.016620243584167;62812;4559.48;8687;2234;1320.1;3.01;10921;1323.11;51891;3236.37
1818;0.591298184062987;0.614122814232425;0.256758745386462;0.0530990487980193;0.181346505295008;0.24752;0.13014;0.00880780984893769;0.00563350152240104;63594;4421.33;10214;208;1260.9;0.23;10422;1261.13;53172;3160.2
1819;0.561054980670755;0.673396445222382;0.327178321293638;0.0664516464339909;0.174984551379029;0.3607;0.19649;0;0;63389;4183.77;12626;0;1250.1;0;12626;1250.1;50763;2933.67
1820;0.491438897524642;0.697815099340029;0.388976122882139;0.0817326008306046;0.166803889212149;0.50967;0.2843;0;0;59280;3857.8;13977;0;1240.7;0;13977;1240.7;45303;2617.1
1821;0.414195051106118;0.680148478507891;0.446546866186422;0.0995666300614967;0.15273583032701;0.65059;0.3883;0;0;54769;3505.62;14804;0;1277.1;0;14804;1277.1;39965;2228.52
1822;0.358318285060821;0.623726327001435;0.502420728426779;0.1161183164284;0.134564173164203;0.6898;0.49305;0;0;50700;3171.76;16016;0;1301.5;0;16016;1301.5;34684;1870.26
1823;0.319700802113061;0.544530076441894;0.519835407250684;0.136533720150148;0.121078384731758;0.69168;0.60072;0;0;47494;2964.57;16451;0;1195.4;0;16451;1195.4;31043;1769.17
1824;0.304302296638128;0.483789232137733;0.505631489899753;0.16378111173229;0.116496927731875;0.69216;0.66518;0;0;46064;2835.91;16239;0;1342.3;0;16239;1342.3;29825;1493.61
1825;0.296560130345902;0.451660800344333;0.477806923950095;0.200690075073876;0.117861486093332;0.69224;0.70241;0;0;44881;2807.77;15672;0;1299.9;0;15672;1299.9;29209;1507.87
1826;0.281552187341875;0.43380138215208;0.445908127012913;0.248838110374571;0.142340367741185;0.69714;0.73002;0;0;45340;2815.17;15471;0;1524.4;0;15471;1524.4;29869;1290.77
1827;0.267826442609347;0.419802519713056;0.410164166238477;0.300243686606501;0.186077047596881;0.70066;0.75399;0;0;46497;2883.75;15237;0;1694.8;0;15237;1694.8;31260;1188.95
1828;0.263292425364827;0.433405394892396;0.378830182828741;0.332565647711844;0.248670962411265;0.7013;0.75984;0;0;50544;3130.35;14731;0;1907.8;0;14731;1907.8;35813;1222.55
1829;0.270510997834315;0.462984772338594;0.371082740080265;0.342437684689721;0.30297037588735;0.69817;0.75768;0;0;59306;3790.15;14672;8;1875.8;0.08;14680;1875.88;44626;1914.27
1830;0.297390319387941;0.495747977962697;0.381136036706799;0.342336172430317;0.339578053066449;0.69488;0.7521;0.00316772108602145;0.00583641583297086;63884;4258.56;14421;775;2097.5;16.69;15196;2114.19;48688;2144.37
1831;0.294189046288987;0.480507428751794;0.376932346078283;0.332954202939062;0.356903957872687;0.69275;0.74625;0.0550101808109091;0.0868338581992171;67114;4402.32;14195;3613;2304.7;79.81;17808;2384.51;49306;2017.81
1832;0.349435044629304;0.534137239253946;0.397776582539922;0.329227672709847;0.37071100430583;0.69231;0.74606;0.143938155689219;0.223167120487168;68396;4416.3;13573;6862;2625.8;154.22;20435;2780.02;47961;1636.28
1833;0.463778744914688;0.676914204648494;0.478106169630413;0.343087382397572;0.375894182474107;0.69719;0.75426;0.220633061332892;0.329454654197477;69570;4524.4;13820;10117;2872.9;231.27;23937;3104.17;45633;1420.23
1834;0.573700927196551;0.776756852453372;0.550095458834987;0.350231252296142;0.385412112184336;0.69782;0.75866;0.250559011755306;0.418973305785124;70826;4522.98;14766;11998;2526;283.41;26764;2809.41;44062;1713.57
1835;0.622477813265327;0.755699228350072;0.598587340016456;0.347088100790672;0.381831675782614;0.69705;0.75712;0.254679624550131;0.439568094823836;71216;4358.97;15834;12472;2742.3;297.4;28306;3039.7;42910;1319.27
1836;0.644855218896108;0.752359833802009;0.628046010713146;0.337213164284003;0.360033858954963;0.69836;0.75442;0.277291487261731;0.351195985210961;70192;4411.65;16094;12704;2771.4;257.58;28798;3028.98;41394;1382.67
1837;0.643135025198858;0.739879629038737;0.627038817255218;0.318004074754413;0.337095960665658;0.69952;0.74899;0.275282688524254;0.291700278381905;69437;4386.41;17224;12414;2746.8;214.64;29638;2961.44;39799;1424.97
1838;0.57310074119052;0.72099834169297;0.594540059510016;0.285715810638128;0.30122018503433;0.70118;0.74076;0.271239337219333;0.211788799478034;68096;4259.38;17091;10643;2364;147.92;27734;2511.92;40362;1747.46
1839;0.46616083206833;0.726535319024391;0.537568905613487;0.253729877405958;0.278157163970674;0.69749;0.72586;0.195548830944397;0.158113270987386;65707;4223.1;17118;7582;2479.3;91.32;24700;2570.62;41007;1652.48
1840;0.375584681522861;0.620589039311334;0.470493108122177;0.242208948566408;0.265378205516118;0.69412;0.71761;0.145946954426696;0.147278995215311;64396;4461.85;16015;4256;2361.5;73.86;20271;2435.36;44125;2026.49
1841;0.240215664379541;0.451337849870875;0.404928439675583;0.24746873292868;0.248616726405214;0.69344;0.71785;0.0723940160390756;0.0817109540379875;63113;4415.07;15494;1429;1909;33.87;16923;1942.87;46190;2472.2
1842;0.141932189973081;0.387195851133429;0.393288523231407;0.25192933192237;0.239892555568486;0.69494;0.72049;0.00813821026977869;0.00824973031752936;64255;4204.45;14591;130;1461.2;3.4;14721;1464.6;49534;2739.85
1843;0.122251039933613;0.356893973256815;0.395850654845264;0.255773198226979;0.240977606191086;0.69336;0.72083;0;0;63578;4113.47;14141;0;1710.8;0.01;14141;1710.81;49437;2402.66
1844;0.121574109539134;0.313805402926829;0.38385538380938;0.274204170593403;0.255996181775864;0.6913;0.71665;0;0;59327;3835.08;14206;0;1827.9;0;14206;1827.9;45121;2007.18
1845;0.150171946687716;0.273490740086083;0.356485725488221;0.30578397532146;0.278533043174677;0.68664;0.70956;0;0;54624;3461.71;12996;0;1991.2;0;12996;1991.2;41628;1470.51
1846;0.173490048778513;0.242247262898135;0.323833415545816;0.342698284881399;0.31112220528337;0.67962;0.71309;0;0;50221;3123.55;12367;0;2093.3;0;12367;2093.3;37854;1030.25
1847;0.206467278725687;0.20427710312769;0.2771108482864;0.360011998242952;0.348450266495985;0.66718;0.72414;0;0;47139;2890.48;11726;0;2071.6;0;11726;2071.6;35413;818.88
1848;0.241709951626288;0.177996651362984;0.231911354423791;0.343573605942017;0.364909464680554;0.63861;0.7177;0;0;45261;2767.8;10960;0;1989.4;0;10960;1989.4;34301;778.4
1849;0.319601849737891;0.169473437704448;0.191997248098333;0.313295561856082;0.354204336087513;0.56484;0.699;0;0;44272;2749.15;10295;0;2001.1;0;10295;2001.1;33977;748.05
1850;0.405404321654826;0.197190711621234;0.163292725337095;0.275679595878923;0.315904003258466;0.48064;0.66234;0;0;44560;2747.01;9752;0;1973.9;0;9752;1973.9;34808;773.11
1851;0.48525953002611;0.265317282295552;0.163800392389972;0.240503743311237;0.286017450250204;0.44229;0.61284;0;0;45972;2775.04;9174;0;1837;0.04;9174;1837.04;36798;938
1852;0.509696160058291;0.358506411477762;0.166926386848689;0.213199324734446;0.25413785639474;0.4357;0.58166;0;0;49887;3024.92;9870;0;1635.8;0.08;9870;1635.88;40017;1389.04
1853;0.540102943105228;0.48048188338594;0.175944075092775;0.189593578388308;0.246697827301292;0.40886;0.55943;0;0;58777;3632.16;10297;4;1669.4;0.09;10301;1669.49;48476;1962.67
1854;0.580111551399599;0.605287013142037;0.194846345977533;0.147067143199425;0.238357712091237;0.35583;0.50713;0.00239510618699183;0.00438185297955633;63812;4157.36;10240;478;1575.7;7.72;10718;1583.42;53094;2573.94
1855;0.589917391462748;0.674784192826399;0.214321808036539;0.116094569523201;0.212248285814035;0.30753;0.45128;0.0266294601865543;0.0437010004349717;65944;4387.61;10290;1980;1416.1;46.44;12270;1462.54;53674;2925.07
1856;0.572461360738357;0.652096021233859;0.238180426007086;0.102799461305008;0.191789333178168;0.27346;0.41372;0.0642815595992646;0.165968990865594;66298;4417.54;10430;4152;1272.9;119.34;14582;1392.24;51716;3025.3
1857;0.556225201894468;0.649525915523673;0.277884599533189;0.106313811596518;0.191804551379029;0.2684;0.37924;0.11076722269088;0.258997255328404;68278;4514.24;10850;7050;1145.3;190.36;17900;1335.66;50378;3178.58
