Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
1717;0.00479451130406622;0.0122946286370158;0.00272964999244371;0.00232799456912387;0.0398979913883393;0.04286;0.01731;0.458624204063984;0.602791013484124;63556;4292.7;1504;18395;512.1;374.56;19899;886.66;43657;3406.04
1718;0.0042301882324367;0.0117580793113343;0.00308632498782597;0.00153095000399329;0.0376104585127429;0.05146;0.01798;0.422723365089074;0.606833401478904;62343;4146.59;1565;16935;516.7;381.09;18500;897.79;43843;3248.8
1719;0.00462694739611796;0.013485648436155;0.00378414649136064;0.000985109815509943;0.0321735715116956;0.06014;0.01779;0.381002160541474;0.569433070900392;61108;4040.75;1752;14528;470.6;358.09;16280;828.69;44828;3212.06
1720;0.00577941627704576;0.0164660957245337;0.00510657377462093;0.00081839908952959;0.0302897881996974;0.06998;0.01968;0.313089310916771;0.482062557633754;60364;4149.32;1884;11208;394.9;294.01;13092;688.91;47272;3460.41
1721;0.00692991802780982;0.0193429520803443;0.00695039880442631;0.000712560498362751;0.0313032002792971;0.07975;0.02279;0.202785657165308;0.312342875163114;60192;4040.08;2013;7277;347.4;194.01;9290;541.41;50902;3498.67
1722;0.00827861234238063;0.0206124983644189;0.00924542018034356;0.000617090088651066;0.031642887233795;0.08757;0.02392;0.0834166552652315;0.133803240539365;59727;3822.06;2180;3564;329.4;95.39;5744;424.79;53983;3397.27
1723;0.0129834472847977;0.0329643093256815;0.0148525278659345;0.000630744748821979;0.0309613895030839;0.09187;0.02267;0.0255735531578805;0.0329573684210526;57140;3627.53;2392;1117;284.8;33.02;3509;317.82;53631;3309.71
1724;0.0262804970955533;0.0596068508464849;0.0231303729115242;0.00116912267390783;0.0328737833119981;0.09334;0.01945;0.00306470576615083;0.0135079991300565;55013;3457.15;3078;98;323.9;6.79;3176;330.69;51837;3126.46
1725;0.0394945612969822;0.0744114173888092;0.0272866115560929;0.0014670241993451;0.0376519190038403;0.09019;0.01597;0;0;53074;3361.77;3766;0;439.3;0.15;3766;439.45;49308;2922.32
1726;0.0472980733499302;0.0822595672883788;0.0293210191929878;0.00157913665042728;0.0403194914465262;0.08837;0.01438;0;0;48381;3114.14;4038;0;444.6;0;4038;444.6;44343;2669.54
1727;0.0431785210597688;0.080810563902439;0.0316192099474418;0.0014735895695232;0.0382068625625509;0.08662;0.01288;0;0;44902;2867.89;4044;0;375;0;4044;375;40858;2492.89
1728;0.0348347102637278;0.0718254308177906;0.0342530908266586;0.00169752296142481;0.0322733864773653;0.08678;0.01204;0;0;42642;2743.92;4002;0;280.7;0;4002;280.7;38640;2463.22
1729;0.0297890226081324;0.0658522047632712;0.036982735546488;0.00142348853925405;0.0250995089025951;0.09261;0.01243;0;0;41822;2679.62;3859;0;200.3;0;3859;200.3;37963;2479.32
1730;0.0292121120488999;0.0616139980487805;0.0393449576679596;0.000996790591805766;0.0190236099150471;0.10363;0.01328;0;0;42006;2658.95;3780;0;191.6;0;3780;191.6;38226;2467.35
1731;0.0313338883154209;0.0602106832711621;0.0409580036941884;0.000570223624311157;0.0145592726637961;0.12084;0.01486;0;0;42768;2643.26;3732;2;163.5;0.74;3734;164.24;39034;2479.02
1732;0.032359597830267;0.05134319517934;0.0357943793931456;0.000418568405079467;0.00769574770161759;0.12929;0.01611;0;0.00613757430767;45425;2824.81;3749;287;131.9;13.5;4036;145.4;41389;2679.41
1733;0.0243705667213148;0.0331331894404591;0.0220559005591658;0.0000667282964619439;0.00281626091004306;0.12261;0.01618;0.0193411263057082;0.0322795432796868;53411;3350.66;3450;1821;92.6;47.64;5271;140.24;48140;3210.42
1734;0.0119887226506365;0.0111091414634146;0.0098346620993065;0.0000181986263078029;0.0004796182939602;0.10521;0.01405;0.0553192267705209;0.0825943584167029;59584;3949.54;2496;5135;37.5;118.7;7631;156.2;51953;3793.34
1735;0.00665355192584047;0.00736879954088953;0.00766958638523668;0.0000121324175385353;0.00004596182939602;0.08632;0.01036;0.183599053839406;0.252027398869074;62851;4261.53;1327;10040;18.2;218.96;11367;237.16;51484;4024.37
1736;0.00825139534883721;0.00651825503586801;0.00802229788591675;6.06620876926763E-06;0.0000122564878389387;0.06905;0.00737;0.347522181583524;0.432626546324489;63900;4336.43;959;15247;19.5;316.09;16206;335.59;47694;4000.84
1737;0.0110572358167871;0.00228282318507891;0.00544119742078485;0;0.000055154195275224;0.05429;0.00451;0.473638686935126;0.558251539799913;65086;4416.64;809;19262;18;393.12;20071;411.12;45015;4005.52
1738;0.00897452122168923;0.000765441032998565;0.00295039198696959;0;0.000144013732107529;0.04831;0.0017;0.553449806004886;0.660289399739017;65885;4374.81;683;21942;24.8;440.67;22625;465.47;43260;3909.34
1739;0.00627989373975348;0.000262078507890961;0.00167559028092623;0;0.000196103805423019;0.04571;0.00007;0.597179809289963;0.717767233579817;65538;4230.1;606;23473;36.9;469.47;24079;506.37;41459;3723.73
1740;0.00549765984577084;0.0000953692969870875;0.00100073816600339;0;0.000266578610496916;0.04392;0.00005;0.600991376125175;0.730263397129187;64201;4129.58;657;23441;33.4;468.8;24098;502.2;40103;3627.38
1741;0.00545203371991823;0.0000965855954088953;0.000804049770792403;0;0.000453490050040731;0.0464;0.00003;0.566223705668842;0.718557785993911;62654;3944.1;775;22237;43.7;454.73;23012;498.43;39642;3445.67
1742;0.00555980852915579;0.00019171512195122;0.000904554598424932;0;0.000733132782497382;0.05593;0.00003;0.503075314588155;0.663181235319704;61659;3779.71;902;19743;65.7;418.16;20645;483.86;41014;3295.85
1743;0.00439752059424778;0.000385020717360115;0.00118230561012879;0.0000067358837153582;0.000862633538927033;0.06909;0.00481;0.428517976831796;0.56766742061766;60309;3731.06;1149;15705;78.1;357.12;16854;435.22;43455;3295.84
1744;0.00412065132471107;0.000554465652797705;0.00163187026682115;0.0000639908952959029;0.00100051902711509;0.07397;0.0084;0.314711802204733;0.458477377120487;60080;3794.45;1547;11122;83.7;274.48;12669;358.18;47411;3436.27
1745;0.00414072176007448;0.000570736642754663;0.00249526603193794;0.000114510023161089;0.00159270219946468;0.07367;0.01019;0.180354071263481;0.302760026098304;59232;3725.99;1883;6483;100.8;179.77;8366;280.57;50866;3445.42
1746;0.00257206569919242;0.00103821934002869;0.00513796997632361;0.000201303010941618;0.00322623647154661;0.07687;0.01252;0.066032820037065;0.133472688125272;58211;3520.39;2020;2946;119.4;89.99;4966;209.39;53245;3311
1747;0.00275895095836622;0.00141850031563845;0.0112301965644048;0.000364760003194633;0.00627076923076923;0.08296;0.01589;0.0225861088816326;0.0355643192692475;54955;3330.85;2477;859;116.1;32.14;3336;148.24;51619;3182.61
1748;0.00585031007751938;0.00260158255380201;0.0198961380618944;0.00054162407155978;0.0102570592342604;0.09237;0.01971;0.00293593661631256;0.0134834536755111;52842;3201.96;2844;71;129.8;7.06;2915;136.86;49927;3065.1
1749;0.0129930789159431;0.00641490984218078;0.0240417398619717;0.000596049037616804;0.0125036331898057;0.10801;0.0245;0;0;51089;3142.52;3718;0;126.3;0.12;3718;126.42;47371;3016.1
1750;0.0183471050660838;0.0151523710760402;0.0255608949675079;0.000522942656337353;0.0111105446293495;0.12581;0.02879;0;0;47137;2993.05;4307;0;119.5;0;4307;119.5;42830;2873.55
1751;0.0208409251725464;0.0267509496700144;0.0255946349973973;0.0006388211804169;0.00890819504247643;0.13887;0.03399;0;0;43701;2748.09;4352;0;140.1;0;4352;140.1;39349;2607.99
1752;0.0226828502034125;0.0381199525968436;0.0264144607324568;0.00113440020765115;0.00665993250320028;0.14936;0.04317;0;0;41229;2562.35;4338;0;171.5;0;4338;171.5;36891;2390.85
1753;0.0247781170684316;0.0485553748063128;0.028444449414807;0.00220338111971887;0.00443962876760154;0.15905;0.05345;0;0;40269;2479.81;4472;0;142;0;4472;142;35797;2337.81
1754;0.0278723852895339;0.0574283294117647;0.0307043213272211;0.00350565170513537;0.00267999069009659;0.16635;0.06484;0;0;39857;2450.01;4270;0;137.5;0;4270;137.5;35587;2312.51
1755;0.02829815086931;0.0659633354375897;0.0349971729048075;0.00546450563054069;0.00150707319911556;0.16961;0.0816;0;0;39818;2355;4081;3;143.8;0.87;4084;144.67;35734;2210.33
1756;0.0389472767016819;0.0665944026398852;0.0352510544556949;0.00683797460266752;0.000909094611893402;0.17095;0.09269;0;0.0069489821661592;39672;2365.44;3998;297;146.1;16.29;4295;162.39;35377;2203.05
1757;0.0486014815714372;0.0543462896987087;0.029500447265461;0.00714383715358198;0.000507386244617712;0.16426;0.09207;0.0156068209603984;0.0270498477598956;42208;2538.25;3562;1844;128.1;55.22;5406;183.32;36802;2354.93
1758;0.0523642362418281;0.0331904242180775;0.0140958059879435;0.00458480153342385;0.000173064121959735;0.14099;0.08269;0.045635786702683;0.0794106872553284;46329;2858.23;3019;4512;91.8;104.35;7531;196.15;38798;2662.08
1759;0.0761738099864391;0.0317924374175036;0.00968610934797575;0.00292705015573836;0.000232589316885837;0.11307;0.07431;0.121480815957424;0.186929786863854;50055;3202.74;2724;7363;98.3;169.03;10087;267.33;39968;2935.41
1760;0.121075293581881;0.0450588803443329;0.0140223317045321;0.00319686846098554;0.00067002443849645;0.09658;0.07798;0.215070234059879;0.247424101783384;52811;3418.5;2544;10294;162.3;195.94;12838;358.24;39973;3060.26
1761;0.175713681664541;0.0697994930272597;0.0193365181267107;0.00467975201661209;0.00248556033981147;0.09129;0.08534;0.287180957969311;0.300188547194432;55082;3544.01;2585;12926;168.3;225.67;15511;393.97;39571;3150.04
1762;0.220642254741231;0.101494807919656;0.0280572584084765;0.00544127505790272;0.00370271150936809;0.10911;0.07416;0.332868252331929;0.344159891257068;55495;3536.07;3489;14326;187.5;240;17815;427.5;37680;3108.57
1763;0.247464851944056;0.137536114433286;0.0459774770036774;0.00548454636211165;0.00388618177586408;0.16411;0.05225;0.342937999849282;0.270992653327534;55092;3480.05;4651;15030;211.5;208.33;19681;419.83;35411;3060.22
1764;0.254582479000951;0.170531841377331;0.0753381436703441;0.00547024478875489;0.00400698940998487;0.24991;0.02906;0.345719413485788;0.249373388429752;52781;3443.15;5853;14809;273.1;204.31;20662;477.41;32119;2965.74
1765;0.220288683587346;0.194802239770445;0.112587015263715;0.00609787916300615;0.00322485045967648;0.36743;0.01882;0.354527223334726;0.231440452370596;51074;3395.98;7327;14612;351;179.33;21939;530.33;29135;2865.65
1766;0.175838888619022;0.203581343242468;0.145702516816953;0.00912058341985465;0.00215769929011986;0.48658;0.04941;0.329803546565778;0.195531335363201;50273;3359.52;7952;14249;325.3;139.33;22201;464.63;28072;2894.89
1767;0.125042461594511;0.198629613314204;0.16519070179504;0.0178784621835317;0.00182171302222739;0.54117;0.08905;0.307088668534307;0.145528247063941;49828;3386.89;8851;12642;280;91.77;21493;371.77;28335;3015.12
1768;0.0861580911611715;0.180482235294118;0.168474367336658;0.028004952879163;0.00384568253229373;0.54911;0.11422;0.257151992227026;0.0882884210526316;49948;3644.28;9263;9834;372.2;49.57;19097;421.77;30851;3222.51
1769;0.0586770645859898;0.158711373658537;0.176808824005508;0.0361866260682054;0.00812060165250786;0.51836;0.12729;0.162841466885477;0.0429355284906481;49444;3692.34;9865;6330;544.8;23.47;16195;568.27;33249;3124.07
1770;0.034758177586172;0.117733858593974;0.169708692660319;0.0488831578947368;0.0171798917723729;0.41757;0.13115;0.0751496758456146;0.028123127446716;48319;3479.79;9395;3204;1086.8;11.93;12599;1098.73;35720;2381.06
1771;0.0156985115469468;0.0888702088952654;0.158435107652007;0.0608876898809999;0.0327860933317817;0.3198;0.15025;0.0243888769793684;0.0165333275337103;46016;3263.89;8165;996;1163.9;4.97;9161;1168.87;36855;2095.02
1772;0.00979824680713259;0.0945519150645624;0.161547056605041;0.0754136071400048;0.0468719422785989;0.28744;0.20432;0.00339950555573034;0.0087548281861679;44850;3122.21;7964;75;1210.3;0.79;8039;1211.09;36811;1911.12
1773;0.00880266399498047;0.108266285337159;0.177635554682384;0.0855139050395336;0.0542080356103805;0.31621;0.29305;0;0;44602;2985.75;7545;0;1240.6;0.02;7545;1240.62;37057;1745.13
1774;0.00867353897221041;0.116659642582496;0.206566197907746;0.0934878172669915;0.0509090678459211;0.35674;0.39565;0;0;41587;2813.07;7221;0;1032.3;0;7221;1032.3;34366;1780.77
1775;0.00862245167688789;0.118133240172166;0.220734441388343;0.0935130852168357;0.0393616478529035;0.32321;0.44896;0;0;38385;2596.98;7607;0;848.9;0;7607;848.9;30778;1748.08
1776;0.00797195539093651;0.116737379626973;0.214377889610935;0.0857198470569443;0.036229352961713;0.27253;0.40446;0;0;36486;2426.63;7406;0;909.4;0;7406;909.4;29080;1517.23
1777;0.00690198413180319;0.109565136413199;0.190893261699662;0.0776188954556345;0.048816309787036;0.24755;0.36182;0;0;34956;2355.11;7064;0;1026.5;0;7064;1026.5;27892;1328.61
1778;0.00547777136842957;0.0963102356384505;0.162693152922607;0.0758749389026436;0.0792031153264285;0.23624;0.36632;0;0;34181;2306.03;7015;0;1243.3;0;7015;1243.3;27166;1062.73
1779;0.00424778169085352;0.082079639713056;0.141734099071415;0.0762201920773101;0.118102040032585;0.24461;0.40956;0;0;33917;2287.64;6618;2;1497.4;0.3;6620;1497.7;27297;789.94
1780;0.00248653490396098;0.0573112517647059;0.12383058327876;0.083114450123792;0.171008218317235;0.2541;0.4423;0;0.00612078294910831;33594;2254.73;6356;284;1667.7;8.49;6640;1676.19;26954;578.54
1781;0.00104285910903313;0.0293888469440459;0.107177388410324;0.10184906237521;0.221337642266961;0.24652;0.44922;0.0161218975597514;0.0227188864723793;34628;2371.89;5528;1712;1827.1;31.82;7240;1858.92;27388;512.97
1782;0.000214906187382355;0.0140078662840746;0.101818109180058;0.127445702020605;0.265075005236821;0.21646;0.44187;0.0461766171320037;0.071270956937799;37410;2646.52;4644;4563;2141.5;88.02;9207;2229.52;28203;417
1783;0.000210327483959763;0.0121527066857963;0.116476723019831;0.146939847056944;0.300946293494705;0.17106;0.43321;0.147826984014334;0.194966594171379;41111;2954.96;4322;8414;2511.2;175.82;12736;2687.02;28375;267.94
1784;0.000313767684741029;0.0101142082065997;0.122233729753329;0.163410241594122;0.329793993948563;0.12418;0.4225;0.280253177708012;0.350291670291431;44095;3154.39;4416;12465;2581.8;254.29;16881;2836.09;27214;318.3
1785;0.00023638330600927;0.00792242008608321;0.111513308246436;0.169815816228736;0.347536056092168;0.08681;0.392;0.375980163697782;0.460675415397999;46214;3291.35;4020;15720;2664.3;323.26;19740;2987.56;26474;303.79
1786;0.000186437346934645;0.00597593446197991;0.0892348095645895;0.161597281367303;0.348062400791342;0.0617;0.3405;0.441523660965461;0.490651217920835;48478;3296.85;3622;18014;2608.4;319.91;21636;2928.31;26842;368.54
1787;0.000172674317404416;0.00434236476327116;0.0703627707084446;0.151940000798658;0.352271456999884;0.04617;0.30811;0.471887426497326;0.419017094388865;47938;3277.48;3107;19165;2621.7;312.49;22272;2934.19;25666;343.29
1788;0.000475049891715749;0.00296959150645624;0.0591540857723373;0.153977462662727;0.370994198766438;0.0454;0.30825;0.47678065419118;0.434781500652458;46328;3237.41;2754;19296;2672.7;312.24;22050;2984.94;24278;252.47
1789;0.00155941931305281;0.00223095403156385;0.0540586794955754;0.163874735644118;0.389596445944373;0.05802;0.32678;0.460633002801461;0.494788899521531;44791;3203.9;2550;17886;2849.6;328.23;20436;3177.83;24355;26.0700000000002
1790;0.00394605460764669;0.00253779282639885;0.0547714049670042;0.178305134973245;0.408353993948563;0.08715;0.35639;0.41574407716784;0.460288125271857;43306;3152.59;2682;15471;2876.4;303.54;18153;3179.94;25153;-27.3499999999999
1791;0.00680318800979618;0.00388685004304161;0.0591145246083321;0.194633510901685;0.427846367973932;0.13293;0.3968;0.366270969799976;0.37966296215746;43558;3209.77;2971;13024;2947;248.53;15995;3195.53;27563;14.2399999999998
1792;0.00834525006578015;0.00672924200860832;0.0703985685020066;0.21437295982749;0.445174375654602;0.19257;0.45266;0.288520157127629;0.304481522401044;44527;3491.36;3368;9733;3031.2;198.69;13101;3229.89;31426;261.47
1793;0.0131120691400004;0.0136897045624103;0.0882045503333165;0.226844665761521;0.451914277900617;0.25162;0.4946;0.179607210194419;0.20152958677686;45818;3536.67;4076;6259;3122.7;132.79;10335;3255.49;35483;281.18
1794;0.0299040704758435;0.0391547434146341;0.108783482175541;0.227412078508106;0.441366441289422;0.28487;0.51492;0.0756132447850323;0.111541570247934;46498;3371.02;4854;3119;3169.4;80.33;7973;3249.73;38525;121.29
1795;0.0607783269577185;0.0816858823529412;0.125657060064145;0.221503436626468;0.41386325497498;0.29927;0.52326;0.0250327227285598;0.0388947281426707;45665;3208.6;5360;946;3070;33.32;6306;3103.32;39359;105.28
1796;0.123832777339243;0.136866474949785;0.139238930230215;0.214192469451322;0.39432230070988;0.30709;0.52007;0.0031419672560538;0.0140491039582427;44990;3065.34;5722;72;2773.9;8.42;5794;2782.32;39196;283.02
1797;0.167247753152387;0.164533681836442;0.147813875371518;0.213868784042808;0.382886225997905;0.29965;0.49926;0;0;45443;2993.03;5833;0;2524.4;0.22;5833;2524.62;39610;468.41
1798;0.161520944198191;0.150191557532281;0.142435868285393;0.209436364108298;0.365867806354009;0.28223;0.48011;0;0;42096;2801.03;5864;0;2380.4;0;5864;2380.4;36232;420.63
1799;0.138558171311757;0.127875716269727;0.13018010387386;0.201995320661289;0.345202513673921;0.26839;0.47444;0;0;39286;2631.63;5851;0;2371.6;0;5851;2371.6;33435;260.03
1800;0.12476088793086;0.11213873205165;0.120947741574732;0.197478262119639;0.325729418131037;0.26802;0.48475;0;0;37628;2518;5755;0;2336.5;0;5755;2336.5;31873;181.5
1801;0.104435263221811;0.101556477015782;0.114456492603227;0.187281229135053;0.302100522518329;0.27652;0.50104;0;0;36938;2484.4;5726;0;2133.1;0;5726;2133.1;31212;351.3
1802;0.0850079043455381;0.0956390086657102;0.105563932665021;0.174382261800176;0.282068671011288;0.2874;0.52002;0;0;37127;2503.39;5544;0;2038.5;0;5544;2038.5;31583;464.89
1803;0.0713672669864594;0.0912315542037303;0.0938417749231777;0.162849403801613;0.267886594902828;0.30112;0.53246;0;0;38552;2480.49;5258;2;1961.3;0.89;5260;1962.19;33292;518.299999999999
1804;0.0696145787034226;0.0888842631850789;0.0787105056672208;0.152564200543088;0.251119295938555;0.30853;0.53462;0;0.0065491605045672;41990;2653.13;5074;236;1864;15.6;5310;1879.6;36680;773.53
1805;0.0593579931993442;0.0880502778766141;0.0649754545698789;0.138656807363629;0.225388609333178;0.30902;0.52242;0.0108423624163824;0.031342074815137;51133;3238.89;4645;1346;1794;49.23;5991;1843.23;45142;1395.66
1806;0.0612603851680936;0.106423866628407;0.0627670953604352;0.126293205814232;0.211141441871291;0.29402;0.48882;0.0336345019377562;0.0881985993910396;57975;3891.5;4326;3256;1974.3;109.75;7582;2084.05;50393;1807.45
1807;0.0572028214625458;0.0978210894691535;0.0563085915067251;0.124939398610335;0.202368929361108;0.26989;0.44876;0.0951861555604494;0.225638225315354;60662;4185.54;4126;5804;2102.6;184;9930;2286.6;50732;1898.94
1808;0.040501031027992;0.0758946824677188;0.055198091011368;0.129495638127945;0.191271870126847;0.24994;0.42632;0.186277452156042;0.330402122662027;61456;4270.08;3829;8423;1997.5;236.31;12252;2233.81;49204;2036.27
1809;0.0242443623373206;0.0554708897560976;0.0633336188605108;0.140739597076911;0.187930841382521;0.22967;0.41547;0.288545910957596;0.393784206176599;62784;4355.86;3478;11206;2078.8;261.6;14684;2340.4;48100;2015.46
1810;0.01645445260793;0.0413645257962697;0.0727248025456316;0.139308577988978;0.177806210869312;0.1982;0.37962;0.36446820170224;0.416917585906916;64184;4354.21;3497;13554;2058.4;276.43;17051;2334.83;47133;2019.38
1811;0.0152035675106766;0.0329979003730273;0.0810830329286518;0.138813209008865;0.185097175608053;0.17735;0.36387;0.387080064413841;0.382623531970422;63374;4269.81;3871;15018;2010.5;271.03;18889;2281.53;44485;1988.28
1812;0.0180903021839011;0.0281472670301291;0.0905393808876127;0.146078764475681;0.206418801349936;0.18313;0.38355;0.40036904067715;0.348504736842105;63070;4298.35;4166;15290;2001.8;271.11;19456;2272.91;43614;2025.44
1813;0.0224588398405084;0.0270501191391679;0.103120807784662;0.155210759524;0.22953721633888;0.20628;0.41309;0.392308091897274;0.344293170943889;61908;4210.6;4607;14796;2137.1;262.1;19403;2399.2;42505;1811.4
1814;0.0252721440281741;0.0282848888378766;0.116910239215489;0.15835783164284;0.247876223670429;0.23863;0.44161;0.370880905364186;0.275384149630274;60923;4037.79;5032;13662;2276.2;237.55;18694;2513.75;42229;1524.04
1815;0.0263684119659158;0.0349067598278336;0.130686900206539;0.158272231451162;0.260770453857791;0.26589;0.45557;0.324601272912312;0.270524471509352;59450;3951.54;5162;11686;2375.5;203.7;16848;2579.2;42602;1372.34
1816;0.028763628028417;0.050365198507891;0.145981915302336;0.167330783084418;0.275704404748051;0.30513;0.48636;0.267118724424508;0.243513755980861;59024;4177.95;5650;8949;2455.2;159.04;14599;2614.24;44425;1563.71
1817;0.0323672949177242;0.0733915459397417;0.15601047540846;0.170796702340069;0.280694561852671;0.33358;0.50307;0.169151155227552;0.182007364071335;58396;4061.56;5976;5740;2488.3;114.26;11716;2602.56;46680;1459
1818;0.0371077833100573;0.0937969262553802;0.151697266267023;0.158583215398131;0.277010818107762;0.32802;0.49182;0.0794248116202451;0.100528721183123;58083;3843.33;5753;2986;2378.6;64.03;8739;2442.63;49344;1400.7
1819;0.0401462649017346;0.0986120581922525;0.125144887478381;0.143081876846897;0.263542199464681;0.30879;0.48018;0.0256508146477835;0.0344335711178773;55787;3620.39;5157;1041;2234;26.1;6198;2260.1;49589;1360.29
1820;0.0520259412633837;0.124423459053085;0.101812685809279;0.135173329206932;0.255979733504015;0.28228;0.47082;0.00383732066518046;0.00996120922140061;53183;3446.95;4692;101;2001.3;5.68;4793;2006.98;48390;1439.97
1821;0.0679964193332928;0.134142776814921;0.0863250635904153;0.134044081543008;0.257383174677063;0.24049;0.45569;0;0;51791;3304.13;4858;0;1824.8;0.18;4858;1824.98;46933;1479.15
1822;0.0642517473232538;0.115383049870875;0.069686376504962;0.12626435029151;0.242505964156872;0.18415;0.40661;0;0;47359;3072.54;4554;0;1698.6;0;4554;1698.6;42805;1373.94
1823;0.051900488797134;0.0902507397417504;0.0540887504239921;0.114141064212124;0.220135150704061;0.13349;0.36001;0;0;43691;2837.82;4139;0;1607.5;0;4139;1607.5;39552;1230.32
1824;0.0418214777258283;0.0665081482926829;0.0413378284553255;0.102112985384554;0.203398506924241;0.10896;0.34576;0;0;41692;2726.38;3659;0;1605.7;0;3659;1605.7;38033;1120.68
1825;0.0333668961887992;0.0483347379053085;0.0348267403489329;0.0967009368261321;0.195485226347027;0.11472;0.35128;0;0;40747;2657.83;3235;0;1509.9;0;3235;1509.9;37512;1147.93
1826;0.0249868166454146;0.0343464640459111;0.0361112884993199;0.101309128663845;0.198148632607937;0.1339;0.36198;0;0;41151;2666.29;3088;0;1426.3;0;3088;1426.3;38063;1239.99
1827;0.0205615781164612;0.0254832672596844;0.0417465371014055;0.110786588531267;0.195939356452927;0.1545;0.36835;0;0;41955;2653.18;3012;2;1363.1;0.44;3014;1363.54;38941;1289.64
1828;0.016231483190641;0.0171172144619799;0.0423176044531762;0.11369689841067;0.190857520074479;0.17181;0.37772;0;0.00633951718138321;44287;2829.51;2758;270;1328.1;9.31;3028;1337.41;41259;1492.1
1829;0.0093011785779343;0.00804857962697274;0.0432598983426528;0.113920368980113;0.180370583032701;0.19151;0.39872;0.0141388526522421;0.0130096215745976;52643;3416.06;2372;1700;1361.2;33.42;4072;1394.62;48571;2021.44
1830;0.0074538868986176;0.00610154720229555;0.048568173727604;0.117369358278093;0.159007355987432;0.19865;0.38829;0.0474128009704511;0.0402572944758591;58280;4031.15;2049;4424;1468.3;69.41;6473;1537.71;51807;2493.44
1831;0.0114554895055357;0.0091126581348637;0.0506504565345155;0.117432230652504;0.140137829628768;0.18108;0.34757;0.145483385487278;0.0843729143105698;60903;4326;2321;7833;1547.6;106.2;10154;1653.8;50749;2672.2
1832;0.013115686643593;0.00740960964131994;0.0499506512854096;0.110441163245747;0.122826419178401;0.15287;0.31244;0.262637558010136;0.163945693779904;61801;4301.61;2780;11370;1527.7;149.07;14150;1676.77;47651;2624.84
1833;0.0132578590078329;0.00560555638450502;0.0485571299178883;0.103627272582062;0.107640349121378;0.13276;0.29979;0.332868252331929;0.245266581122227;63860;4415.38;3449;13952;1491.8;194.57;17401;1686.37;46459;2729.01
1834;0.0106292142813771;0.00601249538020086;0.0514577843265663;0.0983286634454117;0.093398753636681;0.12987;0.29516;0.350870179479319;0.359599456285342;65875;4443.73;3986;14724;1443.5;251.52;18710;1695.02;47165;2748.71
1835;0.0107345989434695;0.00987202571018652;0.060567882659144;0.094655499560738;0.086066135226347;0.1331;0.28398;0.337864495345654;0.43275652892562;65102;4346.54;4516;14506;1450.2;294.48;19022;1744.68;46080;2601.86
1836;0.01752534053879;0.0203358522812052;0.080648337648817;0.0998035843782445;0.0906912405446293;0.14227;0.28978;0.33637077320753;0.481448903871248;64241;4355.28;4647;14001;1423.7;324.06;18648;1747.76;45593;2607.52
1837;0.039406168559111;0.0433655736011478;0.109250455963595;0.108932471447967;0.0965031595484697;0.14673;0.29369;0.321665336295999;0.493212518486298;63026;4291.44;4814;13426;1340;350.16;18240;1690.16;44786;2601.28
1838;0.0836258131438865;0.0755187022094692;0.136971713028731;0.113330129781966;0.0945773059467008;0.14595;0.28582;0.312703003467256;0.495289273597216;61547;4097.09;5107;12591;1155.1;363.1;17698;1518.2;43849;2578.89
1839;0.136071189102759;0.107238086427547;0.155037689755344;0.106761177621596;0.0816388385895496;0.14333;0.26052;0.297353720806534;0.491255406698565;59888;4014.95;5414;10752;1014;340.79;16166;1354.79;43722;2660.16
1840;0.179104809642358;0.128831041836442;0.149671765788457;0.086684858637489;0.0745257849412312;0.12806;0.24181;0.236883728042482;0.408420565463245;59906;4176.96;5371;8311;931.9;267.29;13682;1199.19;46224;2977.77
1841;0.212002249276418;0.142651557302726;0.126511953218142;0.069313233767271;0.0692716594902828;0.11085;0.20958;0.159081407710199;0.282054184428012;59341;4055.29;5280;5698;882.5;184.98;10978;1067.48;48363;2987.81
1842;0.238517905762341;0.136826938880918;0.0955898399744765;0.0526240040731571;0.0623095461422088;0.07822;0.15433;0.0805837339687896;0.139902009569378;58755;3829.39;5046;3187;791.4;94.68;8233;886.08;50522;2943.31
1843;0.230766917036048;0.0937193287804878;0.0556615052138431;0.0372948542448686;0.0646228418480158;0.04605;0.11026;0.0268612446562632;0.0406705915615485;56106;3619.81;4084;1067;762.1;36.13;5151;798.23;50955;2821.58
1844;0.206180046754508;0.0576988866571019;0.0288986404043457;0.0363002707451482;0.0848688839753288;0.03098;0.10142;0.00355402853553626;0.0138210352327099;53767;3418.31;3269;104;759.9;7.45;3373;767.35;50394;2650.96
1845;0.194601771813711;0.0413242658249641;0.0204939075445402;0.0474175469211724;0.115377353659956;0.03438;0.12219;0;0;51495;3309.03;3217;0;888.1;0.11;3217;888.21;48278;2420.82
1846;0.164890901086891;0.028479668866571;0.0240873733984854;0.0699051781007907;0.126832791807285;0.04841;0.14538;0;0;47138;3061.94;3426;0;909.8;0;3426;909.8;43712;2152.14
1847;0.131089520108487;0.0202847234433285;0.0318016460631706;0.0815343942177142;0.101212071453509;0.06654;0.13916;0;0;43719;2822.8;3546;0;828.3;0;3546;828.3;40173;1994.5
