Timestep;Date;Time;Year;Month;Day;Hour;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
5064;30/07/2015;23:00;2015;7;30;23;0.0095821197401178;0.0327465859397418;0.327334027471328;0.368479398610335;0.43452649249389;0.6055;0.78938;0;0;42237;2618.77;9981;0;3291.3;0;9981;3291.3;32256;-672.53
5065;31/07/2015;0:00;2015;7;31;0;0.00868281377132795;0.0269893303873745;0.313016348294796;0.371774109096718;0.449437712091237;0.5891;0.78869;0;0;41055;2551.12;9642;0;3241.2;0;9642;3241.2;31413;-690.08
5066;31/07/2015;1:00;2015;7;31;1;0.00883602546197907;0.0223262628407461;0.297852544120363;0.370122514176184;0.456500174560689;0.56443;0.78563;0;0;41091;2520.25;9517;0;3210.1;0;9517;3210.1;31574;-689.85
5067;31/07/2015;2:00;2015;7;31;2;0.00912103325439715;0.019676908579627;0.280486876496566;0.363684763597157;0.457225476550681;0.54753;0.78225;0;0;41981;2527.38;9244;0;3223.8;0;9244;3223.8;32737;-696.42
5068;31/07/2015;3:00;2015;7;31;3;0.00820855647985103;0.0137783598278336;0.251538117072188;0.346358553629902;0.445573963691377;0.53609;0.77616;0;0;45015;2614.35;8789;26;3131.8;1.36;8815;3133.16;36200;-518.81
5069;31/07/2015;4:00;2015;7;31;4;0.00526404598538669;0.0079531787661406;0.22019577818078;0.326645484386231;0.426982406610031;0.53122;0.77133;0.00419787428472761;0.0127372509786864;51463;2940.88;8136;883;3055.6;19.15;9019;3074.75;42444;-133.87
5070;31/07/2015;5:00;2015;7;31;5;0.00200693727609448;0.00449115787661406;0.193430472016523;0.305975537097676;0.401610159432096;0.50492;0.76038;0.0318574876699881;0.0385567246628969;57079;3423.06;6651;3989;3101.7;64.02;10640;3165.72;46439;257.34
5071;31/07/2015;6:00;2015;7;31;6;0.00414907320824984;0.00695843156384505;0.20993305183618;0.297661414423768;0.396647750494589;0.45916;0.74635;0.141877849291806;0.135754523705959;60470;3742.2;5739;9027;3226;129.11;14766;3355.11;45704;387.09
5072;31/07/2015;7:00;2015;7;31;7;0.00428439735260186;0.0067524899856528;0.209946240961832;0.292041859276416;0.393768728034447;0.39707;0.7128;0.305363161926474;0.240757098738582;61782;3912.54;5949;14374;3304.6;192.08;20323;3496.68;41459;415.86
5073;31/07/2015;8:00;2015;7;31;8;0.00345189183718906;0.00531814932568149;0.194442915587796;0.28068538415462;0.380651032235541;0.34288;0.66989;0.401914270475209;0.33220431491953;63959;4009.73;5765;17960;3312.4;233.61;23725;3546.01;40234;463.72
5074;31/07/2015;9:00;2015;7;31;9;0.00233117351792256;0.00507777182209469;0.185480719527144;0.269342052951042;0.369806117770278;0.3;0.62734;0.438742247328955;0.379200859069161;64418;3946.78;5474;19662;3345.8;240.91;25136;3586.71;39282;360.07
5075;31/07/2015;10:00;2015;7;31;10;0.0023754838383225;0.00501825572453372;0.179466024885396;0.2601898354764;0.364811238217153;0.26294;0.59294;0.454400575949288;0.316250004349717;64068;3884.72;5430;20752;3337.1;269.19;26182;3606.29;37886;278.43
5076;31/07/2015;11:00;2015;7;31;11;0.0035749857307669;0.00473888791965567;0.173853116484476;0.259709753613929;0.363391062492727;0.24056;0.56484;0.468590936261466;0.349546180948238;62555;3760.72;5536;21030;3342.2;258.78;26566;3600.98;35989;159.739999999999
5077;31/07/2015;12:00;2015;7;31;12;0.00709105470884692;0.00396939649928264;0.162545521098853;0.259699124670553;0.363478650064006;0.23735;0.54231;0.47600803929215;0.335682353197042;60683;3637.73;5146;20720;3231.5;251.02;25866;3482.52;34817;155.21
5078;31/07/2015;13:00;2015;7;31;13;0.0106165063654948;0.00322558806312769;0.145813238930029;0.256673107179938;0.364588147329221;0.23246;0.51112;0.463465924097903;0.305610256633319;58953;3496.57;4546;19289;3076.1;227.25;23835;3303.35;35118;193.22
5079;31/07/2015;14:00;2015;7;31;14;0.0138058671848119;0.00240068361549498;0.122637404093832;0.2455835727977;0.35713374839986;0.20899;0.46163;0.424320102547068;0.258534706394084;57736;3483.41;3802;16741;2970.2;195.62;20543;3165.82;37193;317.59
5080;31/07/2015;15:00;2015;7;31;15;0.0160797739186755;0.00152418926829268;0.101309288532903;0.22899953318425;0.340889300593506;0.16995;0.41085;0.352312393957508;0.262964954327969;57282;3645.83;3240;12536;2762.1;163.55;15776;2925.65;41506;720.179999999999
5081;31/07/2015;16:00;2015;7;31;16;0.0214154190701722;0.00139795512195122;0.0766301502191325;0.201700241194793;0.306420872803445;0.12406;0.35298;0.223002413689917;0.20687600260983;56229;3634.82;2622;7469;2525.8;123.7;10091;2649.5;46138;985.32
5082;31/07/2015;17:00;2015;7;31;17;0.0313546260651325;0.00302081893830703;0.0479974121538797;0.152915224822299;0.243559188874665;0.0815;0.27198;0.0833909014352639;0.112061017833841;54785;3420.74;2190;3088;2088.3;65.89;5278;2154.19;49507;1266.55
5083;31/07/2015;18:00;2015;7;31;18;0.0585356579027263;0.0167967705021521;0.0262206716034457;0.102292122034981;0.177055326428488;0.05476;0.19552;0.0210151252536057;0.0329762809917355;52384;3203.66;1880;714;1600.7;20.74;2594;1621.44;49790;1582.22
5084;31/07/2015;19:00;2015;7;31;19;0.122215004756411;0.0606584071162123;0.0204860457071852;0.0712860769906557;0.128121448853718;0.0447;0.14391;0;0.00358493692909961;50959;3088.81;2734;13;1293.5;1.51;2747;1295.01;48212;1793.8
5085;31/07/2015;20:00;2015;7;31;20;0.147263981419637;0.0923685060545194;0.0186429299951304;0.0511975688842744;0.107900018619807;0.05004;0.12265;0;0;48548;3007.01;3584;0;1152.6;0.01;3584;1152.61;44964;1854.4
5086;31/07/2015;21:00;2015;7;31;21;0.149023292448438;0.0994597134002869;0.0171212144140513;0.0407554660170913;0.0904197090655184;0.05757;0.11496;0;0;44864;2779.01;4014;0;1021.2;0;4014;1021.2;40850;1757.81
5087;31/07/2015;22:00;2015;7;31;22;0.136405373732467;0.086039959713056;0.0159044844424294;0.0343585013177861;0.0749678086814849;0.06681;0.11109;0;0;42261;2569.77;4042;0;879.1;0;4042;879.1;38219;1690.67
5088;31/07/2015;23:00;2015;7;31;23;0.108974435808691;0.0737472694404591;0.0159374109448726;0.0297982221867263;0.0630911311532643;0.08127;0.10839;0;0;40314;2430.48;3994;0;704.5;0;3994;704.5;36320;1725.98
5089;1/08/2015;0:00;2015;8;1;0;0.0809732580403586;0.0633405182209469;0.0159060500058771;0.0235283120357799;0.0529961619923193;0.10011;0.10761;0;0;38921;2368.19;4093;0;542.9;0;4093;542.9;34828;1825.29
5090;1/08/2015;1:00;2015;8;1;1;0.0643166557370413;0.054654439713056;0.0168599062347825;0.0180291398450603;0.0433772524147562;0.11791;0.1137;0;0;38223;2339.79;4448;0;440.2;0;4448;440.2;33775;1899.59
5091;1/08/2015;2:00;2015;8;1;2;0.0489519624749529;0.0463564400573888;0.0184463516867328;0.0151465190479994;0.039714226696148;0.12413;0.121;0;0;38039;2338.56;4733;0;414;0;4733;414;33306;1924.56
5092;1/08/2015;3:00;2015;8;1;3;0.0397277268403263;0.041393326025825;0.0217876552314745;0.0129433431834518;0.0395194344233679;0.13381;0.1267;0;0;38413;2282.18;4761;21;396.3;2.94;4782;399.24;33631;1882.94
5093;1/08/2015;4:00;2015;8;1;4;0.0284907636569717;0.0312602939454806;0.0236214542004601;0.0104083096398051;0.0362420772721983;0.14762;0.12962;0.00329649023585972;0.0129274467159635;40238;2418.19;4796;838;382.4;29;5634;411.4;34604;2006.79
5094;1/08/2015;5:00;2015;8;1;5;0.0160129706316919;0.012032119713056;0.0156748851275335;0.00791008385911668;0.0306196881182358;0.1601;0.13575;0.0272990597657133;0.0511214441061331;44244;2698.64;4167;3540;336.3;82.53;7707;418.83;36537;2279.81
5095;1/08/2015;6:00;2015;8;1;6;0.0140328285465622;0.0120211900143472;0.0159830950581835;0.00768563972526156;0.0364435109973234;0.16326;0.14432;0.103221350510357;0.174895297955633;48372;3015.31;2455;7432;336;159.79;9887;495.79;38485;2519.52
5096;1/08/2015;7:00;2015;8;1;7;0.0234632458963305;0.017004983758967;0.0246745565126862;0.00690505870138168;0.0420903537763296;0.16248;0.15331;0.243811508303781;0.342175328403654;50899;3230.72;1663;11336;454.9;239.15;12999;694.05;37900;2536.67
5097;1/08/2015;8:00;2015;8;1;8;0.0350712178436254;0.0208776327116212;0.0233905110741692;0.00584925844581104;0.0415159583381822;0.15139;0.15938;0.369953767485351;0.42396845585037;52328;3325.42;1594;14854;478;291.4;16448;769.4;35880;2556.02
5098;1/08/2015;9:00;2015;8;1;9;0.0365764810654361;0.0170281800860832;0.0154224294326062;0.00463906077789314;0.0369687873850809;0.12381;0.15268;0.453009869131035;0.491327725097869;53031;3301.02;1596;17415;434;325.64;19011;759.64;34020;2541.38
5099;1/08/2015;10:00;2015;8;1;10;0.0277888177788572;0.0114550853371593;0.00933096582875758;0.00440404280808242;0.0335569172582334;0.09306;0.14179;0.505393159285243;0.500606794258373;51393;3239.77;1445;18688;430.1;354.39;20133;784.49;31260;2455.28
5100;1/08/2015;11:00;2015;8;1;11;0.0160528226769486;0.00578093406025825;0.00485685775695599;0.00427828328408274;0.0351958012335622;0.06839;0.12977;0.542040859329215;0.519746272292301;49823;3181.51;1190;19533;440.8;359.96;20723;800.76;29100;2380.75
5101;1/08/2015;12:00;2015;8;1;12;0.00921104074321452;0.00194055839311334;0.00213765778382281;0.00437996086574555;0.0367597218666356;0.04938;0.11462;0.528726129235938;0.524541387559809;49046;3115.49;960;19096;456.1;352.37;20056;808.47;28990;2307.02
5102;1/08/2015;13:00;2015;8;1;13;0.00495438500617321;0.000730729296987088;0.000879566067200645;0.00413108817187126;0.0370465646456418;0.03493;0.09546;0.468719705411304;0.499737150935189;48049;3074.68;820;16226;445.7;325.27;17046;770.97;31003;2303.71
5103;1/08/2015;14:00;2015;8;1;14;0.00195759224401401;0.000665558335724534;0.000436748442563767;0.00346987141602108;0.0360494134760852;0.02723;0.07554;0.374151641770078;0.432676287516311;47346;3074.86;779;12409;438.9;274.19;13188;713.09;34158;2361.77
5104;1/08/2015;15:00;2015;8;1;15;0.00089583844394519;0.00136984241032999;0.000306808825751851;0.00265093323216995;0.0330377737693471;0.0244;0.05822;0.267608047193893;0.356439145280557;48296;3239.25;847;8630;396.5;215.06;9477;611.56;38819;2627.69
5105;1/08/2015;16:00;2015;8;1;16;0.000731714939178659;0.00285832183644189;0.000411094856682283;0.00160147911508665;0.0288335447457233;0.02295;0.04687;0.154033657036539;0.223042575032623;48449;3266.56;1030;4972;364.8;133.1;6002;497.9;42447;2768.66
5106;1/08/2015;17:00;2015;8;1;17;0.00193783087416763;0.00620191678622669;0.0023308530552617;0.000655941218752496;0.0245261340626091;0.02525;0.03776;0.0615774074526609;0.100094710743802;47707;3128.25;1368;2184;334.8;63.25;3552;398.05;44155;2730.2
5107;1/08/2015;18:00;2015;8;1;18;0.0081836494828668;0.0162316835581062;0.0147142450254395;0.00108380720389745;0.0220137111602467;0.03053;0.03687;0.0161734052196868;0.0287027707699;45489;3014.23;2052;514;304.4;20.36;2566;324.76;42923;2689.47
5108;1/08/2015;19:00;2015;8;1;19;0.0246941479952233;0.0289601485222382;0.0319016912330193;0.00243971567766153;0.0218801233562202;0.03543;0.04254;0;0;44978;2960.49;3138;10;314.1;0.94;3148;315.04;41830;2645.45
5109;1/08/2015;20:00;2015;8;1;20;0.036986515068715;0.0277589155810617;0.0348295680150454;0.00438270864946889;0.0240671523332945;0.04504;0.05025;0;0;43600;2906.59;3790;0;363.9;0;3790;363.9;39810;2542.69
5110;1/08/2015;21:00;2015;8;1;21;0.0382607330945008;0.0179392871162123;0.0316832704313804;0.00773060458429838;0.0294558652391481;0.05966;0.06192;0;0;40384;2689.69;3704;0;451.4;0;3704;451.4;36680;2238.29
5111;1/08/2015;22:00;2015;8;1;22;0.0351047420406015;0.0122900763271162;0.0262368132587779;0.0116389928919415;0.0364465262422902;0.07717;0.07747;0;0;37650;2488.62;3136;0;520.8;0;3136;520.8;34514;1967.82
5112;1/08/2015;23:00;2015;8;1;23;0.0304556170178315;0.00999413210903874;0.0180278610313502;0.0140507707052152;0.043017113929943;0.10302;0.0975;0;0;36078;2354.71;2616;0;529.7;0;2616;529.7;33462;1825.01
5113;2/08/2015;0:00;2015;8;2;0;0.0256596893152792;0.00790945342898135;0.0115010098231827;0.013618786838112;0.049824779471663;0.11763;0.11322;0;0;34878;2282.1;1960;0;524.7;0;1960;524.7;32918;1757.4
5114;2/08/2015;1:00;2015;8;2;1;0.0214543374420629;0.00662023850789096;0.00657322045908686;0.00984871016691958;0.054316767136041;0.13525;0.12641;0;0;34330;2281.67;1564;0;514;0;1564;514;32766;1767.67
5115;2/08/2015;2:00;2015;8;2;2;0.0184013570951485;0.00553201159253945;0.00366255265058016;0.00667673708170274;0.0528537914581636;0.15145;0.12644;0;0;33983;2268.68;1251;0;493.4;0;1251;493.4;32732;1775.28
5116;2/08/2015;3:00;2015;8;2;3;0.0155504855587265;0.00451544482065997;0.00307684281228486;0.00371736882038176;0.0507658373094379;0.15586;0.13867;0;0;33585;2231.17;1185;21;432.7;1.13;1206;433.83;32379;1797.34
5117;2/08/2015;4:00;2015;8;2;4;0.0136670263323011;0.00506426065997131;0.00539229100129297;0.00324344740835397;0.0493197183754219;0.15611;0.1535;0.00363129002543922;0.0074877163984341;34070;2314.13;1346;711;400.2;18.46;2057;418.66;32013;1895.47
5118;2/08/2015;5:00;2015;8;2;5;0.0042364136660797;0.00219615208034433;0.00439033643980992;0.00364214679338711;0.0460316757826138;0.14209;0.16396;0.0292048431833197;0.0410249586776859;36664;2530.24;1513;3250;370.2;65.63;4763;435.83;31901;2094.41
5119;2/08/2015;6:00;2015;8;2;6;0.00177788390309066;0.00111091856527977;0.00309871492620019;0.00358236682373612;0.0415242162225067;0.12281;0.16286;0.133688131362092;0.158100543714659;40056;2863.91;1139;7622;298.5;145.27;8761;443.77;31295;2420.14
5120;2/08/2015;7:00;2015;8;2;7;0.00288746716052381;0.00343725991391679;0.00587747549241852;0.00462745228016932;0.0443603840335157;0.10294;0.152;0.29717344399676;0.298937799043062;43131;3103.49;919;12347;330.3;227.36;13266;557.66;29865;2545.83
5121;2/08/2015;8:00;2015;8;2;8;0.00240253486348088;0.00423628235294118;0.00593424855171024;0.00615063653062854;0.0521908344000931;0.08154;0.13002;0.4094858964857;0.418898334058286;45391;3205.83;990;16213;457.5;291.1;17203;748.6;28188;2457.23
5122;2/08/2015;9:00;2015;8;2;9;0.00204036938085696;0.0027499843902439;0.00406189636122446;0.00852632697068924;0.0572221657162807;0.06289;0.11037;0.495967257517082;0.495765993910396;46720;3240.98;931;19087;559.6;326.12;20018;885.72;26702;2355.26
5123;2/08/2015;10:00;2015;8;2;10;0.00183600137632319;0.00166230450502152;0.00329544761808809;0.0123951201980672;0.058086561154428;0.04136;0.08907;0.556359988791231;0.486744767290126;46405;3243.67;803;21602;534.4;335.84;22405;870.24;24000;2373.43
5124;2/08/2015;11:00;2015;8;2;11;0.00176132450867286;0.00106500487804878;0.00321281393044851;0.0155097096877246;0.0534035261259164;0.02077;0.06467;0.584637694095715;0.51353985645933;45204;3192.78;746;22820;498.1;336.71;23566;834.81;21638;2357.97
5125;2/08/2015;12:00;2015;8;2;12;0.0017154000445281;0.000554809182209469;0.00293946817120884;0.0169647855602588;0.0495807017339695;0.00637;0.04814;0.573486285719721;0.490040504567203;44109;3134.82;808;22101;474.9;303.6;22909;778.5;21200;2356.32
5126;2/08/2015;13:00;2015;8;2;13;0.00176189588519845;0.000362625652797704;0.00277250674189377;0.0163051277853207;0.0474059979052717;0.0027;0.03608;0.53748243142494;0.410990617659852;43428;3091.64;816;19865;494.8;264.27;20681;759.07;22747;2332.57
5127;2/08/2015;14:00;2015;8;2;14;0.00187829578804623;0.000346869096126255;0.00251327338673115;0.0158856900407316;0.0447448283486559;0.0022;0.02156;0.460220941521978;0.347911939973902;43354;3134.33;713;16332;492.8;224.44;17045;717.24;26309;2417.09
5128;2/08/2015;15:00;2015;8;2;15;0.00182359301313579;0.000403792137733142;0.00254534139338069;0.0123829714080345;0.0355672954730595;0.00316;0.0145;0.354192423545146;0.246546972596781;44334;3367.6;653;11786;395;165.09;12439;560.09;31895;2807.51
5129;2/08/2015;16:00;2015;8;2;16;0.00181650292468679;0.000773764705882353;0.00443159444528403;0.00741995527513777;0.025058249738159;0.00368;0.01171;0.210383037005766;0.165228812527186;45355;3418.91;760;6734;274;119.86;7494;393.86;37861;3025.05
5130;2/08/2015;17:00;2015;8;2;17;0.00255322970429291;0.00386710450502152;0.00940704031702853;0.00358041969491255;0.0163645537065053;0.00312;0.00925;0.0752011835055499;0.0819728969117007;45773;3280.68;1075;2726;188.3;67.85;3801;256.15;41972;3024.53
5131;2/08/2015;18:00;2015;8;2;18;0.00736162831177768;0.022399935035868;0.0228577387872987;0.00235412147592045;0.0122992621901548;0.01784;0.00794;0.0187230343864845;0.0207039495432797;45360;3152.91;1816;608;128;22.33;2424;150.33;42936;3002.58
5132;2/08/2015;19:00;2015;8;2;19;0.0144731380168802;0.0560944701291248;0.038865947911944;0.00189740515933232;0.011218816478529;0.05044;0.0069;0;0;45947;3095.81;3339;12;114.2;1.46;3351;115.66;42596;2980.15
5133;2/08/2015;20:00;2015;8;2;20;0.0204501603011719;0.0771031264275466;0.0483355274461404;0.00172978276495488;0.00772654486209705;0.09946;0.01136;0;0;45731;3034.21;4802;0;89;0.01;4802;89.01;40929;2945.2
5134;2/08/2015;21:00;2015;8;2;21;0.0294117641224928;0.0899453771018651;0.055974890668816;0.000962074914144238;0.00315341673455138;0.15013;0.01857;0;0;42496;2775.26;5703;0;71.4;0;5703;71.4;36793;2703.86
5135;2/08/2015;22:00;2015;8;2;22;0.0348303092679175;0.103685982783357;0.0623925580575286;0.000984211324974044;0.00144508087978587;0.20148;0.04042;0;0;39897;2572.24;5926;0;47.5;0;5926;47.5;33971;2524.74
5136;2/08/2015;23:00;2015;8;2;23;0.0365167504604611;0.116565858479197;0.0685345627592229;0.00181632177941059;0.000761091586174793;0.24665;0.06851;0;0;38349;2461.21;6111;0;39.8;0;6111;39.8;32238;2421.41
5137;3/08/2015;0:00;2015;8;3;0;0.0340903262695569;0.124258669842181;0.0753355745302504;0.00416538016132897;0.000858100779704411;0.2893;0.10221;0;0;37691;2410.13;6372;0;79.7;0;6372;79.7;31319;2330.43
5138;3/08/2015;1:00;2015;8;3;1;0.0298815837836744;0.127068944849354;0.0832596693701409;0.00895172270585416;0.00282869777726056;0.32826;0.13824;0;0;37924;2411.16;6366;0;161.6;0;6366;161.6;31558;2249.56
5139;3/08/2015;2:00;2015;8;3;2;0.0264795122148683;0.133702210846485;0.0934942791463066;0.0144632924686527;0.00702905969975561;0.36841;0.17756;0;0;38920;2446.82;6578;0;285.9;0;6578;285.9;32342;2160.92
5140;3/08/2015;3:00;2015;8;3;3;0.0206504185641711;0.136625494748924;0.105559794972545;0.0215991059020845;0.0124826277202374;0.42662;0.22981;0;0;41934;2570.73;6878;20;384.3;1.71;6898;386.01;35036;2184.72
5141;3/08/2015;4:00;2015;8;3;4;0.0203483534721801;0.132394187202296;0.112617928903666;0.0281420840987142;0.0182119178401024;0.48295;0.29867;0.0038115668352128;0.0126389886907351;49573;3064.86;7202;849;479.1;22.76;8051;501.86;41522;2563
5142;3/08/2015;5:00;2015;8;3;5;0.0120369643977574;0.0966615592539455;0.0963042354205497;0.0272871843303251;0.0201044780635401;0.52613;0.3618;0.03008047340222;0.043753549369291;55576;3663.43;6419;3858;442.2;78.41;10277;520.61;45299;3142.82
5143;3/08/2015;6:00;2015;8;3;6;0.00682317343696237;0.0580529826111908;0.0876215278827263;0.0296733639485664;0.0248065634819039;0.55178;0.41581;0.148110276143979;0.176980769899956;59075;4046.68;4682;8975;485.8;159.57;13657;645.37;45418;3401.31
5144;3/08/2015;7:00;2015;8;3;7;0.0198100244904568;0.059888187661406;0.104279054657196;0.0497536973883875;0.0405808413825207;0.56158;0.46636;0.320583675437358;0.352255145715528;61027;4161.15;3904;14401;533;256.9;18305;789.9;42722;3371.25
5145;3/08/2015;8:00;2015;8;3;8;0.0221920399943328;0.0886853054806313;0.124729809480631;0.0743097544125868;0.0611834597928546;0.56618;0.52077;0.456280605536927;0.504933440626359;63029;4285.91;3762;19058;683.6;356.1;22820;1039.7;40209;3246.21
5146;3/08/2015;9:00;2015;8;3;9;0.0194797765498816;0.0968316432711621;0.128626096149648;0.096834861832122;0.0894612812754568;0.55851;0.56974;0.546882579363134;0.620624219225751;64748;4277.43;3792;22200;915.9;415.12;25992;1331.02;38756;2946.41
5147;3/08/2015;10:00;2015;8;3;10;0.0165918703827393;0.092166253543759;0.1217525560761;0.118972533343982;0.122457076690329;0.54212;0.59967;0.598390239298442;0.665852696824706;64413;4242.1;4083;23960;1171.4;437.1;28043;1608.5;36370;2633.6
5148;3/08/2015;11:00;2015;8;3;11;0.0130780355010424;0.0852157012338594;0.112249095830605;0.13852010502356;0.156185001745607;0.51219;0.61448;0.61937961072208;0.702829338842975;63858;4255.09;4366;24337;1290.9;450.49;28703;1741.39;35155;2513.7
5149;3/08/2015;12:00;2015;8;3;12;0.00972581031027992;0.0715624762123386;0.101797689587426;0.151626457151985;0.186921375538229;0.46458;0.61943;0.606348172758447;0.73253498477599;62832;4150.25;4636;23440;1515;450.88;28076;1965.88;34756;2184.37
