Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
1068;0.0746863389803064;0.114421268063128;0.0224878804090474;0.044237721428001;0.0971956708949145;0.30279;0.26841;0.415254754398454;0.107880252283602;55120;4207.93;1962;11580;1014.5;70.47;13542;1084.97;41578;3122.96
1069;0.0705073791163195;0.103603804763271;0.0196984503887294;0.0457685548278891;0.0980116862562551;0.28039;0.2536;0.422234042319688;0.102087098738582;52871;4119.08;1894;11112;1042.2;72.62;13006;1114.82;39865;3004.26
1070;0.062260947841399;0.0843168192826399;0.0213316851879838;0.0574689609456114;0.103601735133248;0.27098;0.25812;0.389423662940897;0.103587668551544;51559;4047.67;1913;9593;1125.8;55.06;11506;1180.86;40053;2866.81
1071;0.0553776501305483;0.0681689035294118;0.0282040817423136;0.0678251293826372;0.108921686256255;0.27623;0.28071;0.306805376404663;0.0775233971291866;50675;4025.84;2320;6360;1220.4;31.89;8680;1252.29;41995;2773.55
1072;0.0615353124051248;0.0647479016355811;0.0483075011166524;0.0952849644597077;0.126230448039102;0.29833;0.32346;0.158798115580555;0.0385285428447151;50944;4132.23;2956;2492;1353.2;9.39;5448;1362.59;45496;2769.64
1073;0.0768704483170401;0.0826320525681492;0.0811537431531577;0.135310829007268;0.160351344117305;0.33012;0.38004;0.0159931284099132;0.00464591706539075;54023;4617.78;4279;237;1614.1;0.39;4516;1614.49;49507;3003.29
1074;0.0872447106685287;0.100670393802009;0.108134585159438;0.16695523320821;0.187585730245549;0.36372;0.43481;0;0;57972;4736.89;5952;0;1799.4;0.01;5952;1799.41;52020;2937.48
1075;0.0878074396340599;0.105708214060258;0.121603642906319;0.191037936267071;0.207112475270569;0.38284;0.48379;0;0;55865;4397.26;7045;0;1904.5;0.01;7045;1904.51;48820;2492.75
1076;0.0735528417025927;0.102201296183644;0.128866056353164;0.207142850411309;0.222726934714302;0.39467;0.51388;0;0;52366;4146.31;7524;0;2087.3;0;7524;2087.3;44842;2059.01
1077;0.0551494296354767;0.093008842697274;0.132949287961983;0.216421342145196;0.235880615617363;0.40202;0.54148;0;0;50115;3895.18;7312;0;2191.7;0;7312;2191.7;42803;1703.48
1078;0.0364075402270933;0.0756882235868006;0.139463079173173;0.233702927082501;0.250884937740021;0.41761;0.56953;0;0;50301;3653.49;7079;0;2260.3;0;7079;2260.3;43222;1393.19
1079;0.025702497419394;0.0585155797991392;0.14831995234497;0.251178741713921;0.260035534737577;0.44443;0.59223;0;0;47254;3424.77;6604;0;2189.7;0;6604;2189.7;40650;1235.07
1080;0.018944083631874;0.0474226896987088;0.157983040317029;0.268384791550196;0.272529519376236;0.47251;0.61154;0;0;44313;3199.12;6692;0;2172;0;6692;2172;37621;1027.12
1081;0.0154869492177222;0.0418523848493544;0.170940016288012;0.294460674067566;0.290778320726172;0.51054;0.63448;0;0;42543;3060.22;6891;0;2302.2;0;6891;2302.2;35652;758.02
1082;0.0127897953731253;0.0396282953228121;0.1814105844206;0.324131767031387;0.31188738508088;0.55933;0.6565;0;0;41626;3049.44;7476;0;2502.9;0;7476;2502.9;34150;546.54
1083;0.0150661667375068;0.0411656825251076;0.194872756905613;0.358249746825333;0.341031614104504;0.61724;0.69467;0;0;41344;3011;7855;0;2647.5;0;7855;2647.5;33489;363.5
1084;0.0216173246705932;0.0440982145193687;0.211581045018723;0.383060803450204;0.358243659955778;0.6631;0.729;0;0;41116;3020.83;8344;0;2821.4;0;8344;2821.4;32772;199.43
1085;0.0275216299309814;0.0481304755236729;0.22725221392709;0.410953350371376;0.385065372978005;0.67095;0.76461;0;0;40675;3089.27;8827;0;3075.3;0;8827;3075.3;31848;13.9699999999998
1086;0.0321867449956484;0.0554431399713056;0.240096542743439;0.43555165601789;0.409801021761899;0.67597;0.7777;0;0;39894;3261.95;8952;0;3211.4;0;8952;3211.4;30942;50.5499999999997
1087;0.0368313842168114;0.0632220331707317;0.251937137910769;0.45012586015494;0.427008569766089;0.67961;0.7828;0;0;41345;3516.64;9045;84;3183.1;0;9129;3183.1;32216;333.54
1088;0.0346230718319266;0.06883424482066;0.25094190468994;0.458384229294785;0.43759696962644;0.68198;0.7847;0.0304667808517348;0.00337311874728143;44648;3787.03;8916;1611;3230.8;4.555;10527;3235.355;34121;551.675
1089;0.0287370658003927;0.0640099594835007;0.237410206068544;0.457076647232649;0.44035022460142;0.68024;0.78392;0.149784275091876;0.0258671030882993;48033;4046.05;7800;4556;3247.9;9.1;12356;3257;35677;789.050000000001
1090;0.0278720132774708;0.0705429207460545;0.238765347539167;0.455011059020845;0.446648300942628;0.67579;0.77857;0.244275077243199;0.0355643192692475;50354;4208.95;6865;7356;3207.7;19.61;14221;3227.31;36133;981.64
1091;0.027723152589714;0.0878834697274032;0.244984953067016;0.443974064771184;0.449223963691377;0.66952;0.7716;0.308942944291978;0.0323722705524141;52187;4264.85;6709;9458;3038;30.12;16167;3068.12;36020;1196.73
1092;0.0284415898556885;0.105882779684362;0.246942085772337;0.431103585176903;0.438000748283487;0.64735;0.76143;0.3451528292265;0.0329753719008265;51067;4251.06;6664;10472;2948.6;27.84;17136;2976.44;33931;1274.62
1093;0.0328319964782318;0.117682294863702;0.250653229929642;0.425642039373852;0.43368520772722;0.62138;0.75159;0.351488271398543;0.0213825054371466;48223;4273.6;6658;10441;2942.6;25.56;17099;2968.16;31124;1305.44
1094;0.0420343236788309;0.130646442352941;0.261451884304737;0.423492850411309;0.432287063889212;0.58721;0.75332;0.322154659065385;0.0228836102653328;46911;4210.98;6728;8910;3003;23.28;15638;3026.28;31273;1184.7
1095;0.0503268712935414;0.152164204992826;0.283803912279818;0.427589512419136;0.444317191900384;0.56678;0.76264;0.266861186124831;0.0168952820066696;46158;4166.82;6946;5752;3050.6;13.345;12698;3063.945;33460;1102.875
1096;0.0535298488068492;0.181164715523673;0.330655485936897;0.431993927401965;0.44514242988479;0.55038;0.76662;0.133765392851995;0.00961411483253588;45824;4238.37;6960;2128;3225.1;3.41;9088;3228.51;36736;1009.86
1097;0.063177512093428;0.229528755351506;0.397564233640623;0.443200130580625;0.449338382404283;0.55619;0.77024;0.0165082050092663;0.00393748586341888;49343;4784.24;8495;174;3401.2;1.71;8669;3402.91;40674;1381.33
1098;0.0627410215151699;0.251579157761836;0.427472893825668;0.440833351968693;0.455015603398115;0.58247;0.77989;0;0;54419;4891.04;10144;0;3475.4;0.07;10144;3475.47;44275;1415.57
1099;0.050509846985245;0.243867123443329;0.421506095175726;0.438377396374092;0.462324997090655;0.60022;0.78233;0;0;53699;4564.94;10697;0;3496.8;0.01;10697;3496.81;43002;1068.13
1100;0.0361949934219847;0.217351222381636;0.396178981377932;0.420998849532785;0.461495369486792;0.60051;0.77608;0;0;51089;4226.11;10514;0;3493.2;0.01;10514;3493.21;40575;732.9
1101;0.0258768421478738;0.185693478220947;0.363139443823149;0.397852738998483;0.450421703712324;0.57852;0.75817;0;0;49778;3985.14;10303;0;3511.5;0;10303;3511.5;39475;473.64
1102;0.0222982263646852;0.168984248952654;0.342148634997397;0.384841039853047;0.433682218084487;0.57066;0.74747;0;0;50267;3703.64;10491;0;3523;0;10491;3523;39776;180.64
1103;0.0197539174610885;0.152055701233859;0.312591668967139;0.372633536458749;0.407084274409403;0.54297;0.73383;0;0;47736;3439.93;10426;0;3433.7;0;10426;3433.7;37310;6.23000000000002
1104;0.0176570838140344;0.128476881836442;0.284412208385808;0.352608232169954;0.371747793552892;0.49663;0.68978;0;0;45324;3249.56;10146;0;3307.5;0;10146;3307.5;35178;-57.9400000000001
1105;0.0171162193616289;0.116069006599713;0.267316359679613;0.334137582860794;0.342924876061911;0.467;0.66938;0;0;43731;3138.96;10100;0;3223.9;0;10100;3223.9;33631;-84.9399999999996
1106;0.0166843935069929;0.10684735954089;0.253940529142109;0.31518289114288;0.326116134062609;0.46083;0.66876;0;0;43027;3088.12;10045;0;3212;0;10045;3212;32982;-123.88
1107;0.0165043010099783;0.105652757991392;0.249702778130405;0.310456295024359;0.324027915745374;0.48516;0.67462;0;0;43705;3073.91;9775;0;3177.7;0;9775;3177.7;33930;-103.79
1108;0.0177930872143623;0.115776518106169;0.2580711971857;0.31982211364907;0.347975537065053;0.51237;0.70273;0;0;45054;3170.71;9575;0;3162.7;0.01;9575;3162.71;35479;8
1109;0.0195582130062542;0.12646869302726;0.274853212298289;0.327695426483508;0.373015982776679;0.53226;0.73035;0;0;48082;3472.49;9296;0;3214.6;0.01;9296;3214.61;38786;257.88
1110;0.0216260774788998;0.139823017618364;0.293457281715447;0.33840725980353;0.395262365879204;0.54222;0.75158;0;0;54649;4175.87;9364;0;3300.9;0.01;9364;3300.91;45285;874.96
1111;0.0233684971765134;0.163095777101865;0.312502769062852;0.349543867103267;0.405625811707203;0.54182;0.76345;0;0;60251;4863.29;9758;96;3370.7;1.255;9854;3371.955;50397;1491.335
1112;0.0213957080980428;0.141413094748924;0.318178690779642;0.356124345100232;0.409363104852787;0.52903;0.76659;0.0299517042523817;0.00300784254023488;63354;5087.64;9856;1308;3409.6;2.5;11164;3412.1;52190;1675.54
1113;0.0171697105673285;0.110086548292683;0.31300790868638;0.34358799177382;0.400906996392412;0.51168;0.76016;0.137422436707402;0.0257063723357982;65268;5107;9920;4028;3296.2;11.68;13948;3307.88;51320;1799.12
1114;0.0158715287307467;0.116495099225251;0.319448855003106;0.343320335037138;0.396790031420924;0.49037;0.75061;0.218701524085318;0.0329449173553719;66881;5208.4;9865;7044;3226.4;16.7533333333;16909;3243.1533333333;49972;1965.2466666667
1115;0.0148446151355071;0.135323073629842;0.32918520621967;0.338818376327769;0.403647251251018;0.47326;0.74128;0.278476163440243;0.0252338234014789;67294;5197.04;8958;9053;3137.3;21.8266666667;18011;3159.1266666667;49283;2037.9133333333
1116;0.0131926696621936;0.138618835236729;0.322749577216933;0.328588281287437;0.40445801931805;0.4472;0.72148;0.316849370092048;0.0249221835580687;66702;5155.95;8399;10340;3068.4;26.9;18739;3095.3;47963;2060.65
1117;0.0109086109255773;0.134227176470588;0.300898938861182;0.308804462103666;0.394298259048062;0.39579;0.68292;0.325657179940986;0.017939173553719;65483;5223.7;7792;10682;2978.5;21.8666666667;18474;3000.3666666667;47009;2223.3333333333
1118;0.00846599874511709;0.110925184849354;0.267257890887109;0.285662982988579;0.376603648318399;0.33179;0.63909;0.303199840209191;0.0165366072205307;63797;5183.09;7482;9278;2863.7;16.8333333333;16760;2880.5333333333;47037;2302.5566666667
1119;0.0071200305624709;0.0902662857962697;0.23349340997095;0.259990811836115;0.337092317002211;0.2737;0.60064;0.278913978549694;0.0166549673771205;62662;5028.25;7317;6256;2725.3;11.8;13573;2737.1;49089;2291.15
1120;0.00827652599834031;0.0972388898708752;0.231108026866825;0.238213532864787;0.299225459094612;0.21626;0.5662;0.148187537633881;0.00761135276207046;61506;4997.93;7136;2530;2501.9;3.06;9666;2504.96;51840;2492.97
1121;0.0121084708644524;0.11714944527977;0.26509560173291;0.24113125349413;0.289406089840568;0.18336;0.54699;0.0147569445714658;0.00398839495432797;63356;5444.36;7611;248;2330.9;0.1;7859;2331;55497;3113.36
1122;0.0199953868884976;0.130914266054519;0.28625500418115;0.255440904879802;0.288997019667171;0.1852;0.54091;0;0;67297;5409.48;8660;0;2308.7;0.01;8660;2308.71;58637;3100.77
1123;0.028012786649665;0.131213538593974;0.282642067905899;0.263466987061736;0.281456265564995;0.19638;0.52775;0;0;66413;5034.5;8938;0;2174.5;0.01;8938;2174.51;57475;2859.99
1124;0.0352803558200255;0.128365695609756;0.261095953117391;0.257053002955036;0.263312765041313;0.19661;0.50101;0;0;62152;4621.24;8554;0;1933.1;0.01;8554;1933.11;53598;2688.13
1125;0.0360043014147793;0.125110125681492;0.22850240730106;0.240826991454357;0.242669934830676;0.18097;0.46439;0;0;59350;4303.17;7662;0;1736.9;0.005;7662;1736.905;51688;2566.265
1126;0.02887061205902;0.121979867087518;0.19867940644468;0.226818347975401;0.237743879902246;0.17218;0.45293;0;0;57670;3995.33;6906;0;1580.8;0;6906;1580.8;50764;2414.53
1127;0.0209924551176959;0.108782791391679;0.161936478666062;0.202029365865346;0.230631353427208;0.1621;0.43691;0;0;53971;3612.39;6072;0;1335.8;0;6072;1335.8;47899;2276.59
1128;0.0160551239702876;0.0926070776470588;0.122352646415798;0.170060583819184;0.216782073780985;0.14485;0.40112;0;0;50913;3379.6;5494;0;1200;0;5494;1200;45419;2179.6
1129;0.0126482158398607;0.076150478507891;0.092597618491092;0.132121798578388;0.203873302688235;0.12575;0.35333;0;0;48772;3251.66;4736;0;1113.5;0;4736;1113.5;44036;2138.16
1130;0.00965941789624952;0.0610587169010043;0.0736061256024046;0.101629424966057;0.183379945304317;0.11468;0.30274;0;0;47558;3201.65;4242;0;1021;0;4242;1021;43316;2180.65
1131;0.0070648300848058;0.0506589882352941;0.058935383372794;0.0820629438543247;0.16356294076574;0.11326;0.26352;0;0;47668;3201.94;4119;0;888.2;0;4119;888.2;43549;2313.74
1132;0.00551037666727387;0.0419791337733142;0.0470568327036421;0.0628807675105822;0.138338348655883;0.10931;0.21118;0;0;48902;3269.78;3822;0;769.5;0.01;3822;769.51;45080;2500.27
1133;0.00611683850466533;0.0341880786226686;0.0372009521602606;0.0478415006788595;0.122332415919935;0.10781;0.16974;0;0;51451;3507.11;3404;0;714.9;0.01;3404;714.91;48047;2792.2
1134;0.00598047402189973;0.0309592607173601;0.0314838747334307;0.0379141821739478;0.116979724194111;0.10726;0.14768;0;0;57912;4201.63;3254;0;699;0.01;3254;699.01;54658;3502.62
1135;0.00496400894610075;0.0305536196269727;0.0278951886218998;0.0305176934749621;0.119055270569068;0.0963;0.13599;0;0;63666;4902.77;3085;133;730.8;0.25;3218;731.05;60448;4171.72
1136;0.00368684477907989;0.0203501928263989;0.019162885228284;0.0232619267630381;0.112926415687187;0.08978;0.12047;0.0355660391853303;0.0109338886472379;66232;5094.72;2778;1562;802.6;7.59;4340;810.19;61892;4284.53
1137;0.00380556540571174;0.0128440529124821;0.0130260711635014;0.0153310526315789;0.108954766670546;0.11634;0.10588;0.127275427700146;0.0515562657677251;67531;5128.06;2187;3903;810.2;22.72;6090;832.92;61441;4295.14
1138;0.00542118950755966;0.0140371284935438;0.0139377668295468;0.0122271467933871;0.106854957523566;0.1712;0.11455;0.175229059099918;0.0667710830795998;68793;5182.53;1667;5875;792.5;32.98;7542;825.48;61251;4357.05
1139;0.00594130993583905;0.0138728041319943;0.016647357681393;0.0130783891063014;0.106479259862679;0.18827;0.12577;0.185762375556689;0.0653876076555024;70101;5243.23;1440;6944;704.6;42.57;8384;747.17;61717;4496.06
1140;0.00596129617260712;0.0118552592252511;0.0193519240676372;0.0166439689321939;0.102661084603747;0.18906;0.14386;0.187410620674619;0.07249915615485;69182;5188.28;1488;6972;815.1;56.745;8460;871.845;60722;4316.435
1141;0.0044782893112312;0.00999249583931133;0.0227183094050678;0.020077894337513;0.11050955661585;0.21882;0.19052;0.157690700891946;0.0722160548064376;67941;5137.54;1411;6230;856.1;70.92;7641;927.02;60300;4210.52
1142;0.00280881130204222;0.0072583581061693;0.0287790703407049;0.0273558034502037;0.127540745956011;0.28015;0.26032;0.134847053710637;0.133242688125272;66911;4994.64;1584;4800;1008.4;82.58;6384;1090.98;60527;3903.66
1143;0.00153593094095978;0.00574287139167862;0.0390257996406562;0.0362652527753374;0.155937272198301;0.3292;0.3245;0.0936666795923578;0.137683079599826;65801;4848.32;1742;2841;1146;58.175;4583;1204.175;61218;3644.145
1144;0.00147723581678709;0.00810521308464849;0.0504006068879821;0.0469307711045444;0.205796016525079;0.33517;0.37075;0.0488292616186721;0.108362801217921;65094;4812.2;2102;964;1190.7;33.77;3066;1224.47;62028;3587.73
1145;0.00518067783917259;0.0161351344619799;0.0621624913606367;0.0577627362031787;0.256409460025602;0.32509;0.40231;0.0066702419616224;0.00350675511091779;66864;5210.6;2406;86;1295.7;22.5166666667;2492;1318.2166666667;64372;3892.3833333333
1146;0.010896747424454;0.0226116901004304;0.0569655618356758;0.0684270565450044;0.302860435237984;0.30971;0.43485;0;0;68636;5274.35;2626;0;1532.2;11.2633333333;2626;1543.4633333333;66010;3730.8866666667
1147;0.0113961912279636;0.0193371566140603;0.0442231776736688;0.0947946469930517;0.34379060630746;0.31989;0.48042;0;0;66996;4949.11;2636;0;1755.7;0.01;2636;1755.71;64360;3193.4
1148;0.00552393304592467;0.0105281371592539;0.0398611212869209;0.129581602507787;0.370543983474921;0.34675;0.5233;0;0;63150;4617.7;2609;0;1999;0.005;2609;1999.005;60541;2618.695
1149;0.00122026797822171;0.00462637738880918;0.0431393319564086;0.162538465378165;0.387614178982893;0.36917;0.55626;0;0;59896;4313.58;2771;0;2181;0;2771;2181;57125;2132.58
1150;0.000562791102475358;0.00288628533715925;0.0514343415445066;0.194309712882358;0.404760468986384;0.3892;0.58212;0;0;57499;3979.57;2889;0;2352.7;0;2889;2352.7;54610;1626.87
1151;0.000517997044953144;0.00266637922525108;0.0598521198260373;0.21993360474403;0.418293078086815;0.40738;0.60721;0;0;53467;3610.63;2998;0;2432.2;0;2998;2432.2;50469;1178.43
1152;0.000449217114983707;0.00276914743185079;0.0673248560777795;0.243539570321859;0.430454786454091;0.41978;0.63107;0;0;50271;3334.4;2955;0;2457.4;0;2955;2457.4;47316;877
1153;0.000469694172890481;0.00256984241032999;0.0739460826826524;0.261878881079786;0.436201129989526;0.44482;0.65564;0;0;48007;3220.54;2826;0;2459.2;0;2826;2459.2;45181;761.34
1154;0.000473455380816483;0.00202843087517934;0.084671907913959;0.276730241993451;0.44127079716048;0.49002;0.68513;0;0;46757;3166.19;2816;0;2583.5;0;2816;2583.5;43941;582.69
1155;0.000659922278219685;0.00140864654232425;0.0976087227511628;0.298595325053909;0.459098236937042;0.54995;0.71866;0;0;47074;3212.21;2872;0;2635.6;0;2872;2635.6;44202;576.61
1156;0.000869363450523205;0.000908373601147776;0.110067390962672;0.323026744269627;0.468671740951938;0.59188;0.73397;0;0;48169;3277.38;3043;0;2648.9;0;3043;2648.9;45126;628.48
1157;0.00136333495253709;0.00112515236728838;0.122625612345306;0.337861602507787;0.462343032701036;0.61171;0.74442;0;0;51181;3500.43;3173;0;2799.7;0.01;3173;2799.71;48008;700.72
1158;0.00196360778837007;0.00180168390243902;0.130203773579836;0.336068740915262;0.46291163272431;0.63105;0.74989;0;0;58580;4204.12;3608;0;2877.7;0.01;3608;2877.71;54972;1326.41
1159;0.00245068998320076;0.00286464493543759;0.133060681309086;0.344361814152224;0.470109238915396;0.64601;0.75223;0;0;64863;4847.43;3759;55;3022;0.51;3814;3022.51;61049;1824.92
1160;0.00235380431922602;0.00312217721664276;0.135207339244035;0.356495444453318;0.471494113813569;0.65103;0.7539;0.0171520507584576;0.0211290474119182;67454;5008.06;3712;586;3172.3;25.16;4298;3197.46;63156;1810.6
1161;0.00288678446373996;0.00285676304160689;0.143016639934176;0.360685120597396;0.472994255789596;0.6565;0.75493;0.0641527904494263;0.129922296650718;68264;5013.89;3642;1824;3408.5;89.48;5466;3497.98;62798;1515.91
1162;0.00284537656607363;0.00320877302725968;0.157518909710678;0.367510289114288;0.482711881764227;0.66268;0.75623;0.0966541238686057;0.21978961722488;69322;5093.14;3811;3588;3622.4;143.26;7399;3765.66;61923;1327.48
1163;0.00311745582609752;0.00640343690100431;0.187679883968902;0.388453536858078;0.497184260444548;0.67071;0.75956;0.148007260824108;0.220259795563288;69621;5063.11;3723;5578;3699.5;158.13;9301;3857.63;60320;1205.48
1164;0.00307533547877831;0.0143533020373027;0.220576977683744;0.423564934909352;0.511523291050855;0.6823;0.76856;0.204356640793335;0.236890682905611;68955;4972.34;4308;7097;3858.3;134.96;11405;3993.26;57550;979.08
1165;0.00307633736110268;0.021233951563845;0.246288299195674;0.453426878444214;0.520857617828465;0.69295;0.77808;0.220195246223442;0.18259609830361;68309;4981.97;4846;7616;3887.7;111.79;12462;3999.49;55847;982.48
1166;0.00339709271965511;0.0267104638163558;0.264030002753849;0.469729069563134;0.52085472477598;0.70189;0.78661;0.232351053968175;0.130889943453675;67425;4868.32;5310;6832;3880.2;74.33;12142;3954.53;55283;913.79
1167;0.00329634424271864;0.029954763615495;0.270071133847161;0.477393113569204;0.517499217968114;0.70493;0.79092;0.187925697273972;0.0690047368421053;66234;4725.17;5456;4675;3824.8;49.9366666667;10131;3874.7366666667;56103;850.4333333333
1168;0.00318289594591859;0.0315985714777618;0.2818405758568;0.478248708170274;0.504041008960782;0.70398;0.79259;0.100903505813269;0.0200644845585037;64988;4766.4;5398;1988;3671.3;25.5433333333;7386;3696.8433333333;57602;1069.5566666667
1169;0.00595902948974841;0.0456312674892396;0.31210250717848;0.48026093762479;0.487448291632724;0.7051;0.79352;0.0136495298828567;0.00304511526750761;66348;5214.98;6300;243;3587.9;1.15;6543;3589.05;59805;1625.93
1170;0.0111710377072075;0.0648714239311334;0.336733905798197;0.479499345499561;0.465490302571861;0.70525;0.7936;0;0;69495;5264.22;7842;0;3519.9;0;7842;3519.9;61653;1744.32
1171;0.0126028281417613;0.0940843679770445;0.35245852259332;0.478352053350371;0.447923689049226;0.70352;0.79364;0;0;69100;4925.56;9248;0;3510.9;0;9248;3510.9;59852;1414.66
1172;0.0139197899083126;0.136994088034433;0.36104174070156;0.47326515573836;0.435283962527639;0.7016;0.7933;0;0;64964;4610.2;9900;0;3638;0;9900;3638;55064;972.2
1173;0.0173257752949987;0.177441010846485;0.364544181552567;0.465033387109656;0.429641710694752;0.70119;0.79207;0;0;61785;4296.71;10109;0;3662.6;0;10109;3662.6;51676;634.11
1174;0.0239414601169875;0.211496933715925;0.375771983275402;0.459622436706333;0.447645015710462;0.70191;0.79108;0;0;59120;3910.83;9903;0;3617.2;0;9903;3617.2;49217;293.63
1175;0.0315688185884591;0.235878733199426;0.386172256175172;0.453979910550276;0.464324757360642;0.70307;0.7899;0;0;54923;3548.92;9546;0;3566.1;0;9546;3566.1;45377;-17.1799999999998
1176;0.0316353678628534;0.238821999311334;0.388329533759844;0.445491594521204;0.471100352612592;0.70429;0.78855;0;0;51457;3340.7;9110;0;3524.5;0;9110;3524.5;42347;-183.8
1177;0.0276674406460623;0.233264419167862;0.389213019898242;0.437321879242872;0.474852012102874;0.7056;0.78751;0;0;49608;3193.84;9113;0;3410.1;0;9113;3410.1;40495;-216.26
1178;0.0224151442103346;0.226030821807748;0.390774430809531;0.433520059100711;0.479022580006982;0.70589;0.78662;0;0;48643;3145.42;9253;0;3355.2;0;9253;3355.2;39390;-209.78
1179;0.0204048298824053;0.219338165624103;0.39127162836465;0.4316536139286;0.48095927615501;0.70324;0.78582;0;0;48784;3157.28;9446;0;3402.4;0;9446;3402.4;39338;-245.12
1180;0.0164498048859473;0.212453353916786;0.378998051752221;0.41703903042888;0.468238404515303;0.69906;0.78258;0;0;49937;3292.45;9584;0;3336.8;0.00333333333333;9584;3336.80333333333;40353;-44.3533333333335
1181;0.0149431936770093;0.213261267604017;0.364836090238947;0.397245653302452;0.455764894681718;0.70056;0.77637;0;0;52651;3492.82;9580;0;3207.5;0.00666666666667;9580;3207.50666666667;43071;285.313333333334
1182;0.0161500690185601;0.220345162238164;0.364927575537756;0.397638191837713;0.467450303735599;0.70384;0.77111;0;0;59555;4121.24;9818;0;3236.6;0.01;9818;3236.61;49737;884.63
1183;0.0205396571336045;0.229528489411765;0.374985374271657;0.419347068125549;0.497534523449319;0.70533;0.77141;0;0;65668;4833.71;9914;114;3446.3;0.14;10028;3446.44;55640;1387.27
1184;0.0218622278219685;0.221939806944046;0.375228807751079;0.438219814311956;0.512858106598394;0.70619;0.77542;0.0405880360290228;0.0195757503262288;67880;5043.75;9677;1356;3652.8;9.285;11033;3662.085;56847;1381.665
1185;0.022420259477402;0.216348126484935;0.379523122831763;0.447276773819982;0.510823999767252;0.70751;0.78067;0.149320706152458;0.03767816876903;68188;5179.95;8918;4006;3784.9;18.43;12924;3803.33;55264;1376.62
1186;0.0247503114943227;0.253283317073171;0.403721266367773;0.447969791949525;0.499976995228674;0.70916;0.78549;0.229209086712121;0.0564282166159199;68698;5227.74;8939;6676;3718.4;39.8;15615;3758.2;53083;1469.54
1187;0.0306061489262655;0.282719977274032;0.42912692304334;0.459157232649149;0.507999329686954;0.71241;0.78773;0.284270775182966;0.0703545759025663;70054;5185.86;9610;8800;3617.4;66.52;18410;3683.92;51644;1501.94
1188;0.0420895462181472;0.295263067661406;0.442488026396655;0.466110812235444;0.52139103805423;0.71445;0.78923;0.334799789579503;0.0948092040017399;69147;5090.66;9618;10392;3615;90.27;20010;3705.27;49137;1385.39
1189;0.0543860712044852;0.303733904505022;0.433407599684315;0.464521934350292;0.530387895961829;0.71485;0.78754;0.358132759530197;0.073284530230535;68592;5054.29;9254;11073;3638.3;74.28;20327;3712.58;48265;1341.71
1190;0.0680925336490781;0.315909499684362;0.417568405218881;0.464620811836115;0.536327279180729;0.71317;0.78107;0.358158513360165;0.0811334319269248;67519;4975.52;9028;10057;3548.4;58.29;19085;3606.69;48434;1368.83
1191;0.081785124577489;0.318567498192253;0.390115394690444;0.452551828528073;0.53233123472594;0.70918;0.77406;0.290503202035138;0.0830223618964767;66468;4844.51;8772;7052;3544.6;38.71;15824;3583.31;50644;1261.2
1192;0.0750806302750622;0.291125784332855;0.374525067049519;0.440783250938423;0.527995904806238;0.70625;0.77011;0.153904887886701;0.0404889343192692;64855;4895.54;8641;3013;3578;19.705;11654;3597.705;53201;1297.835
1193;0.0826043586941122;0.333513158450502;0.395093394824778;0.434383425045923;0.527808968928197;0.70552;0.76905;0.0195729107754171;0.00284905466144701;66126;5280.68;9304;395;3581.1;0.7;9699;3581.8;56427;1698.88
1194;0.0992794223490598;0.37852937251076;0.419480266317398;0.423776031866464;0.527424695682532;0.70545;0.76758;0;0;69782;5304.84;10488;4;3542.1;0.01;10492;3542.11;59290;1762.73
1195;0.107864937964256;0.399211868350072;0.430032732926973;0.421813503314432;0.527325767485162;0.7053;0.76648;0;0;69262;4998.26;11732;0;3606.2;0;11732;3606.2;57530;1392.06
1196;0.111595007792418;0.406970983414634;0.42833139855255;0.42088155977957;0.527693491213779;0.70437;0.76449;0;0;65041;4648.81;12268;0;3705.1;0;12268;3705.1;52773;943.71
1197;0.115454980063554;0.401730277187948;0.42001904051853;0.418883978915422;0.527061665308972;0.70294;0.76112;0;0;62041;4354.14;12642;0;3735;0;12642;3735;49399;619.14
1198;0.139964949501083;0.40840100579627;0.425610021896462;0.425817770146154;0.529492668451065;0.70296;0.76136;0;0;59695;4002.65;12442;0;3760.5;0;12442;3760.5;47253;242.15
1199;0.180242561175542;0.414586370502152;0.426028217117525;0.434959119878604;0.52826441056674;0.70361;0.76416;0;0;55851;3661.54;12335;0;3758.4;0;12335;3758.4;43516;-96.8599999999997
1200;0.224508793693201;0.421045942840746;0.421087343173308;0.437443211804169;0.517195354358199;0.70422;0.76655;0;0;52711;3415.78;12685;0;3698.6;0;12685;3698.6;40026;-282.82
1201;0.265174764102253;0.426423641205165;0.418141199032794;0.435088016532226;0.484632337949494;0.70457;0.76678;0;0;50680;3317.76;12443;0;3593.5;0;12443;3593.5;38237;-275.74
1202;0.299371260550124;0.437663741635581;0.412929198092455;0.434717914703298;0.440702718491796;0.7036;0.76772;0;0;49423;3242.67;12409;0;3329.1;0;12409;3329.1;37014;-86.4299999999998
1203;0.334539360616917;0.459826277761836;0.408926895504844;0.432267269786758;0.391400744792273;0.70125;0.764;0;0;49449;3242.29;12787;0;3055.4;0;12787;3055.4;36662;186.89
