;Bid;WeekAheadConfidence10;WeekAheadConfidence90;WeekAheadForecast;DayAheadConfidence10;DayAheadConfidence90;DayAheadForecast;MostRecentConfidence10;MostRecentConfidence90;MostRecentForecast;Realtime;LoadFactor;MonitoredCapacity
2017-02-11 14:00:00+01:00;;43.7;504.75;273.46;63.94;417.83;240.24;18.06;356.94;186.44;107.9;0.12;899.51
2017-02-11 14:15:00+01:00;;47.56;511.75;278.97;72.69;428.55;250.0;20.18;338.83;178.53;94.25;0.1;899.51
2017-02-11 14:30:00+01:00;;51.43;518.75;284.47;81.45;439.28;259.75;22.31;320.73;170.63;97.72;0.11;899.51
2017-02-11 14:45:00+01:00;;55.29;525.75;289.98;90.2;450.0;269.52;24.44;302.62;162.72;102.33;0.11;899.51
2017-02-11 15:00:00+01:00;;59.65;533.44;296.08;95.03;460.82;277.39;24.52;292.73;157.84;104.84;0.12;899.51
2017-02-11 15:15:00+01:00;;64.51;541.82;302.78;95.95;471.73;283.36;22.56;291.04;155.98;107.87;0.12;899.51
2017-02-11 15:30:00+01:00;;69.36;550.2;309.48;96.87;482.65;289.34;20.6;289.36;154.12;100.86;0.11;899.51
2017-02-11 15:45:00+01:00;;74.21;558.58;316.18;97.79;493.56;295.31;18.64;287.67;152.27;94.85;0.11;899.51
2017-02-11 16:00:00+01:00;;79.22;567.02;322.96;98.4;502.53;300.1;1.09;255.16;119.48;85.07;0.09;899.51
2017-02-11 16:15:00+01:00;;84.37;575.51;329.81;98.72;509.54;303.7;1.51;262.83;124.29;94.08;0.1;899.51
2017-02-11 16:30:00+01:00;;89.53;584.0;336.66;99.03;516.55;307.29;1.94;270.5;129.09;93.74;0.1;899.51
2017-02-11 16:45:00+01:00;;94.69;592.5;343.51;99.35;523.56;310.89;2.36;278.17;133.9;87.45;0.1;899.51
2017-02-11 17:00:00+01:00;;99.55;600.42;349.92;102.44;527.9;314.57;3.76;285.64;139.23;88.16;0.1;899.51
2017-02-11 17:15:00+01:00;;104.11;607.79;355.88;108.31;529.56;318.34;6.13;292.9;145.08;96.02;0.11;899.51
2017-02-11 17:30:00+01:00;;108.66;615.15;361.85;114.19;531.22;322.1;8.5;300.16;150.93;114.3;0.13;899.51
2017-02-11 17:45:00+01:00;;113.22;622.51;367.81;120.06;532.89;325.87;10.87;307.42;156.78;109.64;0.12;899.51
2017-02-11 18:00:00+01:00;;117.05;628.68;372.82;124.48;536.41;329.85;11.95;316.09;162.27;100.74;0.11;899.51
2017-02-11 18:15:00+01:00;;120.15;633.67;376.86;127.44;541.79;334.05;11.73;326.17;167.42;91.04;0.1;899.51
2017-02-11 18:30:00+01:00;;123.25;638.65;380.9;130.4;547.18;338.26;11.51;336.24;172.57;92.58;0.1;899.51
2017-02-11 18:45:00+01:00;;126.35;643.63;384.94;133.36;552.56;342.46;11.29;346.32;177.72;80.67;0.09;899.51
2017-02-11 19:00:00+01:00;;128.42;646.99;387.66;136.35;553.79;344.6;11.68;353.06;181.36;75.63;0.08;899.51
2017-02-11 19:15:00+01:00;;129.46;648.72;389.05;139.36;550.88;344.68;12.68;356.48;183.49;80.47;0.09;899.51
2017-02-11 19:30:00+01:00;;130.51;650.45;390.44;142.37;547.96;344.76;13.69;359.9;185.62;98.08;0.11;899.51
2017-02-11 19:45:00+01:00;;131.55;652.19;391.83;145.39;545.05;344.84;14.69;363.32;187.75;121.42;0.13;899.51
2017-02-11 20:00:00+01:00;;131.76;652.64;392.16;144.3;541.95;342.75;14.25;366.43;188.78;143.58;0.16;899.51
2017-02-11 20:15:00+01:00;;131.14;651.83;391.44;139.11;538.69;338.5;12.38;369.24;188.71;162.79;0.18;899.51
2017-02-11 20:30:00+01:00;;130.52;651.02;390.73;133.92;535.43;334.25;10.5;372.06;188.64;165.18;0.18;899.51
2017-02-11 20:45:00+01:00;;129.89;650.21;390.01;128.74;532.17;330.0;8.62;374.87;188.57;142.11;0.16;899.51
2017-02-11 21:00:00+01:00;;128.76;648.68;388.68;124.31;529.44;326.41;19.46;293.41;153.14;127.86;0.14;899.51
2017-02-11 21:15:00+01:00;;127.12;646.44;386.74;120.64;527.27;323.47;21.33;300.49;158.18;111.27;0.12;899.51
2017-02-11 21:30:00+01:00;;125.47;644.2;384.79;116.97;525.09;320.53;23.2;307.57;163.21;107.97;0.12;899.51
2017-02-11 21:45:00+01:00;;123.83;641.97;382.85;113.3;522.92;317.59;25.07;314.64;168.23;95.99;0.11;899.51
2017-02-11 22:00:00+01:00;;122.0;639.57;380.74;113.2;522.98;317.57;25.01;319.78;171.07;114.38;0.13;899.51
2017-02-11 22:15:00+01:00;;119.98;637.01;378.45;116.66;525.27;320.47;23.03;322.98;171.7;158.15;0.18;899.51
2017-02-11 22:30:00+01:00;;117.96;634.45;376.15;120.12;527.57;323.37;21.04;326.18;172.34;187.36;0.21;899.51
2017-02-11 22:45:00+01:00;;115.94;631.89;373.86;123.58;529.86;326.28;19.05;329.38;172.97;193.33;0.21;899.51
2017-02-11 23:00:00+01:00;;114.05;629.71;371.83;128.46;533.86;330.74;17.01;332.34;173.43;170.94;0.19;899.51
2017-02-11 23:15:00+01:00;;112.3;627.92;370.06;134.74;539.55;336.75;14.92;335.06;173.73;135.8;0.15;899.51
2017-02-11 23:30:00+01:00;;110.55;626.13;368.29;141.03;545.24;342.76;12.84;337.78;174.03;119.58;0.13;899.51
2017-02-11 23:45:00+01:00;;108.79;624.33;366.52;147.31;550.93;348.78;10.75;340.5;174.32;94.48;0.11;899.51
2017-02-12 00:00:00+01:00;;95.49;619.46;357.45;30.77;395.07;211.95;9.4;342.67;174.72;96.44;0.11;899.51
2017-02-12 00:15:00+01:00;;93.01;616.67;354.81;29.76;395.14;211.37;8.8;344.31;175.23;75.15;0.08;899.51
2017-02-12 00:30:00+01:00;;90.52;613.89;352.17;28.76;395.22;210.78;8.19;345.93;175.74;78.42;0.09;899.51
2017-02-12 00:45:00+01:00;;88.04;611.1;349.53;27.75;395.29;210.19;7.59;347.56;176.24;89.99;0.1;899.51
2017-02-12 01:00:00+01:00;;86.42;609.87;348.1;29.39;397.06;211.85;7.53;348.64;176.71;122.17;0.14;899.51
2017-02-12 01:15:00+01:00;;85.67;610.18;347.89;33.67;400.52;215.77;8.02;349.16;177.16;179.55;0.2;899.51
2017-02-12 01:30:00+01:00;;84.91;610.51;347.67;37.95;403.99;219.69;8.51;349.68;177.59;202.16;0.22;899.51
2017-02-12 01:45:00+01:00;;84.16;610.82;347.45;42.23;407.46;223.61;9.01;350.2;178.03;182.4;0.2;899.51
2017-02-12 02:00:00+01:00;;84.06;612.32;348.15;46.14;411.09;227.43;10.67;348.97;178.32;161.2;0.18;899.51
2017-02-12 02:15:00+01:00;;84.62;615.0;349.77;49.66;414.88;231.14;13.51;345.99;178.46;149.47;0.17;899.51
2017-02-12 02:30:00+01:00;;85.17;617.68;351.39;53.18;418.67;234.86;16.34;343.01;178.6;138.78;0.15;899.51
2017-02-12 02:45:00+01:00;;85.73;620.35;353.01;56.7;422.47;238.57;19.18;340.03;178.74;122.63;0.14;899.51
2017-02-12 03:00:00+01:00;;86.62;623.62;355.09;58.92;427.42;242.19;21.81;334.72;177.5;109.91;0.12;899.51
2017-02-12 03:15:00+01:00;;87.86;627.47;357.63;59.84;433.54;245.71;24.25;327.07;174.86;104.89;0.12;899.51
2017-02-12 03:30:00+01:00;;89.09;631.32;360.18;60.76;439.66;249.24;26.68;319.43;172.22;93.74;0.1;899.51
2017-02-12 03:45:00+01:00;;90.32;635.16;362.72;61.68;445.78;252.77;29.11;311.78;169.59;75.98;0.08;899.51
2017-02-12 04:00:00+01:00;;91.57;639.0;365.27;60.34;446.26;252.39;32.95;302.1;166.7;65.35;0.07;899.51
2017-02-12 04:15:00+01:00;;92.84;642.83;367.82;56.76;441.11;248.09;38.2;290.39;163.57;57.29;0.06;899.51
2017-02-12 04:30:00+01:00;;94.1;646.65;370.37;53.18;435.96;243.8;43.46;278.68;160.44;49.31;0.05;899.51
2017-02-12 04:45:00+01:00;;95.37;650.48;372.92;49.6;430.8;239.51;48.71;266.97;157.3;36.57;0.04;899.51
2017-02-12 05:00:00+01:00;;96.32;653.72;375.01;50.23;422.32;235.59;52.58;258.15;154.9;45.57;0.05;899.51
2017-02-12 05:15:00+01:00;;96.95;656.36;376.65;55.05;410.51;232.05;55.06;252.21;153.23;53.77;0.06;899.51
2017-02-12 05:30:00+01:00;;97.58;659.02;378.3;59.87;398.7;228.5;57.54;246.27;151.55;53.74;0.06;899.51
2017-02-12 05:45:00+01:00;;98.22;661.67;379.94;64.7;386.89;224.95;60.02;240.33;149.88;45.37;0.05;899.51
2017-02-12 06:00:00+01:00;;98.2;663.14;380.67;67.0;377.87;221.54;0.05;102.79;38.01;45.14;0.05;899.51
2017-02-12 06:15:00+01:00;;97.55;663.44;380.49;66.78;371.64;218.26;0.05;106.11;40.99;54.39;0.06;899.51
2017-02-12 06:30:00+01:00;;96.9;663.74;380.31;66.56;365.4;214.99;0.05;109.42;43.96;57.54;0.06;899.51
2017-02-12 06:45:00+01:00;;96.24;664.03;380.13;66.33;359.17;211.71;0.06;112.74;46.93;54.83;0.06;899.51
2017-02-12 07:00:00+01:00;;94.74;662.77;378.75;67.08;358.73;211.89;0.06;117.76;50.67;60.29;0.07;899.51
2017-02-12 07:15:00+01:00;;92.38;659.95;376.16;68.81;364.07;215.53;0.05;124.47;55.19;63.79;0.07;899.51
2017-02-12 07:30:00+01:00;;90.03;657.14;373.58;70.53;369.42;219.17;0.05;131.17;59.71;66.69;0.07;899.51
2017-02-12 07:45:00+01:00;;87.67;654.32;370.99;72.25;374.76;222.81;0.04;137.88;64.23;63.36;0.07;899.51
2017-02-12 08:00:00+01:00;;84.72;650.42;367.55;72.73;382.84;227.18;0.9;147.65;70.37;63.24;0.07;899.51
2017-02-12 08:15:00+01:00;;81.17;645.42;363.27;71.95;393.65;232.27;2.62;160.48;78.14;50.01;0.06;899.51
2017-02-12 08:30:00+01:00;;77.61;640.41;358.99;71.18;404.46;237.37;4.34;173.31;85.91;57.34;0.06;899.51
2017-02-12 08:45:00+01:00;;74.06;635.41;354.71;70.4;415.27;242.47;6.06;186.14;93.68;80.28;0.09;899.51
2017-02-12 09:00:00+01:00;;70.38;629.98;350.1;71.08;431.93;251.23;9.55;201.76;103.59;92.18;0.1;899.51
2017-02-12 09:15:00+01:00;;66.58;624.11;345.17;73.21;454.46;263.63;14.81;220.18;115.65;106.52;0.12;899.51
2017-02-12 09:30:00+01:00;;62.78;618.24;340.23;75.33;476.99;276.03;20.07;238.59;127.7;121.35;0.13;899.51
2017-02-12 09:45:00+01:00;;58.98;612.37;335.29;77.45;499.52;288.43;25.33;257.01;139.76;129.63;0.14;899.51
2017-02-12 10:00:00+01:00;;55.35;606.71;330.54;84.04;518.81;301.4;29.62;274.55;150.83;148.05;0.16;899.51
2017-02-12 10:15:00+01:00;;51.89;601.26;325.99;95.07;534.86;314.95;32.92;291.22;160.91;155.46;0.17;899.51
2017-02-12 10:30:00+01:00;;48.44;595.8;321.43;106.11;550.92;328.49;36.23;307.89;171.0;156.96;0.17;899.51
2017-02-12 10:45:00+01:00;;44.98;590.35;316.87;117.14;566.97;342.03;39.54;324.55;181.09;167.26;0.19;899.51
2017-02-12 11:00:00+01:00;;42.01;585.79;313.02;130.79;580.42;355.59;51.34;261.96;155.65;191.49;0.21;899.51
2017-02-12 11:15:00+01:00;;39.53;582.13;309.89;147.06;591.28;369.16;52.17;278.83;164.7;192.76;0.21;899.51
2017-02-12 11:30:00+01:00;;37.05;578.46;306.76;163.33;602.13;382.72;52.99;295.7;173.76;218.53;0.24;899.51
2017-02-12 11:45:00+01:00;;34.57;574.8;303.63;179.6;612.99;396.28;53.83;312.56;182.81;220.43;0.25;899.51
2017-02-12 12:00:00+01:00;;32.93;572.7;301.73;194.07;624.36;409.21;58.55;335.0;196.53;221.57;0.25;899.51
2017-02-12 12:15:00+01:00;;32.11;572.15;301.07;206.73;636.26;421.49;67.17;363.0;214.91;226.03;0.25;899.51
2017-02-12 12:30:00+01:00;;31.29;571.61;300.4;219.39;648.17;433.78;75.79;391.01;233.29;229.96;0.26;899.51
2017-02-12 12:45:00+01:00;;30.47;571.06;299.74;232.06;660.07;446.06;84.41;419.01;251.67;244.2;0.27;899.51
2017-02-12 13:00:00+01:00;;30.73;572.44;300.64;243.9;671.84;458.05;94.69;448.61;271.6;265.09;0.29;899.51
2017-02-12 13:15:00+01:00;;32.06;575.74;303.11;254.92;683.49;469.75;106.62;479.83;293.1;296.61;0.33;899.51
2017-02-12 13:30:00+01:00;;33.4;579.04;305.59;265.95;695.14;481.45;118.56;511.04;314.59;349.0;0.39;899.51
2017-02-12 13:45:00+01:00;;34.73;582.35;308.07;276.97;706.79;493.15;130.49;542.25;336.08;381.05;0.42;899.51
2017-02-12 14:00:00+01:00;;37.04;587.1;311.72;287.66;717.02;504.47;146.04;571.99;358.73;433.72;0.48;899.51
2017-02-12 14:15:00+01:00;;40.3;593.32;316.55;298.01;725.85;515.4;165.21;600.26;382.54;479.29;0.53;899.51
2017-02-12 14:30:00+01:00;;43.57;599.53;321.38;308.36;734.67;526.33;184.38;628.54;406.34;481.71;0.54;899.51
2017-02-12 14:45:00+01:00;;46.84;605.75;326.2;318.71;743.5;537.26;203.55;656.81;430.15;480.76;0.53;899.51
2017-02-12 15:00:00+01:00;;50.67;612.68;331.62;329.97;752.5;549.48;227.09;682.17;455.0;504.16;0.56;899.51
2017-02-12 15:15:00+01:00;;55.05;620.31;337.65;342.13;761.68;562.98;255.0;704.6;480.91;512.05;0.57;899.51
2017-02-12 15:30:00+01:00;;59.43;627.95;343.66;354.28;770.86;576.49;282.92;727.04;506.82;514.49;0.57;899.51
2017-02-12 15:45:00+01:00;;63.82;635.59;349.68;366.44;780.04;590.0;310.83;749.47;532.73;515.63;0.57;899.51
2017-02-12 16:00:00+01:00;;68.26;643.22;355.72;378.96;790.54;604.98;381.58;772.65;602.59;533.59;0.59;899.51
2017-02-12 16:15:00+01:00;;72.75;650.86;361.79;391.86;802.37;621.43;394.87;782.46;613.55;547.76;0.61;899.51
2017-02-12 16:30:00+01:00;;77.24;658.5;367.86;404.75;814.21;637.88;408.16;792.27;624.51;541.88;0.6;899.51
2017-02-12 16:45:00+01:00;;81.74;666.14;373.94;417.64;826.05;654.33;421.46;802.08;635.46;525.38;0.58;899.51
2017-02-12 17:00:00+01:00;;85.85;673.06;379.46;429.6;835.63;670.08;434.12;813.26;647.34;539.34;0.6;899.51
2017-02-12 17:15:00+01:00;;89.59;679.26;384.42;440.62;842.96;685.14;446.14;825.81;660.14;602.21;0.67;899.51
2017-02-12 17:30:00+01:00;;93.33;685.46;389.39;451.65;850.29;700.2;458.16;838.36;672.95;650.8;0.72;899.51
2017-02-12 17:45:00+01:00;;97.07;691.66;394.36;462.67;857.62;715.26;470.18;850.9;685.75;699.04;0.78;899.51
2017-02-12 18:00:00+01:00;;99.99;696.42;398.21;471.52;864.01;729.35;482.82;860.59;698.0;718.42;0.8;899.51
2017-02-12 18:15:00+01:00;;102.09;699.74;400.91;478.2;869.44;742.46;496.06;867.44;709.72;700.98;0.78;899.51
2017-02-12 18:30:00+01:00;;104.19;703.06;403.62;484.87;874.88;755.57;509.3;874.29;721.44;688.61;0.77;899.51
2017-02-12 18:45:00+01:00;;106.29;706.38;406.33;491.54;880.32;768.68;522.54;881.13;733.16;702.85;0.78;899.51
2017-02-12 19:00:00+01:00;;107.27;707.78;407.52;497.87;883.48;777.38;532.66;885.79;742.14;691.14;0.77;899.51
2017-02-12 19:15:00+01:00;;107.12;707.25;407.18;503.86;884.36;781.68;539.64;888.25;748.4;686.36;0.76;899.51
2017-02-12 19:30:00+01:00;;106.98;706.71;406.85;509.84;885.25;785.99;546.62;890.71;754.66;706.12;0.79;899.51
2017-02-12 19:45:00+01:00;;106.83;706.18;406.51;515.83;886.13;790.29;553.61;893.17;760.91;701.95;0.78;899.51
2017-02-12 20:00:00+01:00;;105.76;704.09;404.92;518.88;886.52;792.01;557.81;893.84;763.82;698.44;0.78;899.51
2017-02-12 20:15:00+01:00;;103.74;700.43;402.09;518.99;886.43;791.15;559.23;892.73;763.37;693.8;0.77;899.51
2017-02-12 20:30:00+01:00;;101.73;696.77;399.25;519.1;886.33;790.29;560.65;891.61;762.92;714.09;0.79;899.51
2017-02-12 20:45:00+01:00;;99.71;693.12;396.42;519.21;886.24;789.42;562.07;890.49;762.47;724.67;0.81;899.51
2017-02-12 21:00:00+01:00;;97.19;688.59;392.89;517.69;885.7;787.51;550.64;878.19;746.21;734.56;0.82;899.51
2017-02-12 21:15:00+01:00;;94.15;683.18;388.67;514.53;884.72;784.55;550.96;878.27;748.71;725.67;0.81;899.51
2017-02-12 21:30:00+01:00;;91.12;677.78;384.45;511.37;883.75;781.6;551.28;878.35;751.2;728.46;0.81;899.51
2017-02-12 21:45:00+01:00;;88.09;672.37;380.23;508.21;882.77;778.63;551.6;878.43;753.69;734.82;0.82;899.51
2017-02-12 22:00:00+01:00;;84.92;666.72;375.82;501.97;881.45;775.27;550.83;878.42;754.8;734.33;0.82;899.51
2017-02-12 22:15:00+01:00;;81.6;660.82;371.21;492.65;879.79;771.49;548.96;878.33;754.52;724.08;0.8;899.51
2017-02-12 22:30:00+01:00;;78.29;654.92;366.61;483.33;878.12;767.71;547.11;878.23;754.23;718.06;0.8;899.51
2017-02-12 22:45:00+01:00;;74.98;649.02;362.0;474.0;876.46;763.94;545.24;878.14;753.95;718.46;0.8;899.51
2017-02-12 23:00:00+01:00;;71.91;643.49;357.7;466.16;874.89;760.21;542.81;877.98;752.45;721.3;0.8;899.51
2017-02-12 23:15:00+01:00;;69.06;638.34;353.7;459.8;873.42;756.54;539.79;877.75;749.72;723.57;0.8;899.51
2017-02-12 23:30:00+01:00;;66.22;633.18;349.7;453.44;871.94;752.88;536.77;877.52;746.99;722.8;0.8;899.51
2017-02-12 23:45:00+01:00;;63.38;628.03;345.7;447.08;870.47;749.21;533.75;877.3;744.26;741.9;0.82;899.51
2017-02-13 00:00:00+01:00;;241.12;755.55;500.93;549.14;885.74;751.67;530.37;876.88;741.56;744.48;0.83;899.51
2017-02-13 00:15:00+01:00;;239.98;754.06;499.49;546.76;885.09;749.7;526.63;876.27;738.9;730.78;0.81;899.51
2017-02-13 00:30:00+01:00;;238.84;752.56;498.05;544.37;884.43;747.72;522.89;875.66;736.23;724.79;0.81;899.51
2017-02-13 00:45:00+01:00;;237.7;751.06;496.61;541.99;883.78;745.75;519.15;875.05;733.57;736.26;0.82;899.51
2017-02-13 01:00:00+01:00;;237.68;750.64;496.41;539.51;883.08;744.27;518.11;874.66;732.34;730.28;0.81;899.51
2017-02-13 01:15:00+01:00;;238.79;751.31;497.46;536.94;882.35;743.28;519.77;874.49;732.56;735.11;0.82;899.51
2017-02-13 01:30:00+01:00;;239.89;751.98;498.51;534.37;881.61;742.3;521.43;874.32;732.79;727.69;0.81;899.51
2017-02-13 01:45:00+01:00;;241.0;752.64;499.55;531.8;880.88;741.31;523.09;874.15;733.01;702.02;0.78;899.51
2017-02-13 02:00:00+01:00;;242.9;754.11;501.5;529.0;880.17;739.72;523.19;873.79;732.0;677.94;0.75;899.51
2017-02-13 02:15:00+01:00;;245.6;756.38;504.35;525.96;879.5;737.52;521.72;873.25;729.77;644.39;0.72;899.51
2017-02-13 02:30:00+01:00;;248.3;758.65;507.21;522.91;878.83;735.33;520.25;872.7;727.55;638.42;0.71;899.51
2017-02-13 02:45:00+01:00;;251.0;760.92;510.06;519.87;878.16;733.13;518.79;872.16;725.32;615.97;0.68;899.51
2017-02-13 03:00:00+01:00;;254.01;763.55;513.3;518.04;877.85;731.7;519.09;871.49;724.56;618.4;0.69;899.51
2017-02-13 03:15:00+01:00;;257.32;766.55;516.92;517.42;877.91;731.04;521.14;870.71;725.29;626.8;0.7;899.51
2017-02-13 03:30:00+01:00;;260.63;769.55;520.54;516.79;877.97;730.38;523.19;869.92;726.02;650.55;0.72;899.51
2017-02-13 03:45:00+01:00;;263.94;772.55;524.16;516.17;878.03;729.72;525.25;869.13;726.75;663.36;0.74;899.51
2017-02-13 04:00:00+01:00;;267.06;775.19;527.64;517.54;877.69;730.21;527.4;868.75;728.2;675.38;0.75;899.51
2017-02-13 04:15:00+01:00;;269.99;777.47;530.99;520.9;876.96;731.86;529.65;868.79;730.37;697.43;0.78;899.51
2017-02-13 04:30:00+01:00;;272.93;779.75;534.34;524.26;876.23;733.51;531.9;868.82;732.54;715.54;0.8;899.51
2017-02-13 04:45:00+01:00;;275.86;782.03;537.68;527.63;875.5;735.16;534.15;868.85;734.71;717.15;0.8;899.51
2017-02-13 05:00:00+01:00;;278.12;783.82;540.37;531.54;874.92;737.68;536.99;869.06;737.28;720.48;0.8;899.51
2017-02-13 05:15:00+01:00;;279.69;785.1;542.41;535.98;874.5;741.07;540.41;869.46;740.23;729.74;0.81;899.51
2017-02-13 05:30:00+01:00;;281.26;786.38;544.44;540.43;874.07;744.45;543.83;869.85;743.19;716.88;0.8;899.51
2017-02-13 05:45:00+01:00;;282.84;787.67;546.47;544.88;873.65;747.84;547.25;870.25;746.15;725.29;0.81;899.51
2017-02-13 06:00:00+01:00;;283.24;788.22;547.32;548.76;873.52;751.03;555.77;869.22;754.04;728.25;0.81;899.51
2017-02-13 06:15:00+01:00;;282.48;788.03;547.0;552.1;873.69;754.02;556.78;869.57;755.86;735.8;0.82;899.51
2017-02-13 06:30:00+01:00;;281.71;787.85;546.67;555.42;873.86;757.01;557.78;869.91;757.67;725.27;0.81;899.51
2017-02-13 06:45:00+01:00;;280.95;787.66;546.35;558.76;874.02;760.01;558.79;870.26;759.49;727.37;0.81;899.51
2017-02-13 07:00:00+01:00;;278.72;786.53;544.53;561.85;875.04;762.91;559.63;870.67;760.64;731.15;0.81;899.51
2017-02-13 07:15:00+01:00;;275.02;784.46;541.2;564.72;876.91;765.72;560.3;871.15;761.12;734.3;0.82;899.51
2017-02-13 07:30:00+01:00;;271.32;782.38;537.88;567.59;878.77;768.54;560.97;871.62;761.6;729.4;0.81;899.51
2017-02-13 07:45:00+01:00;;267.62;780.31;534.55;570.45;880.64;771.35;561.64;872.1;762.08;728.73;0.81;899.51
2017-02-13 08:00:00+01:00;;262.92;777.59;530.2;572.39;881.46;772.91;562.29;872.3;762.11;733.28;0.82;899.51
2017-02-13 08:15:00+01:00;;257.23;774.23;524.81;573.41;881.24;773.21;562.92;872.24;761.71;735.59;0.82;899.51
2017-02-13 08:30:00+01:00;;251.54;770.87;519.42;574.43;881.02;773.52;563.54;872.17;761.3;740.67;0.82;899.51
2017-02-13 08:45:00+01:00;;245.85;767.51;514.03;575.45;880.8;773.82;564.17;872.11;760.89;745.09;0.83;899.51
2017-02-13 09:00:00+01:00;;239.82;763.42;508.27;573.6;879.63;772.91;562.95;871.51;759.18;749.18;0.83;899.51
2017-02-13 09:15:00+01:00;;233.46;758.61;502.13;568.87;877.53;770.76;559.87;870.36;756.15;738.27;0.82;899.51
2017-02-13 09:30:00+01:00;;227.1;753.81;496.0;564.14;875.41;768.62;556.79;869.22;753.13;727.55;0.81;899.51
2017-02-13 09:45:00+01:00;;220.73;749.0;489.86;559.4;873.3;766.47;553.71;868.08;750.11;710.21;0.79;899.51
2017-02-13 10:00:00+01:00;;214.7;744.42;484.01;552.31;870.84;762.98;548.99;866.34;746.0;709.85;0.79;899.51
2017-02-13 10:15:00+01:00;;209.0;740.05;478.45;542.84;868.01;758.13;542.61;864.01;740.8;698.67;0.78;899.51
2017-02-13 10:30:00+01:00;;203.29;735.69;472.88;533.38;865.18;753.27;536.23;861.68;735.6;677.7;0.75;899.51
2017-02-13 10:45:00+01:00;;197.59;731.32;467.32;523.92;862.35;748.42;529.86;859.34;730.39;667.35;0.74;899.51
2017-02-13 11:00:00+01:00;;192.87;727.71;462.7;514.43;858.86;742.38;465.79;832.34;679.27;653.36;0.73;899.51
2017-02-13 11:15:00+01:00;;189.15;724.86;459.03;504.95;854.71;735.14;452.01;831.67;670.5;638.08;0.71;899.51
2017-02-13 11:30:00+01:00;;185.42;722.0;455.36;495.46;850.55;727.89;438.23;831.0;661.72;638.11;0.71;899.51
2017-02-13 11:45:00+01:00;;181.7;719.15;451.68;485.97;846.39;720.65;424.45;830.32;652.95;656.88;0.73;899.51
2017-02-13 12:00:00+01:00;;179.6;717.6;449.62;478.5;843.67;715.9;414.6;829.62;646.44;661.95;0.74;899.51
2017-02-13 12:15:00+01:00;;179.13;717.38;449.16;473.06;842.37;713.64;408.69;828.88;642.2;653.43;0.73;899.51
2017-02-13 12:30:00+01:00;;178.67;717.15;448.7;467.62;841.07;711.37;402.78;828.14;637.97;632.12;0.7;899.51
2017-02-13 12:45:00+01:00;;178.2;716.92;448.24;462.19;839.77;709.11;396.87;827.4;633.73;609.11;0.68;899.51
2017-02-13 13:00:00+01:00;;179.81;718.33;449.81;460.46;839.95;710.2;399.07;827.66;634.84;590.48;0.66;899.51
2017-02-13 13:15:00+01:00;;183.5;721.36;453.41;462.45;841.61;714.65;409.4;828.91;641.31;560.03;0.62;899.51
2017-02-13 13:30:00+01:00;;187.19;724.39;457.01;464.45;843.27;719.09;419.72;830.17;647.78;545.78;0.61;899.51
2017-02-13 13:45:00+01:00;;190.88;727.42;460.61;466.43;844.94;723.54;430.05;831.43;654.25;540.31;0.6;899.51
2017-02-13 14:00:00+01:00;;196.11;731.68;465.73;468.95;847.52;728.98;444.43;833.51;663.54;536.87;0.6;899.51
2017-02-13 14:15:00+01:00;;202.87;737.18;472.36;471.98;851.02;735.41;462.86;836.42;675.66;554.57;0.62;899.51
2017-02-13 14:30:00+01:00;;209.63;742.67;479.0;475.02;854.53;741.83;481.31;839.34;687.78;600.86;0.67;899.51
2017-02-13 14:45:00+01:00;;216.39;748.16;485.64;478.05;858.03;748.26;499.74;842.25;699.9;624.18;0.69;899.51
2017-02-13 15:00:00+01:00;;223.92;754.3;493.05;482.24;861.35;755.35;516.2;845.88;711.51;628.73;0.7;899.51
2017-02-13 15:15:00+01:00;;232.21;761.09;501.23;487.57;864.49;763.09;530.67;850.22;722.61;640.84;0.71;899.51
2017-02-13 15:30:00+01:00;;240.5;767.87;509.42;492.91;867.62;770.82;545.15;854.57;733.71;649.35;0.72;899.51
2017-02-13 15:45:00+01:00;;248.79;774.66;517.6;498.24;870.75;778.56;559.62;858.92;744.82;684.86;0.76;899.51
2017-02-13 16:00:00+01:00;;257.06;781.09;525.8;502.3;873.85;784.93;524.4;855.7;708.18;704.56;0.78;899.51
2017-02-13 16:15:00+01:00;;265.33;787.19;534.01;505.07;876.9;789.93;536.45;859.65;719.04;732.47;0.81;899.51
2017-02-13 16:30:00+01:00;;273.6;793.28;542.23;507.84;879.96;794.95;548.5;863.6;729.89;737.76;0.82;899.51
2017-02-13 16:45:00+01:00;;281.87;799.38;550.44;510.62;883.01;799.95;560.55;867.55;740.74;735.83;0.82;899.51
2017-02-13 17:00:00+01:00;;289.35;804.76;557.92;512.06;885.72;803.76;569.07;871.02;749.63;739.75;0.82;899.51
2017-02-13 17:15:00+01:00;;296.04;809.44;564.65;512.18;888.06;806.37;574.05;874.01;756.56;759.35;0.84;899.51
2017-02-13 17:30:00+01:00;;302.73;814.12;571.39;512.3;890.41;808.99;579.04;877.01;763.48;774.54;0.86;899.51
2017-02-13 17:45:00+01:00;;309.42;818.8;578.13;512.42;892.75;811.6;584.02;880.0;770.41;778.25;0.87;899.51
2017-02-13 18:00:00+01:00;;314.55;822.21;583.37;512.19;894.19;813.16;588.09;882.68;776.02;777.08;0.86;899.51
2017-02-13 18:15:00+01:00;;318.11;824.35;587.11;511.59;894.71;813.68;591.25;885.04;780.32;777.02;0.86;899.51
