"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","23.05.2018 14:00 - 23.05.2018 15:00 (CET)","374","n/e","n/e","1907","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2987","633","n/e","1650","185","206","124"
"BZN|BE","23.05.2018 15:00 - 23.05.2018 16:00 (CET)","367","n/e","n/e","1896","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2984","632","n/e","1593","186","231","179"
"BZN|BE","23.05.2018 16:00 - 23.05.2018 17:00 (CET)","367","n/e","n/e","1801","0","0","n/e","n/e","n/e","0","","5","n/e","n/e","2982","634","n/e","1430","185","240","215"
"BZN|BE","23.05.2018 17:00 - 23.05.2018 18:00 (CET)","368","n/e","n/e","1956","0","0","n/e","n/e","n/e","181","","5","n/e","n/e","2977","656","n/e","1083","183","282","188"
"BZN|BE","23.05.2018 18:00 - 23.05.2018 19:00 (CET)","364","n/e","n/e","2017","0","0","n/e","n/e","n/e","279","","3","n/e","n/e","2979","668","n/e","541","187","326","158"
"BZN|BE","23.05.2018 19:00 - 23.05.2018 20:00 (CET)","359","n/e","n/e","2036","0","0","n/e","n/e","n/e","277","","0","n/e","n/e","2979","668","n/e","214","186","414","118"
"BZN|BE","23.05.2018 20:00 - 23.05.2018 21:00 (CET)","345","n/e","n/e","1955","0","0","n/e","n/e","n/e","124","","0","n/e","n/e","2977","637","n/e","50","186","472","109"
"BZN|BE","23.05.2018 21:00 - 23.05.2018 22:00 (CET)","359","n/e","n/e","2012","0","0","n/e","n/e","n/e","60","","0","n/e","n/e","2978","565","n/e","3","182","436","146"
"BZN|BE","23.05.2018 22:00 - 23.05.2018 23:00 (CET)","362","n/e","n/e","1974","0","0","n/e","n/e","n/e","46","","0","n/e","n/e","2980","547","n/e","0","182","485","212"
"BZN|BE","23.05.2018 23:00 - 24.05.2018 00:00 (CET)","364","n/e","n/e","1913","0","0","n/e","n/e","n/e","37","","0","n/e","n/e","2987","557","n/e","0","181","206","371"
"BZN|BE","24.05.2018 00:00 - 24.05.2018 01:00 (CET)","364","n/e","n/e","1580","0","0","n/e","n/e","n/e","64","","2","n/e","n/e","2991","522","n/e","0","184","394","263"
"BZN|BE","24.05.2018 01:00 - 24.05.2018 02:00 (CET)","360","n/e","n/e","1649","0","0","n/e","n/e","n/e","0","","4","n/e","n/e","2991","493","n/e","0","181","569","195"
"BZN|BE","24.05.2018 02:00 - 24.05.2018 03:00 (CET)","360","n/e","n/e","1663","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2992","498","n/e","0","181","615","204"
"BZN|BE","24.05.2018 03:00 - 24.05.2018 04:00 (CET)","359","n/e","n/e","1715","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","2996","495","n/e","0","187","416","243"
"BZN|BE","24.05.2018 04:00 - 24.05.2018 05:00 (CET)","361","n/e","n/e","1728","0","0","n/e","n/e","n/e","0","","9","n/e","n/e","2996","491","n/e","0","189","307","232"
"BZN|BE","24.05.2018 05:00 - 24.05.2018 06:00 (CET)","361","n/e","n/e","1573","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","2997","487","n/e","0","188","299","200"
"BZN|BE","24.05.2018 06:00 - 24.05.2018 07:00 (CET)","367","n/e","n/e","1585","0","0","n/e","n/e","n/e","208","","8","n/e","n/e","2998","479","n/e","96","189","348","204"
"BZN|BE","24.05.2018 07:00 - 24.05.2018 08:00 (CET)","371","n/e","n/e","1758","0","0","n/e","n/e","n/e","1","","8","n/e","n/e","3001","573","n/e","311","188","340","199"
"BZN|BE","24.05.2018 08:00 - 24.05.2018 09:00 (CET)","374","n/e","n/e","2165","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","3002","640","n/e","607","180","322","135"
"BZN|BE","24.05.2018 09:00 - 24.05.2018 10:00 (CET)","373","n/e","n/e","2075","0","0","n/e","n/e","n/e","140","","8","n/e","n/e","3003","657","n/e","1026","183","297","79"
"BZN|BE","24.05.2018 10:00 - 24.05.2018 11:00 (CET)","373","n/e","n/e","2010","0","0","n/e","n/e","n/e","73","","8","n/e","n/e","3003","629","n/e","1616","183","191","64"
"BZN|BE","24.05.2018 11:00 - 24.05.2018 12:00 (CET)","372","n/e","n/e","1784","0","0","n/e","n/e","n/e","18","","8","n/e","n/e","2992","581","n/e","2045","178","246","74"
"BZN|BE","24.05.2018 12:00 - 24.05.2018 13:00 (CET)","371","n/e","n/e","1834","0","0","n/e","n/e","n/e","0","","4","n/e","n/e","2978","572","n/e","2256","173","170","76"
"BZN|BE","24.05.2018 13:00 - 24.05.2018 14:00 (CET)","369","n/e","n/e","1730","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","2966","548","n/e","2062","174","225","94"
"BZN|BE","24.05.2018 14:00 - 24.05.2018 15:00 (CET)","369","n/e","n/e","1598","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","2977","531","n/e","1732","174","432","106"
"BZN|BE","24.05.2018 15:00 - 24.05.2018 16:00 (CET)","372","n/e","n/e","1833","0","0","n/e","n/e","n/e","17","","0","n/e","n/e","2983","545","n/e","1263","176","384","116"
"BZN|BE","24.05.2018 16:00 - 24.05.2018 17:00 (CET)","371","n/e","n/e","2013","0","0","n/e","n/e","n/e","67","","5","n/e","n/e","2985","644","n/e","944","180","337","128"
"BZN|BE","24.05.2018 17:00 - 24.05.2018 18:00 (CET)","371","n/e","n/e","2044","0","0","n/e","n/e","n/e","157","","6","n/e","n/e","2987","681","n/e","432","177","355","113"
"BZN|BE","24.05.2018 18:00 - 24.05.2018 19:00 (CET)","373","n/e","n/e","2072","0","0","n/e","n/e","n/e","553","","6","n/e","n/e","2988","683","n/e","173","171","258","75"
"BZN|BE","24.05.2018 19:00 - 24.05.2018 20:00 (CET)","372","n/e","n/e","2126","0","0","n/e","n/e","n/e","425","","6","n/e","n/e","2992","657","n/e","130","176","267","84"
"BZN|BE","24.05.2018 20:00 - 24.05.2018 21:00 (CET)","369","n/e","n/e","2012","0","0","n/e","n/e","n/e","57","","8","n/e","n/e","2996","521","n/e","66","179","245","90"
"BZN|BE","24.05.2018 21:00 - 24.05.2018 22:00 (CET)","373","n/e","n/e","2139","0","0","n/e","n/e","n/e","0","","9","n/e","n/e","2997","470","n/e","4","182","185","96"
"BZN|BE","24.05.2018 22:00 - 24.05.2018 23:00 (CET)","375","n/e","n/e","2082","0","0","n/e","n/e","n/e","419","","9","n/e","n/e","3000","501","n/e","0","182","9","178"
"BZN|BE","24.05.2018 23:00 - 25.05.2018 00:00 (CET)","373","n/e","n/e","2030","0","0","n/e","n/e","n/e","275","","9","n/e","n/e","3001","491","n/e","0","181","11","172"
"BZN|BE","25.05.2018 00:00 - 25.05.2018 01:00 (CET)","372","n/e","n/e","1591","0","0","n/e","n/e","n/e","0","","9","n/e","n/e","3000","400","n/e","0","180","94","72"
"BZN|BE","25.05.2018 01:00 - 25.05.2018 02:00 (CET)","373","n/e","n/e","1482","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","3000","349","n/e","0","178","39","47"
"BZN|BE","25.05.2018 02:00 - 25.05.2018 03:00 (CET)","376","n/e","n/e","1496","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","3003","359","n/e","0","180","17","45"
"BZN|BE","25.05.2018 03:00 - 25.05.2018 04:00 (CET)","378","n/e","n/e","1535","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","3002","360","n/e","0","182","23","54"
"BZN|BE","25.05.2018 04:00 - 25.05.2018 05:00 (CET)","381","n/e","n/e","1595","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","3003","365","n/e","0","184","1","71"
"BZN|BE","25.05.2018 05:00 - 25.05.2018 06:00 (CET)","376","n/e","n/e","1605","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","3003","364","n/e","0","179","2","68"
"BZN|BE","25.05.2018 06:00 - 25.05.2018 07:00 (CET)","375","n/e","n/e","1729","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","3004","404","n/e","86","179","4","72"
"BZN|BE","25.05.2018 07:00 - 25.05.2018 08:00 (CET)","374","n/e","n/e","2044","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","3002","580","n/e","338","179","21","68"
"BZN|BE","25.05.2018 08:00 - 25.05.2018 09:00 (CET)","374","n/e","n/e","2161","0","0","n/e","n/e","n/e","59","","7","n/e","n/e","3001","634","n/e","753","175","40","42"
"BZN|BE","25.05.2018 09:00 - 25.05.2018 10:00 (CET)","370","n/e","n/e","2305","0","0","n/e","n/e","n/e","135","","7","n/e","n/e","3000","600","n/e","1205","169","52","27"
"BZN|BE","25.05.2018 10:00 - 25.05.2018 11:00 (CET)","365","n/e","n/e","2290","0","0","n/e","n/e","n/e","87","","7","n/e","n/e","2999","601","n/e","1595","164","30","26"
"BZN|BE","25.05.2018 11:00 - 25.05.2018 12:00 (CET)","363","n/e","n/e","2322","0","0","n/e","n/e","n/e","76","","7","n/e","n/e","2997","627","n/e","1834","161","17","24"
"BZN|BE","25.05.2018 12:00 - 25.05.2018 13:00 (CET)","362","n/e","n/e","2209","0","0","n/e","n/e","n/e","23","","6","n/e","n/e","2989","684","n/e","1904","167","1","24"
"BZN|BE","25.05.2018 13:00 - 25.05.2018 14:00 (CET)","359","n/e","n/e","2150","0","0","n/e","n/e","n/e","34","","5","n/e","n/e","2986","688","n/e","1936","168","","25"
"BZN|BE","25.05.2018 14:00 - 25.05.2018 15:00 (CET)","361","n/e","n/e","1903","0","0","n/e","n/e","n/e","11","","2","n/e","n/e","2985","626","n/e","1984","167","1","26"
"BZN|BE","25.05.2018 15:00 - 25.05.2018 16:00 (CET)","357","n/e","n/e","1810","0","0","n/e","n/e","n/e","0","","3","n/e","n/e","2983","568","n/e","1844","168","1","29"
"BZN|BE","25.05.2018 16:00 - 25.05.2018 17:00 (CET)","362","n/e","n/e","1897","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2979","566","n/e","1611","170","","30"
"BZN|BE","25.05.2018 17:00 - 25.05.2018 18:00 (CET)","368","n/e","n/e","1828","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","2977","546","n/e","1335","171","","32"
"BZN|BE","25.05.2018 18:00 - 25.05.2018 19:00 (CET)","372","n/e","n/e","1992","0","0","n/e","n/e","n/e","32","","10","n/e","n/e","2978","532","n/e","867","174","","56"
"BZN|BE","25.05.2018 19:00 - 25.05.2018 20:00 (CET)","374","n/e","n/e","1979","0","0","n/e","n/e","n/e","198","","10","n/e","n/e","2978","533","n/e","453","177","1","57"
"BZN|BE","25.05.2018 20:00 - 25.05.2018 21:00 (CET)","376","n/e","n/e","2043","0","0","n/e","n/e","n/e","162","","9","n/e","n/e","2979","506","n/e","180","179","13","58"
"BZN|BE","25.05.2018 21:00 - 25.05.2018 22:00 (CET)","378","n/e","n/e","2083","0","0","n/e","n/e","n/e","28","","8","n/e","n/e","2984","509","n/e","16","179","40","81"
"BZN|BE","25.05.2018 22:00 - 25.05.2018 23:00 (CET)","375","n/e","n/e","2068","0","0","n/e","n/e","n/e","260","","3","n/e","n/e","2973","493","n/e","0","178","15","147"
"BZN|BE","25.05.2018 23:00 - 26.05.2018 00:00 (CET)","374","n/e","n/e","1928","0","0","n/e","n/e","n/e","35","","3","n/e","n/e","2971","453","n/e","0","181","1","148"
"BZN|BE","26.05.2018 00:00 - 26.05.2018 01:00 (CET)","376","n/e","n/e","1587","0","0","n/e","n/e","n/e","0","","3","n/e","n/e","2973","362","n/e","0","183","14","149"
"BZN|BE","26.05.2018 01:00 - 26.05.2018 02:00 (CET)","374","n/e","n/e","1599","0","0","n/e","n/e","n/e","27","","4","n/e","n/e","2976","372","n/e","0","179","34","131"
"BZN|BE","26.05.2018 02:00 - 26.05.2018 03:00 (CET)","373","n/e","n/e","1601","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2977","370","n/e","0","177","46","153"
"BZN|BE","26.05.2018 03:00 - 26.05.2018 04:00 (CET)","371","n/e","n/e","1560","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2969","374","n/e","0","177","45","153"
"BZN|BE","26.05.2018 04:00 - 26.05.2018 05:00 (CET)","370","n/e","n/e","1614","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2967","393","n/e","0","180","50","136"
"BZN|BE","26.05.2018 05:00 - 26.05.2018 06:00 (CET)","365","n/e","n/e","1566","0","0","n/e","n/e","n/e","78","","7","n/e","n/e","2967","504","n/e","2","180","57","116"
"BZN|BE","26.05.2018 06:00 - 26.05.2018 07:00 (CET)","363","n/e","n/e","1560","0","0","n/e","n/e","n/e","65","","8","n/e","n/e","2971","547","n/e","106","183","83","113"
"BZN|BE","26.05.2018 07:00 - 26.05.2018 08:00 (CET)","374","n/e","n/e","1946","0","0","n/e","n/e","n/e","181","","8","n/e","n/e","2977","616","n/e","326","177","92","98"
"BZN|BE","26.05.2018 08:00 - 26.05.2018 09:00 (CET)","384","n/e","n/e","1894","0","0","n/e","n/e","n/e","73","","8","n/e","n/e","2974","669","n/e","729","178","100","79"
"BZN|BE","26.05.2018 09:00 - 26.05.2018 10:00 (CET)","388","n/e","n/e","1798","0","0","n/e","n/e","n/e","21","","8","n/e","n/e","2969","701","n/e","1251","176","57","43"
"BZN|BE","26.05.2018 10:00 - 26.05.2018 11:00 (CET)","379","n/e","n/e","1745","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","2964","700","n/e","1699","172","48","51"
"BZN|BE","26.05.2018 11:00 - 26.05.2018 12:00 (CET)","378","n/e","n/e","1443","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","2961","657","n/e","2127","173","83","85"
"BZN|BE","26.05.2018 12:00 - 26.05.2018 13:00 (CET)","381","n/e","n/e","1426","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2973","564","n/e","2330","170","110","137"
"BZN|BE","26.05.2018 13:00 - 26.05.2018 14:00 (CET)","383","n/e","n/e","1359","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2969","520","n/e","2428","170","153","154"
"BZN|BE","26.05.2018 14:00 - 26.05.2018 15:00 (CET)","379","n/e","n/e","1350","0","0","n/e","n/e","n/e","0","","5","n/e","n/e","2967","502","n/e","2351","166","149","161"
"BZN|BE","26.05.2018 15:00 - 26.05.2018 16:00 (CET)","377","n/e","n/e","1372","0","0","n/e","n/e","n/e","0","","5","n/e","n/e","2967","508","n/e","2161","166","223","135"
"BZN|BE","26.05.2018 16:00 - 26.05.2018 17:00 (CET)","370","n/e","n/e","1400","0","0","n/e","n/e","n/e","0","","4","n/e","n/e","2967","484","n/e","1840","168","373","127"
"BZN|BE","26.05.2018 17:00 - 26.05.2018 18:00 (CET)","374","n/e","n/e","1460","0","0","n/e","n/e","n/e","0","","4","n/e","n/e","2972","496","n/e","1432","164","508","135"
"BZN|BE","26.05.2018 18:00 - 26.05.2018 19:00 (CET)","381","n/e","n/e","1509","0","0","n/e","n/e","n/e","114","","3","n/e","n/e","2966","479","n/e","926","168","687","159"
"BZN|BE","26.05.2018 19:00 - 26.05.2018 20:00 (CET)","374","n/e","n/e","1538","0","0","n/e","n/e","n/e","179","","3","n/e","n/e","2950","470","n/e","458","169","752","153"
"BZN|BE","26.05.2018 20:00 - 26.05.2018 21:00 (CET)","375","n/e","n/e","1588","0","0","n/e","n/e","n/e","366","","3","n/e","n/e","2948","465","n/e","165","172","725","166"
"BZN|BE","26.05.2018 21:00 - 26.05.2018 22:00 (CET)","376","n/e","n/e","1614","0","0","n/e","n/e","n/e","219","","3","n/e","n/e","2952","469","n/e","18","172","642","269"
"BZN|BE","26.05.2018 22:00 - 26.05.2018 23:00 (CET)","383","n/e","n/e","1671","0","0","n/e","n/e","n/e","181","","4","n/e","n/e","2954","392","n/e","0","173","649","405"
"BZN|BE","26.05.2018 23:00 - 27.05.2018 00:00 (CET)","405","n/e","n/e","1596","0","0","n/e","n/e","n/e","157","","6","n/e","n/e","2958","373","n/e","0","173","674","350"
"BZN|BE","27.05.2018 00:00 - 27.05.2018 01:00 (CET)","407","n/e","n/e","1533","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2960","410","n/e","0","174","674","301"
"BZN|BE","27.05.2018 01:00 - 27.05.2018 02:00 (CET)","407","n/e","n/e","1417","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2963","329","n/e","0","172","721","279"
"BZN|BE","27.05.2018 02:00 - 27.05.2018 03:00 (CET)","411","n/e","n/e","1404","0","0","n/e","n/e","n/e","32","","6","n/e","n/e","2967","303","n/e","0","176","702","328"
"BZN|BE","27.05.2018 03:00 - 27.05.2018 04:00 (CET)","408","n/e","n/e","1428","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2971","314","n/e","0","175","735","306"
"BZN|BE","27.05.2018 04:00 - 27.05.2018 05:00 (CET)","414","n/e","n/e","1416","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2977","308","n/e","0","177","701","349"
"BZN|BE","27.05.2018 05:00 - 27.05.2018 06:00 (CET)","411","n/e","n/e","1418","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2979","295","n/e","2","180","668","328"
"BZN|BE","27.05.2018 06:00 - 27.05.2018 07:00 (CET)","412","n/e","n/e","1404","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2982","333","n/e","95","179","664","302"
"BZN|BE","27.05.2018 07:00 - 27.05.2018 08:00 (CET)","410","n/e","n/e","1442","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2983","480","n/e","379","175","667","253"
"BZN|BE","27.05.2018 08:00 - 27.05.2018 09:00 (CET)","406","n/e","n/e","1514","0","0","n/e","n/e","n/e","5","","6","n/e","n/e","2984","538","n/e","742","173","588","201"
"BZN|BE","27.05.2018 09:00 - 27.05.2018 10:00 (CET)","405","n/e","n/e","1471","0","0","n/e","n/e","n/e","45","","6","n/e","n/e","2981","599","n/e","967","177","579","168"
"BZN|BE","27.05.2018 10:00 - 27.05.2018 11:00 (CET)","404","n/e","n/e","1490","0","0","n/e","n/e","n/e","120","","6","n/e","n/e","2976","626","n/e","1098","176","475","150"
"BZN|BE","27.05.2018 11:00 - 27.05.2018 12:00 (CET)","404","n/e","n/e","1469","0","0","n/e","n/e","n/e","224","","6","n/e","n/e","2969","631","n/e","1194","175","352","151"
"BZN|BE","27.05.2018 12:00 - 27.05.2018 13:00 (CET)","405","n/e","n/e","1448","0","0","n/e","n/e","n/e","10","","6","n/e","n/e","2962","600","n/e","1581","169","325","144"
"BZN|BE","27.05.2018 13:00 - 27.05.2018 14:00 (CET)","405","n/e","n/e","1498","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2958","578","n/e","1277","165","252","78"
"BZN|BE","27.05.2018 14:00 - 27.05.2018 15:00 (CET)","392","n/e","n/e","1475","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2961","591","n/e","1022","164","268","33"
"BZN|BE","27.05.2018 15:00 - 27.05.2018 16:00 (CET)","389","n/e","n/e","1290","0","0","n/e","n/e","n/e","79","","6","n/e","n/e","2963","618","n/e","1180","161","235","30"
"BZN|BE","27.05.2018 16:00 - 27.05.2018 17:00 (CET)","389","n/e","n/e","1486","0","0","n/e","n/e","n/e","1","","6","n/e","n/e","2964","574","n/e","969","163","206","19"
"BZN|BE","27.05.2018 17:00 - 27.05.2018 18:00 (CET)","399","n/e","n/e","1593","0","0","n/e","n/e","n/e","153","","6","n/e","n/e","2965","544","n/e","655","164","85","24"
"BZN|BE","27.05.2018 18:00 - 27.05.2018 19:00 (CET)","398","n/e","n/e","1565","0","0","n/e","n/e","n/e","107","","4","n/e","n/e","2963","519","n/e","612","170","122","54"
"BZN|BE","27.05.2018 19:00 - 27.05.2018 20:00 (CET)","397","n/e","n/e","1889","0","0","n/e","n/e","n/e","213","","3","n/e","n/e","2958","405","n/e","301","167","124","199"
"BZN|BE","27.05.2018 20:00 - 27.05.2018 21:00 (CET)","399","n/e","n/e","1823","0","0","n/e","n/e","n/e","548","","5","n/e","n/e","2962","449","n/e","96","151","61","191"
"BZN|BE","27.05.2018 21:00 - 27.05.2018 22:00 (CET)","400","n/e","n/e","1849","0","0","n/e","n/e","n/e","621","","5","n/e","n/e","2965","481","n/e","13","136","26","354"
"BZN|BE","27.05.2018 22:00 - 27.05.2018 23:00 (CET)","401","n/e","n/e","1871","0","0","n/e","n/e","n/e","602","","5","n/e","n/e","2968","462","n/e","0","130","74","346"
"BZN|BE","27.05.2018 23:00 - 28.05.2018 00:00 (CET)","406","n/e","n/e","1870","0","0","n/e","n/e","n/e","351","","4","n/e","n/e","2973","370","n/e","0","133","142","272"
"BZN|BE","28.05.2018 00:00 - 28.05.2018 01:00 (CET)","404","n/e","n/e","1904","0","0","n/e","n/e","n/e","4","","4","n/e","n/e","2972","329","n/e","0","141","35","309"
"BZN|BE","28.05.2018 01:00 - 28.05.2018 02:00 (CET)","403","n/e","n/e","1866","0","0","n/e","n/e","n/e","0","","5","n/e","n/e","2973","310","n/e","0","152","1","383"
"BZN|BE","28.05.2018 02:00 - 28.05.2018 03:00 (CET)","403","n/e","n/e","1885","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2976","304","n/e","0","158","","375"
"BZN|BE","28.05.2018 03:00 - 28.05.2018 04:00 (CET)","405","n/e","n/e","2049","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2979","298","n/e","0","160","","289"
"BZN|BE","28.05.2018 04:00 - 28.05.2018 05:00 (CET)","407","n/e","n/e","2064","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2982","350","n/e","0","160","","123"
"BZN|BE","28.05.2018 05:00 - 28.05.2018 06:00 (CET)","407","n/e","n/e","2131","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","2984","414","n/e","1","161","6","77"
"BZN|BE","28.05.2018 06:00 - 28.05.2018 07:00 (CET)","407","n/e","n/e","2231","0","0","n/e","n/e","n/e","31","","6","n/e","n/e","2984","462","n/e","98","162","","47"
"BZN|BE","28.05.2018 07:00 - 28.05.2018 08:00 (CET)","405","n/e","n/e","2412","0","0","n/e","n/e","n/e","7","","7","n/e","n/e","2984","568","n/e","386","154","","37"
"BZN|BE","28.05.2018 08:00 - 28.05.2018 09:00 (CET)","406","n/e","n/e","2315","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","2981","588","n/e","855","145","","39"
"BZN|BE","28.05.2018 09:00 - 28.05.2018 10:00 (CET)","403","n/e","n/e","2317","0","0","n/e","n/e","n/e","0","","5","n/e","n/e","2967","559","n/e","1333","150","12","48"
"BZN|BE","28.05.2018 10:00 - 28.05.2018 11:00 (CET)","403","n/e","n/e","2359","0","0","n/e","n/e","n/e","0","","5","n/e","n/e","2962","540","n/e","1719","145","3","48"
"BZN|BE","28.05.2018 11:00 - 28.05.2018 12:00 (CET)","401","n/e","n/e","2383","0","0","n/e","n/e","n/e","180","","5","n/e","n/e","2969","566","n/e","1958","144","9","47"
"BZN|BE","28.05.2018 12:00 - 28.05.2018 13:00 (CET)","403","n/e","n/e","2306","0","0","n/e","n/e","n/e","177","","4","n/e","n/e","2970","573","n/e","2126","141","8","54"
"BZN|BE","28.05.2018 13:00 - 28.05.2018 14:00 (CET)","402","n/e","n/e","2280","0","0","n/e","n/e","n/e","443","","4","n/e","n/e","2964","487","n/e","2295","148","16","44"
"BZN|BE","28.05.2018 14:00 - 28.05.2018 15:00 (CET)","399","n/e","n/e","2269","0","0","n/e","n/e","n/e","132","","4","n/e","n/e","2951","472","n/e","2237","146","40","40"
"BZN|BE","28.05.2018 15:00 - 28.05.2018 16:00 (CET)","398","n/e","n/e","2205","0","0","n/e","n/e","n/e","144","","4","n/e","n/e","2945","473","n/e","2057","143","51","54"
"BZN|BE","28.05.2018 16:00 - 28.05.2018 17:00 (CET)","401","n/e","n/e","2161","0","0","n/e","n/e","n/e","172","","4","n/e","n/e","2943","494","n/e","1730","144","60","85"
"BZN|BE","28.05.2018 17:00 - 28.05.2018 18:00 (CET)","401","n/e","n/e","2156","0","0","n/e","n/e","n/e","320","","5","n/e","n/e","2945","508","n/e","1381","147","103","136"
"BZN|BE","28.05.2018 18:00 - 28.05.2018 19:00 (CET)","405","n/e","n/e","2198","0","0","n/e","n/e","n/e","773","","9","n/e","n/e","2946","468","n/e","904","151","182","166"
"BZN|BE","28.05.2018 19:00 - 28.05.2018 20:00 (CET)","409","n/e","n/e","2152","0","0","n/e","n/e","n/e","327","","10","n/e","n/e","2952","501","n/e","467","151","280","190"
"BZN|BE","28.05.2018 20:00 - 28.05.2018 21:00 (CET)","407","n/e","n/e","2224","0","0","n/e","n/e","n/e","123","","8","n/e","n/e","2955","482","n/e","167","153","428","222"
"BZN|BE","28.05.2018 21:00 - 28.05.2018 22:00 (CET)","406","n/e","n/e","2102","0","0","n/e","n/e","n/e","0","","7","n/e","n/e","2958","357","n/e","19","151","535","409"
"BZN|BE","28.05.2018 22:00 - 28.05.2018 23:00 (CET)","408","n/e","n/e","2118","0","0","n/e","n/e","n/e","118","","6","n/e","n/e","2942","302","n/e","0","155","732","497"
"BZN|BE","28.05.2018 23:00 - 29.05.2018 00:00 (CET)","410","n/e","n/e","2144","0","0","n/e","n/e","n/e","102","","3","n/e","n/e","2925","296","n/e","0","154","796","452"
"BZN|BE","29.05.2018 00:00 - 29.05.2018 01:00 (CET)","410","n/e","n/e","1821","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","2924","291","n/e","0","158","793","392"
"BZN|BE","29.05.2018 01:00 - 29.05.2018 02:00 (CET)","409","n/e","n/e","1728","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","2926","299","n/e","0","157","804","326"
"BZN|BE","29.05.2018 02:00 - 29.05.2018 03:00 (CET)","411","n/e","n/e","1688","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","2933","303","n/e","0","158","790","396"
"BZN|BE","29.05.2018 03:00 - 29.05.2018 04:00 (CET)","410","n/e","n/e","1796","0","0","n/e","n/e","n/e","0","","3","n/e","n/e","2940","295","n/e","0","160","657","188"
"BZN|BE","29.05.2018 04:00 - 29.05.2018 05:00 (CET)","411","n/e","n/e","1888","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","2950","339","n/e","0","161","519","136"
"BZN|BE","29.05.2018 05:00 - 29.05.2018 06:00 (CET)","408","n/e","n/e","2106","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","2954","399","n/e","6","161","163","139"
"BZN|BE","29.05.2018 06:00 - 29.05.2018 07:00 (CET)","409","n/e","n/e","2707","0","0","n/e","n/e","n/e","6","","7","n/e","n/e","2967","453","n/e","112","160","123","86"
"BZN|BE","29.05.2018 07:00 - 29.05.2018 08:00 (CET)","408","n/e","n/e","2851","0","0","n/e","n/e","n/e","4","","9","n/e","n/e","2973","529","n/e","326","157","320","66"
"BZN|BE","29.05.2018 08:00 - 29.05.2018 09:00 (CET)","410","n/e","n/e","2804","0","0","n/e","n/e","n/e","0","","8","n/e","n/e","2972","547","n/e","739","154","543","57"
