Timestep;Load;LFS;LFW
7379;9.8980725;0.244924275;0.396143252
7380;10.0146625;0.285433558;0.386251661
7381;9.9288975;0.21495252;0.446162818
7382;9.9737725;0.124804422;0.539362506
7383;9.8836625;0.048246907;0.504931684
7384;9.8289325;0.018523222;0.503370807
7385;9.99708;0.003390026;0.546716839
7386;10.5984175;2.79E-05;0.570206268
7387;10.694265;0;0.547894409
7388;10.533305;0;0.473472916
7389;10.00359;0;0.325769359
7390;9.6009025;0;0.22930966
7391;9.5762575;0;0.219487674
7392;9.5647975;0;0.227233894
7393;8.8595325;0;0.231376844
7394;8.413685;0;0.253739239
7395;8.100845;0;0.257655256
7396;7.961105;0;0.262223467
7397;7.99867;0;0.241489646
7398;8.064125;0;0.2300019
7399;8.269895;0;0.213301377
7400;8.573405;1.95E-05;0.202540196
7401;8.7626675;0.029951436;0.233710054
7402;9.2081675;0.142934794;0.264584328
7403;9.5256375;0.224555335;0.317366179
7404;9.94446;0.217616111;0.286427067
7405;10.0992975;0.208703323;0.2717041
7406;9.8188825;0.249939887;0.25120484
7407;9.40403;0.168480212;0.205991859
7408;9.33056;0.106614783;0.199761702
7409;9.4484275;0.025756237;0.249591522
7410;10.216045;0.000264158;0.228790957
7411;10.8156025;0;0.265759991
7412;10.60222;0;0.258306495
7413;10.156115;0;0.293099647
7414;9.8946175;0;0.356824797
7415;9.810755;0;0.377105706
7416;9.5946425;0;0.390549078
7417;8.990165;0;0.421933474
7418;8.735045;0;0.422925112
7419;8.488535;0;0.403783634
7420;8.4086425;0;0.366827948
7421;8.5344025;0;0.323313147
7422;9.1564975;0;0.310721249
7423;10.3542075;0;0.260476658
7424;11.3791675;0.000153246;0.267265565
7425;11.5638125;0.043839196;0.221674046
7426;11.6796075;0.15811879;0.16884166
7427;11.5162925;0.286707781;0.111813882
7428;11.49879;0.373115335;0.063749941
7429;11.3208725;0.399549746;0.051046484
7430;11.3661125;0.310198355;0.040421652
7431;11.3539575;0.228453356;0.022553095
7432;11.39139;0.114960309;0.01341
7433;11.587375;0.028104871;0.0053558
7434;12.3515225;0.000287018;0.006097621
7435;12.72072;0;0.00953975
7436;12.229555;0;0.010185269
7437;11.621635;0;0.009304236
7438;11.0340725;0;0.017839953
7439;10.943975;0;0.036398843
7440;10.7024425;0;0.059053008
7441;10.0294475;0;0.066847857
7442;9.529265;0;0.074511123
7443;9.2983725;0;0.084451342
7444;9.1840625;0;0.104131546
7445;9.29065;0;0.115622154
7446;9.7479275;0;0.122387224
7447;10.9174075;0;0.152745655
7448;11.9072925;7.70E-05;0.185526926
7449;11.9011375;0.03802857;0.172265672
7450;11.937655;0.162712766;0.152419559
7451;11.76006;0.321332778;0.147662556
7452;11.7717975;0.417074757;0.116652886
7453;11.421945;0.436015382;0.107758654
7454;11.5444675;0.378548351;0.092591357
7455;11.41672;0.258380238;0.08149359
7456;11.4808275;0.127529819;0.079251916
7457;11.64987;0.027819546;0.070287125
7458;12.4822825;0.000202352;0.059681364
7459;12.847095;0;0.06357259
7460;12.3186375;0;0.066269084
7461;11.7264075;0;0.067059533
7462;11.1081675;0;0.056462354
7463;11.045835;0;0.060832236
7464;10.7895275;0;0.065002838
7465;10.140315;0;0.061984062
7466;9.6564075;0;0.039206895
7467;9.3613525;0;0.029023534
7468;9.22916;0;0.016510776
7469;9.302045;0;0.011656516
7470;9.6890325;0;0.009729496
7471;10.87274;0;0.008659671
7472;11.88083;8.47E-06;0.010686809
7473;12.1173725;0.004996986;0.009724729
7474;12.4538175;0.019875338;0.012831226
7475;12.468725;0.037013425;0.014768735
7476;12.5395575;0.061683397;0.015037621
7477;12.3429325;0.072038892;0.01383526
7478;12.409795;0.061778223;0.016748197
7479;12.33279;0.039516998;0.023908016
7480;12.350815;0.018285311;0.033519278
7481;12.28755;0.002677985;0.064270551
7482;12.8836025;1.86E-05;0.099536638
7483;12.8172425;0;0.118291949
7484;12.38811;0;0.116514628
7485;11.81403;0;0.084708787
7486;11.2642525;0;0.048290874
7487;11.150205;0;0.026646463
7488;10.82435;0;0.012077963
7489;10.1825725;0;0.007065422
7490;9.6945275;0;0.008103782
7491;9.35047;0;0.009334748
7492;9.23804;0;0.019360783
7493;9.306115;0;0.03231787
7494;9.7259925;0;0.033622256
7495;10.9506675;0;0.067668819
7496;11.9467775;5.08E-06;0.058185325
7497;11.922825;0.019748339;0.060025577
7498;12.115415;0.075072474;0.07767483
7499;12.10713;0.115473385;0.102763276
7500;12.2513625;0.144970164;0.138747348
7501;11.9862025;0.199158082;0.152873424
7502;11.9742625;0.2100021;0.14388861
7503;11.843585;0.131581086;0.150944497
7504;11.8240175;0.058434763;0.141486748
7505;11.915535;0.010662833;0.145549604
7506;12.57838;1.19E-05;0.171459966
7507;12.663475;0;0.212069458
7508;12.0769825;0;0.213534031
7509;11.462565;0;0.22144902
7510;10.83942;0;0.207993252
7511;10.73564;0;0.196214688
7512;10.4841375;0;0.188599097
7513;9.7611375;0;0.202134959
7514;9.2633475;0;0.210732653
7515;8.942765;0;0.20762997
7516;8.83682;0;0.212218203
7517;8.981215;0;0.243116315
7518;9.3901525;0;0.341337125
7519;10.6275125;0;0.482481567
7520;11.558175;0;0.491601778
7521;11.6350275;0.005088425;0.506633678
7522;11.795925;0.033385488;0.54310022
7523;11.7556825;0.051809651;0.524358258
7524;12.002845;0.070764669;0.517530256
7525;11.8368425;0.087212728;0.545826271
7526;11.786395;0.101637271;0.539076457
7527;11.37319;0.111325598;0.545802434
7528;11.287;0.066573704;0.575486742
7529;11.3113275;0.012936114;0.547968782
7530;11.99665;1.61E-05;0.582320464
7531;11.990195;0;0.530399623
7532;11.5808475;0;0.520339262
7533;10.9865325;0;0.507828412
7534;10.56568;0;0.511209517
7535;10.5897375;0;0.529265913
7536;10.3682275;0;0.527040448
7537;9.61015;0;0.498931319
7538;9.07114;0;0.476567971
7539;8.750005;0;0.454422974
7540;8.5616875;0;0.445671766
7541;8.4686925;0;0.419572612
7542;8.61893;0;0.296352984
7543;8.8255575;0;0.181613769
7544;9.1628225;0;0.169557737
7545;9.73259;0.004629536;0.154803305
7546;10.34511;0.024821524;0.200799108
7547;10.839125;0.043901002;0.214739253
7548;10.97088;0.063376716;0.141652657
7549;10.9751625;0.09115393;0.107615629
7550;10.6189275;0.091257222;0.117673129
7551;10.33256;0.070137295;0.163310416
7552;10.3207125;0.03027232;0.211248496
7553;10.34927;0.007995008;0.225140965
7554;11.0330475;5.08E-06;0.220175146
7555;11.08634;0;0.202865339
7556;10.702945;0;0.179842169
7557;10.227745;0;0.168141792
7558;9.9502025;0;0.137843431
7559;9.8899475;0;0.09586567
7560;9.92964;0;0.064944674
7561;9.3825175;0;0.045983408
7562;8.8187925;0;0.046080665
7563;8.6249425;0;0.046508785
7564;8.411925;0;0.062415043
7565;8.2992275;0;0.088282498
7566;8.3729025;0;0.080891933
7567;8.538725;0;0.128693662
7568;8.8595175;0;0.158696438
7569;8.9788825;0.001993884;0.113149733
7570;9.73484;0.030365452;0.238926643
7571;10.1296675;0.10054254;0.326115479
7572;10.2882575;0.176083216;0.394700609
7573;10.0872025;0.216339348;0.442548106
7574;9.6884525;0.17360335;0.523550645
7575;9.5859825;0.128699903;0.618372234
7576;9.79039;0.047924329;0.65282594
7577;10.100495;0.009119373;0.61480329
7578;10.7179975;1.69E-06;0.577158224
7579;11.0519275;0;0.574610477
7580;10.859125;0;0.532338085
7581;10.5252325;0;0.499644536
7582;10.0888425;0;0.477026603
7583;9.988545;0;0.519083505
7584;9.81812;0;0.527772735
7585;9.1835775;0;0.510913932
7586;8.8562625;0;0.509265333
7587;8.4891175;0;0.506100673
7588;8.3215825;0;0.487343455
7589;8.5080825;0;0.501551533
7590;9.151275;0;0.509049843
7591;10.242565;0;0.467923555
7592;11.167645;0;0.455682545
7593;11.2503825;0.025266021;0.492925234
7594;11.468185;0.115010262;0.474053596
7595;11.4907725;0.227063987;0.427692603
7596;11.52398;0.304166752;0.403657772
7597;11.1743425;0.30435725;0.36957593
7598;11.1904475;0.271793022;0.358099625
7599;11.10126;0.173904761;0.332952061
7600;11.31911;0.083164001;0.308266945
7601;11.47713;0.014857185;0.294881736
7602;12.3222925;0;0.294573756
7603;12.4701225;0;0.279347342
7604;12.09068;0;0.273469025
7605;11.4595275;0;0.198541224
7606;10.93503;0;0.160628226
7607;10.8466675;0;0.097537152
7608;10.576965;0;0.082111457
7609;10.000555;0;0.08892897
7610;9.43259;0;0.109160296
7611;9.0595875;0;0.141902473
7612;8.94935;0;0.189352361
7613;9.109445;0;0.215787147
7614;9.5457825;0;0.209551269
7615;10.67783;0;0.218459803
7616;11.6584075;0;0.252932579
7617;11.8102275;0.018712027;0.293212161
7618;11.87026;0.082920164;0.310107196
7619;11.952165;0.138534703;0.307834056
7620;12.03405;0.170876259;0.298653775
7621;11.7378625;0.180414728;0.299055198
7622;11.764555;0.151357365;0.29837726
7623;11.697615;0.103857212;0.263039661
7624;11.768535;0.039610977;0.209588455
7625;11.8675675;0.004382311;0.18034943
7626;12.458565;0;0.143236417
7627;12.4977525;0;0.132604912
7628;11.9704325;0;0.108361265
7629;11.4072275;0;0.104978253
7630;10.8203325;0;0.099037959
7631;10.8728825;0;0.101403588
7632;10.5834;0;0.093597297
7633;9.9701275;0;0.093027105
7634;9.4553275;0;0.084460877
7635;9.093525;0;0.078584467
7636;8.9748125;0;0.070580803
7637;9.08538;0;0.070770549
7638;9.519655;0;0.077349687
7639;10.642985;0;0.067291233
7640;11.5534575;0;0.06622999
7641;11.7102275;0.006719092;0.064961837
7642;11.9502275;0.031396684;0.051982819
7643;11.9972675;0.059757246;0.03616905
7644;12.1919;0.083786296;0.032760294
7645;11.994265;0.09393182;0.044446368
7646;11.9523025;0.07888583;0.025324914
7647;11.8986275;0.054386883;0.016820663
7648;11.9371075;0.025229614;0.025322054
7649;11.9287275;0.004343364;0.023503733
7650;12.4892725;0;0.015727
7651;12.481305;0;0.022806725
7652;12.06418;0;0.044990816
7653;11.4894125;0;0.059442036
7654;10.906585;0;0.057170803
7655;10.796765;0;0.068740551
7656;10.635725;0;0.089207391
7657;9.88873;0;0.109957421
7658;9.4509675;0;0.117886712
7659;9.1077575;0;0.093470482
7660;9.0559925;0;0.092927941
7661;9.126345;0;0.089905352
7662;9.6252125;0;0.103069349
7663;10.68254;0;0.11976129
7664;11.852555;0;0.119989176
7665;11.9393875;0.005013919;0.115886273
7666;12.060145;0.037286049;0.113834345
7667;12.0430875;0.075123274;0.117957271
7668;12.2404125;0.0914909;0.126249846
7669;12.08908;0.088640197;0.110855616
7670;12.0775075;0.090581587;0.102409528
7671;12.0664625;0.063029586;0.116134182
7672;11.9383825;0.028877871;0.112947591
7673;11.967345;0.005625208;0.141730843
7674;12.6941;0;0.166098445
7675;12.6231575;0;0.183304322
7676;12.0490775;0;0.199939053
7677;11.5381725;0;0.212579579
7678;10.807675;0;0.170061184
7679;10.703725;0;0.171262592
7680;10.6001025;0;0.166556124
7681;9.98184;0;0.137388612
7682;9.4369275;0;0.111369552
7683;9.1270075;0;0.09276108
7684;9.02476;0;0.069270696
7685;9.2071075;0;0.05196947
7686;9.744445;0;0.04917572
7687;10.9462425;0;0.0414295
7688;11.923515;0;0.030402292
7689;12.0613;0.01919039;0.027614263
7690;12.14823;0.107708668;0.024433393
7691;12.01101;0.230915442;0.01998151
7692;11.896265;0.306145395;0.012360198
7693;11.647975;0.319893457;0.01880966
7694;11.728535;0.2263765;0.025943734
7695;11.6089425;0.1560123;0.027947988
7696;11.58174;0.073619606;0.031471164
7697;11.7250125;0.011716078;0.03505155
7698;12.4167725;0;0.050472478
7699;12.4557925;0;0.045926198
7700;11.9623625;0;0.047851311
7701;11.354075;0;0.067002324
7702;10.82565;0;0.068496455
7703;10.8894525;0;0.090277216
7704;10.8077025;0;0.115988297
7705;10.1982625;0;0.14380947
7706;9.534935;0;0.166440751
7707;9.19727;0;0.219798515
7708;8.9145975;0;0.260835173
7709;8.7328375;0;0.327591494
7710;8.8517925;0;0.35755041
7711;9.171955;0;0.383428353
7712;9.5232075;0;0.376759586
7713;10.01843;0.004074127;0.428006304
7714;10.631925;0.033299975;0.462620198
7715;10.835485;0.113941777;0.469100172
7716;10.878625;0.137390019;0.474033572
7717;10.7109725;0.122605646;0.487441665
7718;10.602685;0.127291061;0.518581965
7719;10.446995;0.09145026;0.51520086
7720;10.4721875;0.039066575;0.491273775
7721;10.588755;0.004082593;0.465656137
7722;11.2109925;0;0.367556421
7723;11.1338525;0;0.309178489
7724;10.7584825;0;0.321488152
7725;10.2996525;0;0.388949108
7726;9.975095;0;0.410524867
7727;9.87807;0;0.434108693
7728;9.89468;0;0.455344053
7729;9.2696275;0;0.434872445
7730;8.7539725;0;0.435352055
7731;8.4386725;0;0.422827855
7732;8.34797;0;0.389603208
7733;8.3315825;0;0.405467512
7734;8.3798775;0;0.399445217
7735;8.64178;0;0.35597237
7736;8.754055;0;0.331367347
7737;9.0143425;0.011423134;0.32802915
7738;9.5012025;0.078672471;0.316765475
7739;9.8308725;0.179938905;0.318053651
7740;10.19479;0.265762265;0.287922152
7741;10.2663475;0.24307771;0.24854172
7742;9.994475;0.209742175;0.230371857
7743;9.6203675;0.152013526;0.226220325
7744;9.6872325;0.070124595;0.241341855
7745;9.778435;0.011926049;0.220599453
7746;10.6570925;0;0.190018857
7747;11.0057625;0;0.197482841
7748;10.8877375;0;0.202189308
7749;10.4967925;0;0.185580322
7750;10.096895;0;0.177003605
7751;10.018655;0;0.14064767
7752;9.8777675;0;0.133767226
7753;9.2567425;0;0.141963497
7754;8.848985;0;0.166341587
7755;8.5385475;0;0.193996851
7756;8.4501675;0;0.187159315
7757;8.6055675;0;0.21075649
7758;9.3734275;0;0.228591675
7759;10.675615;0;0.23854143
7760;11.7865325;0;0.263253245
7761;12.0612725;0.001535841;0.31113316
7762;12.131135;0.017105914;0.380962606
7763;12.1614925;0.035859428;0.433025519
7764;12.2430175;0.037876171;0.469677992
7765;12.0662925;0.036273444;0.513525564
7766;12.16054;0.033325375;0.572227685
7767;12.0082425;0.021173267;0.584947352
7768;11.9593475;0.007901875;0.615063595
7769;12.1048725;0.000938946;0.646203894
7770;12.6627;0;0.662833858
7771;12.5206125;0;0.654196117
7772;12.0142075;0;0.688692731
7773;11.3746925;0;0.677491987
7774;10.7517175;0;0.655545317
7775;10.7337425;0;0.626230013
7776;10.5063;0;0.557528555
7777;9.77934;0;0.503388924
7778;9.3127525;0;0.465474018
7779;9.129385;0;0.458327549
7780;8.930585;0;0.417260378
7781;8.8717475;0;0.380400042
7782;9.3215775;0;0.363635636
7783;10.330545;0;0.417631289
7784;11.3664975;0;0.491941224
7785;11.573;0.002217402;0.491760059
7786;11.725175;0.01427553;0.558348564
7787;11.8372175;0.029378247;0.59522797
7788;11.95815;0.042763938;0.576046445
7789;11.750675;0.054107485;0.569994592
7790;11.844795;0.054101559;0.605300726
7791;11.8271875;0.042350768;0.599822878
7792;11.783405;0.020134416;0.596796475
7793;11.8392625;0.001910911;0.582542629
7794;12.41314;0;0.563883621
7795;12.3095625;0;0.566631604
7796;11.7087;0;0.597227456
7797;11.093755;0;0.649490603
7798;10.477765;0;0.654895031
7799;10.4393;0;0.656151742
7800;10.250605;0;0.64582917
7801;9.564035;0;0.655884762
7802;9.0650875;0;0.672358352
7803;8.7516325;0;0.658319044
7804;8.64969;0;0.657971017
7805;8.821235;0;0.645507841
7806;9.2294425;0;0.61692673
7807;10.3016;0;0.623140679
7808;11.412135;0;0.615840696
7809;11.615055;0.007021349;0.610895854
7810;11.6550475;0.066670223;0.60719342
7811;11.5288575;0.18217832;0.580161744
7812;11.517615;0.303731568;0.556110703
7813;11.1513875;0.360389193;0.546803607
7814;11.0268575;0.320238047;0.524998055
7815;11.0060775;0.207688179;0.557388391
7816;11.132025;0.085869926;0.574541825
7817;11.208915;0.010563774;0.603503381
7818;12.1572875;0;0.694051391
7819;12.1695;0;0.722132869
7820;11.779245;0;0.742353707
7821;11.2007075;0;0.752336834
7822;10.586135;0;0.757852821
7823;10.5261625;0;0.766220722
7824;10.1544675;0;0.778661014
7825;9.4664275;0;0.780748222
7826;8.9668625;0;0.785180082
7827;8.5491475;0;0.794543435
7828;8.4767275;0;0.79141596
7829;8.64396;0;0.814363803
7830;9.151365;0;0.821792508
7831;10.275935;0;0.81660357
7832;11.3360125;0;0.828586183
7833;11.44383;0.007651264;0.826188135
7834;11.5735275;0.031177399;0.817127995
7835;11.7039625;0.059076531;0.81353426
7836;11.71904;0.118742338;0.781151551
7837;11.409415;0.134854273;0.775126396
7838;11.3334825;0.109686465;0.750118043
7839;11.3633;0.072871159;0.696250158
7840;11.414345;0.041432142;0.645832984
7841;11.42463;0.007702064;0.555615838
7842;12.1419175;0;0.470791678
7843;12.1093575;0;0.44430731
7844;11.63591;0;0.433252451
7845;10.9323375;0;0.417968828
7846;10.37411;0;0.401498098
7847;10.4800975;0;0.371453368
7848;10.437535;0;0.256662665
7849;9.797765;0;0.186173398
7850;9.269995;0;0.195904801
7851;9.03166;0;0.145422789
7852;8.9995275;0;0.082410856
7853;9.1385725;0;0.105241418
7854;9.67827;0;0.128095818
7855;10.7836375;0;0.090762547
7856;11.835375;0;0.075505621
7857;12.052495;0.001468108;0.093429482
7858;12.186455;0.03306799;0.086657737
7859;12.092915;0.109059937;0.063237912
7860;12.0503075;0.196753568;0.0306769
7861;11.64975;0.213757036;0.028476226
7862;11.65051;0.192443223;0.019103338
7863;11.485745;0.110517885;0.012016939
7864;11.5248825;0.042769018;0.009555006
7865;11.6747325;0.003663497;0.006760303
7866;12.1675625;0;0.007243726
7867;12.0758575;0;0.019517156
7868;11.61317;0;0.017857116
7869;11.0522525;0;0.0080542
7870;10.5832575;0;0.017933395
7871;10.62722;0;0.038605238
7872;10.60916;0;0.066644762
7873;9.840115;0;0.059016776
7874;9.34609;0;0.056251631
7875;8.94732;0;0.03695664
7876;8.77477;0;0.019514296
7877;8.7523725;0;0.017582508
7878;8.8712875;0;0.024335183
7879;9.2130375;0;0.039975415
7880;9.58023;0;0.05530576
7881;10.055885;0.006040071;0.062190971
7882;10.44892;0.053626582;0.084927138
7883;10.564085;0.110749023;0.149176711
7884;10.852365;0.156162159;0.246157021
7885;10.9047325;0.186822249;0.26421151
7886;10.55476;0.145446833;0.255701538
7887;10.36477;0.10947734;0.353510438
7888;10.2826325;0.059990924;0.404114498
7889;10.5221425;0.009097359;0.423601142
7890;11.214815;0;0.457894661
7891;11.19571;0;0.47417183
7892;10.8052875;0;0.491433008
7893;10.2430075;0;0.499881957
7894;9.838115;0;0.494625321
7895;9.81638;0;0.482910641
7896;9.7140625;0;0.490833258
7897;9.39841;0;0.50943601
7898;8.9836125;0;0.534424339
7899;8.6325975;0;0.560898218
7900;8.4302425;0;0.54666821
7901;8.4086075;0;0.540952942
7902;8.39601;0;0.521701811
7903;8.63374;0;0.531564798
7904;8.808145;0;0.524691982
7905;9.1245575;0.005134992;0.538446194
7906;9.64533;0.057514444;0.529045655
7907;9.999945;0.129802254;0.511919873
7908;10.2400325;0.195554697;0.467916881
7909;10.361635;0.182127521;0.442496617
7910;10.1370025;0.174294224;0.412854263
7911;9.7724575;0.123514959;0.389170319
7912;9.79263;0.061436172;0.40430329
7913;9.9767025;0.007229628;0.431333059
7914;10.8745625;0;0.441934053
7915;11.07248;0;0.471281777
7916;10.8290125;0;0.48739113
7917;10.4800925;0;0.494716857
7918;10.0531875;0;0.475791823
7919;10.0819975;0;0.496340664
7920;9.9438525;0;0.473900083
7921;9.3732225;0;0.445995956
7922;8.9450975;0;0.457969987
7923;8.7373425;0;0.53810961
7924;8.594595;0;0.520606242
7925;8.71553;0;0.521482506
7926;9.048125;0;0.592430406
7927;10.2163925;0;0.644815601
7928;11.414845;0;0.695423475
7929;11.8352875;0.000508842;0.74383449
7930;12.10461;0.007726617;0.791930849
7931;12.362965;0.017251539;0.823340036
7932;12.514515;0.025343914;0.825516872
7933;12.3893325;0.027964325;0.820035211
7934;12.39716;0.030570344;0.803406201
7935;12.3302725;0.027856799;0.776821716
7936;12.32292;0.014598107;0.735103306
7937;12.3739625;0.00158918;0.702611899
7938;12.774515;0;0.679343681
7939;12.6695875;0;0.662789044
7940;12.0378325;0;0.663052209
7941;11.4474625;0;0.628977995
7942;10.789855;0;0.610698479
7943;10.77179;0;0.580863519
7944;10.7222425;0;0.52627765
7945;10.1777975;0;0.477506213
7946;9.810715;0;0.479877563
7947;9.432965;0;0.468125697
7948;9.3648575;0;0.447484366
7949;9.41163;0;0.41838932
7950;9.8403025;0;0.414389395
7951;11.001755;0;0.385979914
7952;12.08655;0;0.340736421
7953;12.2389725;0.007526805;0.30168876
7954;12.2149625;0.071336165;0.232343691
7955;12.1280625;0.173470425;0.194043573
7956;12.089645;0.260488421;0.164611942
7957;11.9610875;0.241183732;0.181091252
7958;12.1483475;0.160832334;0.168484098
7959;12.1528625;0.079033995;0.168578494
7960;12.32996;0.033663192;0.157883104
7961;12.50289;0.003377326;0.158914789
7962;13.1076925;0;0.146505963
7963;13.0290825;0;0.158248294
7964;12.465375;0;0.142144662
7965;11.795385;0;0.156791348
7966;11.348085;0;0.153706782
7967;11.3587525;0;0.159625146
7968;11.10417;0;0.188109953
7969;10.4121875;0;0.21634685
7970;9.8641175;0;0.257328206
7971;9.63265;0;0.267355194
7972;9.54554;0;0.274771504
7973;9.619705;0;0.282916286
7974;10.1244;0;0.283460734
7975;11.2384375;0;0.204615961
7976;12.2665825;0;0.160994369
7977;12.5357625;0.002252962;0.225010336
7978;12.8837225;0.02133752;0.286635883
7979;12.798325;0.057560164;0.194556555
7980;13.028925;0.099623067;0.215580238
7981;12.7603775;0.11398411;0.113655087
7982;12.6065875;0.106617323;0.077162801
7983;12.5307625;0.076097779;0.117587314
7984;12.480945;0.034917942;0.112806473
7985;12.5409925;0.003296047;0.155303891
7986;13.2534025;0;0.199612956
7987;12.994335;0;0.189081568
7988;12.6007625;0;0.183556999
7989;11.946405;0;0.188355955
7990;11.3673075;0;0.195554867
7991;11.417405;0;0.180736551
7992;11.1551575;0;0.174215576
7993;10.4991275;0;0.266216717
7994;10.0881575;0;0.267044354
7995;9.748275;0;0.312159124
7996;9.5263075;0;0.360353695
7997;9.60303;0;0.369144949
7998;10.14736;0;0.422526549
7999;11.2696325;0;0.396020251
8000;12.3572225;0;0.379958572
8001;12.59891;0.001512134;0.352551218
8002;12.626615;0.020865929;0.371425717
8003;12.642545;0.058505036;0.399000886
8004;12.70886;0.087307554;0.409229062
8005;12.50063;0.072060905;0.434082948
8006;12.5609575;0.053385285;0.434414766
8007;12.5145525;0.034150868;0.439487376
8008;12.599165;0.014029152;0.44037699
8009;12.7646675;0.000959266;0.418614346
8010;13.3010675;0;0.390411774
8011;13.224735;0;0.397727013
8012;12.724895;0;0.31708585
8013;12.19833;0;0.330322313
8014;11.589475;0;0.276786245
8015;11.638255;0;0.217818099
8016;11.36875;0;0.127472231
8017;10.546075;0;0.140833602
8018;10.0582975;0;0.177807404
8019;9.8070375;0;0.221531021
8020;9.68135;0;0.205893649
8021;9.660885;0;0.11346248
8022;9.9405825;0;0.047953335
8023;10.995075;0;0.154018576
8024;11.9728;0;0.155179937
8025;12.2719975;0.001230197;0.210102391
8026;12.469105;0.023851252;0.220338194
8027;12.4783825;0.052744363;0.185901651
8028;9.3268525;0.110583077;0.087235557
8029;12.0965525;0.150604684;0.073504228
8030;11.9885475;0.108799166;0.089021459
8031;11.8609875;0.060635232;0.084754555
8032;11.812485;0.028718699;0.098971214
8033;12.0591425;0.003346846;0.128498195
8034;12.4652575;0;0.06133759
8035;12.3711575;0;0.082961024
8036;11.89081;0;0.061423405
8037;11.236375;0;0.065606402
8038;10.9007075;0;0.055966535
8039;10.9731925;0;0.013668398
8040;10.936885;0;0.034694942
8041;10.420195;0;0.04933114
8042;9.873105;0;0.035062038
8043;9.44409;0;0.021780761
8044;9.1889825;0;0.01312109
8045;9.1349425;0;0.017031386
8046;9.12588;0;0.011474398
8047;9.463175;0;0.005559849
8048;9.838555;0;0.009272771
8049;10.46831;0.000870366;0.013751352
8050;11.0421525;0.017524164;0.023665827
8051;11.2833025;0.043748603;0.030820878
8052;11.45986;0.063086312;0.040707702
8053;11.4251625;0.073304649;0.052070541
8054;11.2278175;0.069929863;0.055981791
8055;11.072785;0.049226492;0.066825926
8056;11.0326525;0.020751631;0.064220016
8057;11.208065;0.0016349;0.056304073
8058;11.781235;0;0.073291598
8059;11.83803;0;0.085678494
8060;11.40659;0;0.082131481
8061;10.90226;0;0.087868679
8062;10.4693475;0;0.093663089
8063;10.5829625;0;0.109088784
8064;10.55688;0;0.131251898
8065;10.2079825;0;0.136086133
8066;9.717385;0;0.145607768
8067;9.3884475;0;0.172263765
8068;9.1420275;0;0.137129261
8069;9.01783;0;0.127452207
8070;8.9464425;0;0.133998926
8071;9.110765;0;0.133723365
8072;9.2296075;0;0.134101904
8073;9.64937;0.000228598;0.120679509
8074;10.2492975;0.00531533;0.126243171
8075;10.794815;0.016059442;0.125825539
8076;11.0661525;0.0221283;0.092179445
8077;11.253695;0.025671571;0.097330243
8078;11.0062175;0.026858588;0.089469603
8079;10.72549;0.024882483;0.088845062
8080;10.5820375;0.010777132;0.085773844
8081;10.7329975;0.000987205;0.103697704
8082;11.2104575;0;0.133560317
8083;11.3981325;0;0.124993135
8084;11.152095;0;0.118067877
8085;10.899265;0;0.156735092
8086;10.382875;0;0.096920239
8087;10.3740225;0;0.112392655
8088;10.324275;0;0.096429187
8089;9.6552125;0;0.10469125
8090;9.3382;0;0.112198142
8091;8.9848325;0;0.099536638
8092;8.8754675;0;0.085527842
8093;8.9695325;0;0.096326209
8094;9.41341;0;0.10181836
8095;10.757375;0;0.122324293
8096;11.8140175;0;0.141522027
8097;12.16626;0.001097271;0.14152012
8098;12.2513575;0.026930553;0.112339259
8099;12.31573;0.068712366;0.125604327
8100;12.3921375;0.108998977;0.102801416
8101;12.1587625;0.135405449;0.08126189
8102;12.1280325;0.155721896;0.068161777
8103;11.97726;0.075476331;0.054145353
8104;11.97879;0.027464796;0.057199408
8105;12.220535;0.002109876;0.075836485
8106;12.8146975;0;0.077053149
8107;12.6704475;0;0.085927357
8108;12.16474;0;0.103073163
8109;11.6138625;0;0.130022838
8110;10.9679775;0;0.138976187
8111;10.9613775;0;0.136493278
8112;10.7692725;0;0.129303901
8113;10.17022;0;0.146797734
8114;9.625375;0;0.15045726
8115;9.3065175;0;0.188106139
8116;9.2438275;0;0.189431501
8117;9.2688125;0;0.22012175
8118;9.8070775;0;0.223592484
8119;10.90688;0;0.240871779
8120;11.9349475;0;0.216338269
8121;12.156905;3.98E-05;0.220847363
8122;12.345245;0.004174033;0.22114104
8123;12.351085;0.015215323;0.204187841
8124;12.3916025;0.026353979;0.201561906
8125;6.09042;0.029174202;0.111213178
8126;6.1171725;0.027055859;0.112052256
8127;12.0429725;0.018156619;0.207652853
8128;12.07415;0.007100089;0.224657542
8129;12.196245;0.000341204;0.195392773
8130;12.70354;0;0.212080899
8131;12.57286;0;0.251743567
8132;12.073785;0;0.279306342
8133;11.439485;0;0.260455681
8134;10.807025;0;0.254194058
8135;10.83291;0;0.284052856
8136;10.7648975;0;0.33059406
8137;10.0339475;0;0.360470021
8138;9.5440375;0;0.379648686
8139;9.2591925;0;0.381143771
8140;8.9828275;0;0.361148912
8141;9.07736;0;0.35845814
8142;9.526925;0;0.36828394
8143;10.671895;0;0.365069697
8144;11.68745;0;0.336561052
8145;11.9726475;0.000482596;0.275420836
8146;12.0153675;0.012502625;0.202146401
8147;12.0550975;0.035132147;0.213073491
8148;12.1322125;0.051434581;0.273613003
8149;11.973115;0.055450288;0.241416227
8150;11.930125;0.04620815;0.290370736
